env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2021-09-16,SITE0000990,PM25,110.213,127.341,196,0,0,0,22.62,85.84,7.16,56,1032.91,BAM1020,57.72,0,1,16273,NONE
2021-09-17,SITE0000991,O3,22.885,111.596,425,0,0,0,12.12,93.07,16.01,211,1033.61,FEM,64.38,0,1,1142131,NONE
2021-09-18,SITE0000992,SO2,18.571,125.176,491,0,0,0,4.34,85.27,7.88,163,1017.88,FEM,58.78,0,1,400501,NONE
2021-09-19,SITE0000993,PM10,9.239,174.887,23,0,0,0,25.68,98.18,5.97,225,980.01,UV_PHOTOMETRY,85.98,0,0,1396016,NONE
2021-09-20,SITE0000994,O3,20.936,85.373,247,0,0,0,34.09,21.56,7.69,319,1048.23,FEM,53.49,0,1,573629,NONE
2021-09-21,SITE0000995,PM25,101.173,116.315,93,1,0,0,-0.09,37.6,8.11,280,993.3,UV_PHOTOMETRY,82.38,0,0,826894,UNHEALTHY
2021-09-22,SITE0000996,O3,113.199,51.987,198,0,0,0,32.67,52.92,0.51,317,977.18,BAM1020,61.11,0,1,452469,NONE
2021-09-23,SITE0000997,SO2,27.25,218.32,351,1,0,0,25.96,53.82,2.42,266,951.74,FRM,62.5,0,1,2098713,UNHEALTHY
2021-09-24,SITE0000998,O3,108.752,83.807,89,0,0,0,8.65,51.88,9.89,38,1004.08,FEM,99.9,0,0,875388,NONE
2021-09-25,SITE0000999,PM10,29.215,16.911,101,0,0,0,16.24,33.77,14.52,255,984.01,BAM1020,53.79,0,0,2116674,NONE
2021-09-26,SITE0001000,O3,89.72,67.126,319,0,0,1,1.11,87.08,16.48,75,1044.09,FRM,87.57,0,0,396136,NONE
2021-09-27,SITE0001001,NO2,2.791,115.025,116,1,0,0,40.29,88.55,1.8,286,1010.38,TEOM,62.85,0,0,923208,SENSITIVE
2021-09-28,SITE0001002,NO2,93.086,138.792,206,0,0,0,-11.56,83.45,3.77,346,993.39,CHEMILUMINESCENCE,67.21,0,0,1733270,NONE
2021-09-29,SITE0001003,NO2,32.874,208.09,112,0,0,1,31.07,29.69,3.28,210,1022.01,BAM1020,69.06,0,0,1232270,NONE
2021-09-30,SITE0001004,SO2,23.966,225.286,187,0,0,0,-2.55,81.78,7.96,347,993.9,FRM,90.2,0,1,2025901,NONE
2021-10-01,SITE0001005,SO2,64.612,209.56,235,0,0,0,27.03,45.26,10.86,254,986.76,NDIR,54.21,0,1,724652,NONE
2021-10-02,SITE0001006,SO2,7.655,124.729,443,0,0,0,-15.57,75.33,4.54,335,1018.72,FEM,60.47,0,1,627286,SENSITIVE
2021-10-03,SITE0001007,SO2,58.481,226.258,297,0,0,0,42.86,43.68,12.76,310,972.52,CHEMILUMINESCENCE,67.12,0,0,2115927,UNHEALTHY
2021-10-04,SITE0001008,NO2,22.578,70.729,91,0,0,0,-4.38,96.02,8.78,15,1032.63,BAM1020,65.85,0,0,2038188,NONE
2021-10-05,SITE0001009,PM25,78.427,212.868,315,0,0,0,9.18,32.61,10.51,320,1000.61,TEOM,77.01,0,1,99212,NONE
2021-10-06,SITE0001010,O3,69.525,222.59,296,1,0,0,19.69,23.87,3.07,230,1006.95,NDIR,81.12,0,0,707901,NONE
2021-10-07,SITE0001011,O3,77.236,90.357,276,1,0,0,33.9,45.6,10.18,133,969.66,TEOM,66.99,0,0,574798,NONE
2021-10-08,SITE0001012,SO2,70.591,3.114,380,0,1,0,28.81,32.31,11.15,347,1002.08,FRM,72.46,0,0,2449363,NONE
2021-10-09,SITE0001013,O3,91.917,15.688,459,0,0,0,18.13,36.39,17.2,151,997.43,BAM1020,65.88,0,0,1126397,SENSITIVE
2021-10-10,SITE0001014,PM25,110.159,162.301,210,0,0,0,14.37,53.61,12.3,232,1045.22,FEM,57.88,0,0,371090,UNHEALTHY
2021-10-11,SITE0001015,NO2,57.794,187.938,58,0,0,0,-5.95,54.19,15.29,341,951.03,BAM1020,90.32,0,0,1442010,NONE
2021-10-12,SITE0001016,NO2,37.595,97.113,471,0,0,0,6.0,33.79,12.61,133,1048.84,NDIR,89.17,0,1,726411,SENSITIVE
2021-10-13,SITE0001017,CO,72.264,55.229,114,0,0,0,21.64,38.56,10.05,14,960.19,TEOM,80.68,0,0,550255,HAZARDOUS
2021-10-14,SITE0001018,PM25,98.836,54.581,75,0,0,0,17.08,46.75,17.49,290,1009.96,NDIR,60.64,0,0,706383,NONE
2021-10-15,SITE0001019,PM25,48.453,52.745,229,0,0,1,0.09,98.83,14.8,122,958.77,CHEMILUMINESCENCE,60.6,0,1,555576,NONE
2021-10-16,SITE0001020,NO2,24.343,46.322,304,0,0,0,34.22,37.51,5.85,176,958.03,CHEMILUMINESCENCE,71.1,0,0,1923418,NONE
2021-10-17,SITE0001021,O3,34.442,53.994,129,1,0,0,11.2,28.61,17.43,45,1046.1,FRM,84.41,0,0,695549,SENSITIVE
2021-10-18,SITE0001022,O3,91.159,68.516,406,1,0,0,17.87,25.82,1.71,53,1033.76,FEM,51.22,0,0,271722,NONE
2021-10-19,SITE0001023,PM10,14.248,169.072,169,0,0,0,10.75,45.62,6.5,333,954.06,TEOM,60.14,1,0,355535,SENSITIVE
2021-10-20,SITE0001024,PM25,18.965,240.146,358,0,0,0,37.45,69.59,13.15,329,1007.07,UV_PHOTOMETRY,63.51,0,1,1126138,SENSITIVE
2021-10-21,SITE0001025,NO2,44.693,124.904,279,0,0,0,4.92,31.49,1.37,88,996.27,BAM1020,75.4,1,0,469784,NONE
2021-10-22,SITE0001026,PM25,35.818,4.105,408,0,0,1,6.69,54.97,5.27,0,1025.09,BAM1020,52.4,1,0,2134753,NONE
2021-10-23,SITE0001027,O3,100.875,188.802,107,0,0,0,30.56,99.68,6.07,225,982.4,TEOM,85.89,0,0,783429,NONE
2021-10-24,SITE0001028,O3,87.308,235.239,122,0,0,0,28.75,39.51,17.61,124,1046.44,FRM,76.25,0,0,1584996,NONE
2021-10-25,SITE0001029,PM25,36.843,200.154,296,0,0,0,17.78,16.03,3.08,52,988.15,FEM,98.21,0,1,1021098,NONE
2021-10-26,SITE0001030,NO2,118.476,196.171,83,0,0,0,17.22,70.02,8.07,254,985.42,FEM,55.05,0,1,2354028,NONE
2021-10-27,SITE0001031,CO,75.149,9.892,21,0,0,0,15.49,12.72,8.8,71,992.19,UV_PHOTOMETRY,97.7,0,0,808151,NONE
2021-10-28,SITE0001032,PM10,31.197,11.377,266,0,0,1,10.08,65.86,1.62,168,1010.4,UV_PHOTOMETRY,64.92,0,0,645836,UNHEALTHY
2021-10-29,SITE0001033,PM25,45.035,246.089,77,0,0,0,-6.16,34.22,14.84,23,1032.02,TEOM,77.98,0,1,1280917,NONE
2021-10-30,SITE0001034,SO2,87.915,0.718,214,0,0,0,45.0,51.79,9.28,233,996.21,TEOM,62.86,0,1,1586853,NONE
2021-10-31,SITE0001035,NO2,49.538,119.108,253,1,1,0,23.79,39.28,6.27,257,1043.39,NDIR,58.74,0,1,2016086,NONE
2021-11-01,SITE0001036,PM25,3.194,204.679,455,0,0,0,44.23,42.26,7.88,165,1045.47,CHEMILUMINESCENCE,66.14,0,1,1757401,NONE
2021-11-02,SITE0001037,PM25,69.674,76.679,126,0,0,0,44.5,24.5,2.99,301,980.13,TEOM,90.5,0,1,2065101,UNHEALTHY
2021-11-03,SITE0001038,PM25,106.176,129.948,198,0,0,0,44.29,20.68,3.4,283,1024.8,TEOM,53.62,0,1,131606,NONE
2021-11-04,SITE0001039,O3,48.532,237.546,387,0,0,0,43.3,27.99,7.16,162,997.36,CHEMILUMINESCENCE,50.25,0,0,739941,UNHEALTHY
2021-11-05,SITE0001040,O3,97.887,187.273,474,0,0,0,-17.42,76.11,17.13,239,1015.2,BAM1020,58.15,0,0,1129197,NONE
2021-11-06,SITE0001041,NO2,28.064,242.676,159,0,0,0,13.47,39.73,4.81,323,1037.49,FRM,80.17,0,0,1246282,NONE
2021-11-07,SITE0001042,SO2,47.28,135.155,215,0,0,0,27.82,66.05,6.27,121,983.47,TEOM,85.86,0,1,203080,SENSITIVE
2021-11-08,SITE0001043,PM25,17.663,176.185,373,0,1,0,9.2,99.43,5.81,34,991.26,FRM,69.96,0,0,977900,SENSITIVE
2021-11-09,SITE0001044,PM25,14.847,34.0,23,0,0,0,9.49,27.04,13.18,191,1024.91,TEOM,65.28,0,0,320278,UNHEALTHY
2021-11-10,SITE0001045,PM25,112.127,149.937,169,0,0,0,-16.74,21.44,7.3,126,1022.33,CHEMILUMINESCENCE,65.17,0,0,626621,NONE
2021-11-11,SITE0001046,O3,84.603,4.671,70,0,0,0,15.87,42.86,10.14,251,1031.67,TEOM,72.9,0,0,590923,SENSITIVE
2021-11-12,SITE0001047,O3,13.638,9.68,50,0,0,0,31.8,18.34,6.97,290,989.89,FEM,55.0,0,0,886136,SENSITIVE
2021-11-13,SITE0001048,O3,51.082,93.795,469,1,0,0,-12.49,67.06,0.97,100,985.06,UV_PHOTOMETRY,86.66,0,0,2105440,UNHEALTHY
2021-11-14,SITE0001049,O3,91.245,113.39,396,0,0,0,11.99,68.86,1.76,218,961.71,TEOM,75.87,0,0,1195561,NONE
2021-11-15,SITE0001050,PM25,113.598,73.552,75,0,0,0,-19.31,38.73,10.11,150,1049.72,FEM,59.83,0,1,1121273,NONE
2021-11-16,SITE0001051,O3,96.934,155.092,269,0,0,0,18.24,19.92,10.4,350,979.25,FRM,59.85,0,0,2486811,HAZARDOUS
2021-11-17,SITE0001052,PM25,104.548,60.658,408,0,0,0,-0.55,85.23,6.56,323,969.61,CHEMILUMINESCENCE,64.28,0,1,1371554,UNHEALTHY
2021-11-18,SITE0001053,PM10,52.7,157.548,417,0,0,0,27.37,34.67,15.63,264,1014.11,NDIR,50.08,0,0,761686,NONE
2021-11-19,SITE0001054,PM25,52.399,70.834,46,0,0,0,7.04,52.16,17.0,54,972.33,BAM1020,88.69,0,1,643320,NONE
2021-11-20,SITE0001055,O3,8.0,44.246,440,0,0,0,-0.46,6.18,8.01,214,1002.05,CHEMILUMINESCENCE,89.37,0,1,1475441,SENSITIVE
2021-11-21,SITE0001056,SO2,104.513,98.418,445,0,0,0,19.96,52.54,3.82,304,990.96,NDIR,63.92,0,0,2408920,NONE
2021-11-22,SITE0001057,PM25,4.428,108.037,249,0,0,1,-11.06,29.56,3.42,15,1004.58,UV_PHOTOMETRY,61.38,0,0,562767,NONE
2021-11-23,SITE0001058,SO2,103.193,54.156,341,0,0,0,5.95,28.08,17.49,96,1007.87,CHEMILUMINESCENCE,89.55,1,0,1813670,NONE
2021-11-24,SITE0001059,PM25,55.59,25.082,315,0,0,0,23.2,87.23,1.85,93,950.2,FEM,79.86,0,0,1781066,NONE
2021-11-25,SITE0001060,NO2,21.408,66.725,28,0,0,0,3.17,57.79,6.99,178,1009.13,FRM,63.58,1,0,2016795,NONE
2021-11-26,SITE0001061,PM25,76.347,195.672,191,0,0,0,15.56,75.12,10.81,228,1043.71,TEOM,99.19,1,0,1641737,NONE
2021-11-27,SITE0001062,PM25,11.997,138.654,233,0,0,0,-15.51,70.5,13.62,37,1023.04,NDIR,99.94,0,0,1178055,SENSITIVE
2021-11-28,SITE0001063,CO,85.724,220.233,243,0,0,0,23.43,34.52,1.71,322,1030.72,TEOM,71.34,0,0,2027541,UNHEALTHY
2021-11-29,SITE0001064,PM25,109.365,176.189,300,0,1,0,-7.71,63.16,5.47,245,1000.26,CHEMILUMINESCENCE,58.05,0,1,2279952,NONE
2021-11-30,SITE0001065,PM25,76.415,100.196,132,1,0,0,20.41,89.47,17.79,2,1028.04,TEOM,62.56,0,0,2420419,NONE
2021-12-01,SITE0001066,O3,4.461,180.619,403,1,0,0,-1.33,49.03,10.75,239,968.03,CHEMILUMINESCENCE,89.67,0,0,1372389,NONE
2021-12-02,SITE0001067,NO2,9.7,221.157,404,0,0,0,7.94,55.12,3.51,201,989.05,FRM,85.96,0,0,722936,NONE
2021-12-03,SITE0001068,NO2,50.737,58.251,179,1,0,0,-8.08,61.55,10.61,112,997.71,BAM1020,81.97,0,1,234143,NONE
2021-12-04,SITE0001069,O3,51.978,144.829,366,0,0,0,40.26,35.8,3.65,59,1011.63,UV_PHOTOMETRY,89.36,0,0,696906,VERY_UNHEALTHY
2021-12-05,SITE0001070,CO,92.125,100.777,253,0,0,0,-3.7,44.97,14.01,205,985.75,TEOM,62.01,0,1,917861,UNHEALTHY
2021-12-06,SITE0001071,CO,83.456,189.14,166,0,0,0,39.96,29.89,0.54,4,964.09,UV_PHOTOMETRY,72.1,0,0,2238186,SENSITIVE
2021-12-07,SITE0001072,NO2,12.835,204.233,15,1,0,0,8.2,81.62,0.11,343,994.53,FEM,68.89,0,0,30973,NONE
2021-12-08,SITE0001073,PM25,3.536,12.122,282,0,0,0,-11.83,11.07,13.0,54,1020.72,CHEMILUMINESCENCE,63.19,0,0,1971326,NONE
2021-12-09,SITE0001074,O3,92.394,29.349,458,0,0,0,7.83,86.43,0.81,28,1047.38,BAM1020,51.25,0,0,1738884,VERY_UNHEALTHY
2021-12-10,SITE0001075,CO,25.697,8.721,227,0,1,0,2.03,25.4,5.61,351,983.47,BAM1020,78.92,0,0,1833191,UNHEALTHY
2021-12-11,SITE0001076,PM10,39.476,194.369,492,0,0,0,-3.09,83.66,5.46,278,1046.54,FEM,98.92,0,0,157238,UNHEALTHY
2021-12-12,SITE0001077,O3,99.369,68.172,171,0,0,0,27.27,52.31,1.88,181,1042.0,NDIR,81.08,0,0,2316315,NONE
2021-12-13,SITE0001078,SO2,83.99,135.253,255,1,0,1,-10.07,54.72,13.07,31,966.23,NDIR,94.84,0,0,2048912,NONE
2021-12-14,SITE0001079,NO2,74.313,9.793,307,0,0,0,1.63,87.8,14.11,314,964.24,TEOM,93.81,0,0,1176628,NONE
2021-12-15,SITE0001080,PM25,12.582,66.118,297,0,0,1,-12.25,60.35,4.06,185,1008.85,FEM,96.63,0,0,441938,SENSITIVE
2021-12-16,SITE0001081,PM25,107.88,187.969,67,0,0,0,21.81,25.48,5.98,84,1031.48,UV_PHOTOMETRY,72.63,0,1,2498287,NONE
2021-12-17,SITE0001082,NO2,46.347,25.234,439,0,0,0,27.65,98.33,12.85,35,983.03,FRM,52.05,0,0,2247335,SENSITIVE
2021-12-18,SITE0001083,CO,62.687,215.315,19,0,0,0,27.31,92.59,1.88,353,957.7,FRM,96.82,0,0,592594,NONE
2021-12-19,SITE0001084,PM25,30.732,150.525,341,0,0,0,24.14,27.91,12.3,337,1026.4,NDIR,80.49,0,1,2161487,NONE
2021-12-20,SITE0001085,PM25,74.052,96.912,127,0,0,0,1.73,85.22,9.61,79,955.19,FEM,59.51,0,1,529028,NONE
2021-12-21,SITE0001086,CO,0.732,89.324,446,0,0,0,23.37,33.23,17.66,314,1041.81,UV_PHOTOMETRY,63.55,0,0,1447240,SENSITIVE
2021-12-22,SITE0001087,PM10,13.092,27.172,236,0,0,0,38.14,84.95,11.98,12,1007.28,CHEMILUMINESCENCE,72.34,0,1,2136788,SENSITIVE
2021-12-23,SITE0001088,PM10,29.246,165.424,154,0,0,0,-2.29,91.1,16.8,12,991.78,TEOM,90.47,0,0,960315,NONE
2021-12-24,SITE0001089,PM10,115.858,62.892,80,0,0,0,33.38,76.53,9.84,113,1002.65,BAM1020,67.37,0,0,705818,NONE
2021-12-25,SITE0001090,PM25,60.676,84.812,457,1,0,0,-16.36,34.86,9.25,57,966.04,TEOM,82.75,1,0,1738718,SENSITIVE
2021-12-26,SITE0001091,O3,99.549,122.278,95,0,0,0,13.2,32.3,6.69,320,966.71,FRM,52.1,0,0,2321792,UNHEALTHY
2021-12-27,SITE0001092,NO2,64.954,15.218,456,0,0,0,27.76,74.81,0.1,167,1039.44,UV_PHOTOMETRY,50.4,0,0,2179583,NONE
2021-12-28,SITE0001093,PM10,9.344,200.757,285,1,0,0,-16.92,21.25,17.53,341,981.78,UV_PHOTOMETRY,65.05,1,0,1635811,NONE
2021-12-29,SITE0001094,PM25,94.246,228.995,44,0,0,0,-9.73,47.03,3.13,256,1047.52,BAM1020,50.62,0,0,383512,VERY_UNHEALTHY
2021-12-30,SITE0001095,SO2,38.438,230.501,469,0,0,0,34.23,94.73,11.52,247,954.79,CHEMILUMINESCENCE,91.92,0,0,1071397,NONE
2021-12-31,SITE0001096,PM10,47.179,45.328,360,0,0,0,-6.17,72.2,11.56,210,1025.46,FEM,90.97,0,0,165408,NONE
2022-01-01,SITE0001097,O3,41.57,71.347,281,0,0,0,40.04,90.42,7.34,280,1032.42,TEOM,56.92,0,0,49259,NONE
2022-01-02,SITE0001098,SO2,65.034,63.844,172,1,0,0,1.9,85.29,13.31,210,954.92,UV_PHOTOMETRY,81.45,0,1,395266,NONE
2022-01-03,SITE0001099,NO2,92.642,233.808,109,0,0,0,30.85,20.51,7.0,81,1013.66,BAM1020,59.59,0,0,253563,SENSITIVE
2022-01-04,SITE0001100,PM25,4.145,215.374,450,0,0,1,-7.11,67.55,6.94,25,1018.51,TEOM,79.38,0,0,1509622,NONE
2022-01-05,SITE0001101,PM25,44.074,239.337,183,1,0,0,41.85,55.73,2.8,352,980.47,TEOM,80.3,0,0,1364732,UNHEALTHY
2022-01-06,SITE0001102,O3,113.984,228.517,23,0,0,0,18.47,35.28,8.95,120,1001.24,TEOM,89.91,0,0,1209243,NONE
2022-01-07,SITE0001103,PM10,28.627,8.49,376,0,0,0,38.44,26.8,14.13,109,991.41,TEOM,98.89,0,0,724969,NONE
2022-01-08,SITE0001104,PM25,59.066,145.741,171,0,0,0,35.16,72.19,9.83,220,995.34,CHEMILUMINESCENCE,64.22,0,0,2385004,NONE
2022-01-09,SITE0001105,PM25,88.313,181.714,138,0,0,0,-4.32,86.88,6.7,154,1048.46,TEOM,62.97,1,0,1090645,NONE
2022-01-10,SITE0001106,PM10,22.341,167.579,448,0,0,0,-6.35,34.82,3.84,304,1020.02,BAM1020,73.45,0,0,614700,VERY_UNHEALTHY
2022-01-11,SITE0001107,O3,111.203,126.065,448,1,1,0,40.01,23.92,16.55,150,1033.76,FRM,55.29,0,0,453436,NONE
2022-01-12,SITE0001108,PM10,102.234,199.332,155,0,0,0,-3.07,83.5,5.79,111,1001.83,TEOM,73.02,1,0,977638,NONE
2022-01-13,SITE0001109,PM25,54.305,111.831,181,0,0,0,14.71,37.17,14.98,67,1039.48,NDIR,65.16,0,0,291883,NONE
2022-01-14,SITE0001110,SO2,4.635,43.151,395,0,0,0,-8.89,65.38,4.55,210,1006.83,UV_PHOTOMETRY,83.36,1,0,968188,NONE
2022-01-15,SITE0001111,PM25,59.801,3.965,289,0,0,1,35.41,81.9,17.44,310,971.26,TEOM,89.34,0,0,359933,NONE
2022-01-16,SITE0001112,CO,28.714,170.37,126,0,0,0,-2.06,42.14,14.7,22,980.61,UV_PHOTOMETRY,80.87,0,1,726724,NONE
2022-01-17,SITE0001113,NO2,35.754,134.681,403,1,0,0,1.62,73.38,0.12,198,1024.2,FRM,58.69,0,0,1286425,NONE
2022-01-18,SITE0001114,NO2,81.582,244.898,411,0,0,0,-9.69,57.07,1.55,341,952.26,FRM,83.15,0,0,1693663,NONE
2022-01-19,SITE0001115,NO2,103.154,40.962,1,0,0,0,19.8,45.6,7.4,11,961.68,FRM,52.74,0,1,2212590,NONE
2022-01-20,SITE0001116,O3,10.221,231.812,163,0,0,0,-0.3,38.8,0.5,84,955.81,NDIR,88.72,0,0,1985958,NONE
2022-01-21,SITE0001117,PM25,73.11,151.973,303,0,0,0,-2.06,8.36,10.8,181,998.34,CHEMILUMINESCENCE,70.92,0,0,138019,NONE
2022-01-22,SITE0001118,PM10,77.903,92.36,209,0,0,0,13.23,62.4,11.61,100,1030.49,UV_PHOTOMETRY,91.87,0,0,1623837,NONE
2022-01-23,SITE0001119,PM10,92.638,88.49,417,0,0,0,-13.83,28.84,11.27,217,1012.15,CHEMILUMINESCENCE,66.52,0,0,354563,NONE
2022-01-24,SITE0001120,SO2,92.569,167.654,371,0,0,0,9.94,15.1,5.17,102,1005.5,CHEMILUMINESCENCE,66.71,1,1,459104,NONE
2022-01-25,SITE0001121,NO2,108.751,72.91,224,0,0,0,30.42,77.92,5.01,275,961.34,CHEMILUMINESCENCE,58.66,0,0,1223889,SENSITIVE
2022-01-26,SITE0001122,O3,59.704,169.865,132,1,0,0,-19.47,64.14,2.64,155,1008.78,FRM,80.89,0,1,307630,NONE
2022-01-27,SITE0001123,SO2,113.23,114.649,188,0,0,0,33.9,68.0,8.57,283,1009.32,FRM,95.1,0,0,2123846,NONE
2022-01-28,SITE0001124,PM25,92.916,103.991,447,0,1,0,0.64,79.45,4.68,151,1016.92,NDIR,70.77,0,1,139380,SENSITIVE
2022-01-29,SITE0001125,O3,18.535,150.523,360,0,0,0,20.35,31.65,1.43,103,1039.29,TEOM,64.68,0,1,836737,SENSITIVE
2022-01-30,SITE0001126,PM25,94.809,230.578,321,1,0,0,-2.25,22.72,13.99,6,987.35,TEOM,63.0,1,0,1380366,UNHEALTHY
2022-01-31,SITE0001127,PM25,76.042,37.574,263,0,0,0,44.66,69.53,3.26,133,1018.14,FRM,71.27,0,0,2078361,NONE
2022-02-01,SITE0001128,PM25,16.729,173.788,391,0,0,0,21.21,28.87,10.28,60,950.69,TEOM,92.7,0,0,598536,NONE
2022-02-02,SITE0001129,NO2,67.872,218.43,181,0,0,0,42.37,69.8,10.44,213,992.33,UV_PHOTOMETRY,53.83,0,1,638861,NONE
2022-02-03,SITE0001130,NO2,92.746,73.367,312,0,0,1,21.61,32.08,8.84,59,977.73,FRM,93.7,0,1,371540,NONE
2022-02-04,SITE0001131,O3,83.343,126.549,103,0,0,0,14.1,6.24,5.0,280,988.92,BAM1020,94.12,0,0,1159088,SENSITIVE
2022-02-05,SITE0001132,O3,4.998,122.258,9,0,0,0,29.48,55.24,14.76,48,984.49,FRM,86.87,0,0,1726446,NONE
2022-02-06,SITE0001133,PM25,7.284,77.231,480,0,0,0,2.4,92.05,15.99,253,1030.62,UV_PHOTOMETRY,85.84,0,1,462843,NONE
2022-02-07,SITE0001134,PM25,32.484,229.05,44,1,0,1,8.3,51.31,2.74,295,989.45,CHEMILUMINESCENCE,82.86,0,0,235347,NONE
2022-02-08,SITE0001135,PM25,66.024,206.871,408,0,0,0,4.05,12.46,17.92,95,951.81,NDIR,99.34,0,0,790883,NONE
2022-02-09,SITE0001136,NO2,68.682,148.328,313,0,0,0,-5.43,36.5,9.79,161,998.24,NDIR,53.63,0,1,860050,NONE
2022-02-10,SITE0001137,PM25,87.309,183.465,236,0,0,0,19.75,32.52,13.0,178,1044.3,NDIR,57.69,0,0,785146,SENSITIVE
2022-02-11,SITE0001138,PM25,29.147,22.87,469,0,0,0,24.03,26.81,16.93,65,1015.93,FRM,83.19,0,1,295606,SENSITIVE
2022-02-12,SITE0001139,O3,78.275,231.757,120,1,0,0,14.97,14.93,17.52,258,971.46,UV_PHOTOMETRY,67.51,0,0,1219634,NONE
2022-02-13,SITE0001140,CO,88.369,45.949,185,0,0,0,33.05,81.03,11.52,14,1012.23,TEOM,65.78,0,1,832168,NONE
2022-02-14,SITE0001141,PM25,26.441,54.066,0,0,0,0,27.01,37.31,3.6,274,996.9,BAM1020,57.37,0,0,238304,UNHEALTHY
2022-02-15,SITE0001142,NO2,81.679,36.427,361,0,0,0,14.58,27.29,6.82,323,1012.46,NDIR,68.3,0,1,125180,NONE
2022-02-16,SITE0001143,PM25,74.705,238.753,488,0,0,0,23.04,78.32,1.38,214,1010.42,NDIR,57.72,0,1,390123,NONE
2022-02-17,SITE0001144,CO,71.008,226.283,184,0,0,0,23.28,31.02,9.68,355,984.78,NDIR,82.76,0,0,2377692,NONE
2022-02-18,SITE0001145,O3,18.002,53.686,252,0,0,0,-18.16,30.13,13.71,199,1005.65,TEOM,57.8,1,0,1216313,NONE
2022-02-19,SITE0001146,NO2,67.674,225.655,439,0,0,1,29.41,5.1,11.94,203,1009.63,CHEMILUMINESCENCE,82.44,0,1,749352,NONE
2022-02-20,SITE0001147,PM25,13.322,110.269,120,0,0,0,20.86,49.56,6.61,280,951.09,FEM,58.96,0,0,2051286,NONE
2022-02-21,SITE0001148,O3,32.011,66.314,407,0,0,0,41.16,11.7,3.22,353,972.76,TEOM,65.29,0,0,1070513,UNHEALTHY
2022-02-22,SITE0001149,PM25,29.859,119.68,211,0,0,0,38.52,19.36,12.54,6,989.28,TEOM,63.37,0,1,1585401,NONE
2022-02-23,SITE0001150,O3,32.592,12.11,495,0,0,1,12.3,84.68,10.58,269,1031.85,UV_PHOTOMETRY,73.12,0,0,1484273,SENSITIVE
2022-02-24,SITE0001151,PM25,58.327,210.638,493,0,0,0,-5.93,77.6,9.26,8,1043.43,NDIR,55.43,0,0,954899,NONE
2022-02-25,SITE0001152,PM10,83.783,248.335,90,0,0,0,34.28,29.76,3.78,181,1024.5,FEM,53.87,0,1,1493660,NONE
2022-02-26,SITE0001153,NO2,113.752,90.153,352,0,0,0,22.36,83.99,2.35,27,1005.16,NDIR,72.57,0,1,2471089,NONE
2022-02-27,SITE0001154,O3,43.059,45.922,339,0,0,0,-6.36,31.7,16.38,97,1001.23,CHEMILUMINESCENCE,73.42,0,1,643152,SENSITIVE
2022-02-28,SITE0001155,O3,107.142,113.82,260,0,0,0,-16.73,72.32,17.37,236,1043.81,NDIR,89.32,0,0,2433302,NONE
2022-03-01,SITE0001156,PM25,97.14,77.08,172,0,0,0,-7.12,96.95,14.62,201,1044.23,CHEMILUMINESCENCE,55.88,1,0,59407,NONE
2022-03-02,SITE0001157,O3,83.943,32.633,431,0,0,0,43.51,84.06,12.08,181,958.83,FEM,66.36,0,0,950359,UNHEALTHY
2022-03-03,SITE0001158,NO2,36.134,163.176,489,0,0,1,41.2,6.7,9.65,321,975.49,TEOM,57.31,0,0,1292128,NONE
2022-03-04,SITE0001159,PM25,58.299,28.173,6,0,0,0,28.2,6.81,16.22,127,965.91,NDIR,51.32,0,0,1561049,NONE
2022-03-05,SITE0001160,NO2,48.167,66.204,440,0,0,0,38.57,79.51,14.17,309,1020.13,TEOM,68.44,0,0,132271,NONE
2022-03-06,SITE0001161,O3,74.909,178.155,479,0,0,1,12.98,43.01,6.68,110,1038.16,FEM,80.56,0,0,1142972,NONE
2022-03-07,SITE0001162,NO2,83.808,199.398,11,0,0,1,-7.78,38.15,14.46,144,1047.94,CHEMILUMINESCENCE,56.21,0,0,190750,NONE
2022-03-08,SITE0001163,PM25,72.257,14.741,156,0,0,0,42.18,63.77,1.03,84,1023.88,TEOM,61.59,1,0,37712,NONE
2022-03-09,SITE0001164,PM25,19.843,166.46,243,0,0,1,21.65,27.07,4.96,88,1017.26,NDIR,94.46,0,0,513214,UNHEALTHY
2022-03-10,SITE0001165,CO,6.281,68.982,424,0,0,0,34.98,20.18,6.27,103,969.12,NDIR,79.48,0,1,1343640,NONE
2022-03-11,SITE0001166,PM25,34.278,217.775,288,0,0,0,43.74,97.73,4.31,30,1048.46,NDIR,65.86,0,0,1100692,NONE
2022-03-12,SITE0001167,SO2,69.349,69.267,351,0,0,0,-5.45,48.49,7.99,315,957.16,FRM,86.43,1,0,1872607,NONE
2022-03-13,SITE0001168,O3,35.428,114.261,436,0,0,0,11.61,92.47,5.93,310,963.25,FEM,88.32,0,1,1082309,UNHEALTHY
