civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_precinct_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
EL0000001074,CT0000001074,ATTORNEY_GENERAL,DIST_08,COMPLETE,2376,537,116,5,0,2,1839,60.613,9.236,0,0,0,0,2012-06-15,a79f492136c314a1
EL0000001075,CT0000001075,MAYOR,DIST_02,NOT_REPORTED,2060,3111,687,0,0,1,1051,17.941,17.301,0,0,0,0,2021-11-13,06ca408dbbbf5386
EL0000001076,CT0000001076,JUDGE,DIST_07,NOT_REPORTED,6236,17212,566,2,0,2,10976,45.703,9.435,0,1,0,0,2010-08-20,d097de712538cff7
EL0000001077,CT0000001077,SENATE,DIST_08,COMPLETE,4622,9385,607,6,0,3,4763,32.579,-10.447,1,1,5,0,2020-06-30,09684f2776fa98f7
EL0000001078,CT0000001078,JUDGE,DIST_05,COMPLETE,1607,4987,1300,4,0,2,3380,42.796,5.432,0,0,4,0,2023-01-21,886e82dd973cb76b
EL0000001079,CT0000001079,JUDGE,DIST_03,NOT_REPORTED,3846,133,25,0,0,2,3713,92.732,9.355,1,1,0,0,2011-11-03,eaa87c4092878dfd
EL0000001080,CT0000001080,HOUSE,DIST_06,COMPLETE,5509,981,522,244,0,2,4528,62.404,-4.243,1,0,0,0,2009-01-02,a9c88575ba222f02
EL0000001081,CT0000001081,ATTORNEY_GENERAL,DIST_08,COMPLETE,3592,2073,150,1,0,2,1519,26.118,-7.252,0,0,0,0,2015-04-19,aafdfd552f1356f7
EL0000001082,CT0000001082,GOVERNOR,DIST_03,COMPLETE,2388,1545,230,5,0,2,843,20.226,13.334,0,0,2,0,2012-02-07,cfbefac0ae3180df
EL0000001083,CT0000001083,JUDGE,DIST_10,COMPLETE,3921,11642,5233,36,0,2,7721,37.063,15.328,0,0,0,0,2015-01-24,f52e898dce5710fc
EL0000001084,CT0000001084,CITY_COUNCIL,DIST_07,COMPLETE,2581,1676,1660,0,0,1,905,15.295,-8.765,0,0,0,0,2022-03-17,89a20f8e6ece4581
EL0000001085,CT0000001085,SHERIFF,DIST_01,COMPLETE,2390,3013,361,52,0,2,623,10.712,13.72,0,0,0,0,2024-02-08,d599385c5c47afe0
EL0000001086,CT0000001086,SHERIFF,DIST_03,COMPLETE,1552,2921,2386,4,0,2,1369,19.948,-15.748,0,0,0,0,2020-03-14,a7fae057a0ad5f7a
EL0000001087,CT0000001087,SHERIFF,STATEWIDE,COMPLETE,7638,7995,4090,224,0,1,357,1.79,0.902,0,0,0,0,2024-06-26,9a7367b7d03748a9
EL0000001088,CT0000001088,ATTORNEY_GENERAL,DIST_07,NOT_REPORTED,4903,10989,2624,0,0,2,6086,32.869,6.62,0,0,0,0,2012-06-10,7e05fb5f73a22be6
EL0000001089,CT0000001089,MAYOR,DIST_10,COMPLETE,6541,8858,6729,347,0,2,2317,10.309,12.762,1,0,0,0,2010-11-03,42835e751bcc3975
EL0000001090,CT0000001090,HOUSE,DIST_02,COMPLETE,11283,9991,2169,658,0,2,1292,5.361,-8.362,1,0,0,0,2008-04-15,dccdde4105045b7a
EL0000001091,CT0000001091,SHERIFF,STATEWIDE,COMPLETE,8543,4082,2698,27,0,2,4461,29.062,5.972,0,0,0,0,2016-03-23,536136e3235136fc
EL0000001092,CT0000001092,HOUSE,STATEWIDE,NOT_REPORTED,6739,8244,2279,42,0,2,1505,8.697,13.583,1,0,0,0,2008-09-22,6695f38f144d021e
EL0000001093,CT0000001093,SENATE,DIST_01,PARTIAL,3702,5139,112,307,0,2,1437,15.518,7.159,1,0,0,0,2015-05-09,eb0ccddcd34e3cac
EL0000001094,CT0000001094,HOUSE,DIST_04,NOT_REPORTED,13812,4160,4012,10,0,1,9652,43.885,6.832,0,0,0,0,2018-08-24,23bf290734118f60
EL0000001095,CT0000001095,SHERIFF,DIST_06,COMPLETE,1137,896,110,0,0,2,241,11.246,0.702,1,0,6,0,2012-10-03,a44881c5fa503ed2
EL0000001096,CT0000001096,HOUSE,DIST_10,NOT_REPORTED,1765,218,151,0,0,3,1547,72.493,4.033,1,0,0,0,2010-03-27,47c4970f5055702f
EL0000001097,CT0000001097,JUDGE,DIST_05,PARTIAL,12333,3060,566,2100,0,1,9273,51.348,-11.087,1,1,0,0,2020-09-12,a52b9c677dea8e35
EL0000001098,CT0000001098,GOVERNOR,DIST_01,COMPLETE,4307,6656,4820,1555,0,2,2349,13.548,15.55,0,0,0,0,2016-06-02,266029eab7f9ad47
EL0000001099,CT0000001099,CITY_COUNCIL,DIST_10,PARTIAL,716,1952,300,1,0,2,1236,41.63,-12.18,1,0,0,0,2017-08-31,d1006ef73f309a4a
EL0000001100,CT0000001100,HOUSE,DIST_07,COMPLETE,16700,2111,4630,143,0,2,14589,61.86,-12.715,1,0,0,0,2011-05-19,9952bb8977002834
EL0000001101,CT0000001101,HOUSE,DIST_10,PARTIAL,3409,904,625,1,0,3,2505,50.719,16.854,1,0,0,0,2025-04-19,d857c5c5490a33ed
EL0000001102,CT0000001102,JUDGE,STATEWIDE,COMPLETE,6620,11732,747,1432,0,1,5112,24.899,-3.837,1,0,0,0,2012-08-15,1da97666f72edfb1
EL0000001103,CT0000001103,MAYOR,DIST_01,COMPLETE,5225,1182,1843,55,0,3,4043,48.682,-7.011,0,1,0,0,2010-12-08,66f104b39abe6660
EL0000001104,CT0000001104,JUDGE,DIST_07,COMPLETE,1209,1667,1596,13,0,2,458,10.212,-3.66,1,0,0,0,2016-11-26,f246f1eadee5dd01
EL0000001105,CT0000001105,CITY_COUNCIL,DIST_03,COMPLETE,6560,10132,1302,6575,0,2,3572,14.539,-7.966,0,0,0,0,2012-02-22,40a631b671cd9197
EL0000001106,CT0000001106,ATTORNEY_GENERAL,DIST_07,COMPLETE,718,2248,373,5,0,2,1530,45.754,2.256,0,0,6,0,2022-04-24,c0906fd73a8feafa
EL0000001107,CT0000001107,HOUSE,DIST_08,COMPLETE,1638,1322,478,196,0,3,316,8.696,-11.056,1,0,0,0,2013-01-14,c35ea8af2986dd77
EL0000001108,CT0000001108,MAYOR,DIST_04,COMPLETE,7842,10055,5376,210,0,2,2213,9.424,17.571,0,0,0,0,2011-09-07,7df4709ea5fa4843
EL0000001109,CT0000001109,PRESIDENT,STATEWIDE,COMPLETE,4345,9013,2478,697,0,2,4668,28.234,-5.658,0,0,0,0,2022-12-23,2fac0fec579d6dc2
EL0000001110,CT0000001110,HOUSE,DIST_08,COMPLETE,5629,5800,216,679,0,2,171,1.388,-6.453,0,0,6,0,2022-12-06,723d1cc77cb593b0
EL0000001111,CT0000001111,PRESIDENT,DIST_06,PARTIAL,245,219,37,0,0,2,26,5.19,-12.39,0,0,0,0,2023-07-28,09f1960607f16033
EL0000001112,CT0000001112,PRESIDENT,DIST_01,COMPLETE,3288,2270,2449,154,0,2,1018,12.474,-5.657,1,0,0,0,2018-03-11,3afb26a9140cb72a
EL0000001113,CT0000001113,SENATE,DIST_08,COMPLETE,338,575,299,0,0,3,237,19.554,8.721,0,0,0,0,2009-02-24,d05360584af35f0b
EL0000001114,CT0000001114,SHERIFF,DIST_03,PARTIAL,5905,8373,1922,1342,0,3,2468,14.069,3.868,0,0,0,0,2025-05-28,8da4ca3ae7d36e71
EL0000001115,CT0000001115,CITY_COUNCIL,DIST_03,COMPLETE,818,573,63,3,0,2,245,16.815,-15.451,0,0,0,0,2020-01-29,c3a590e8b1f3bf33
EL0000001116,CT0000001116,JUDGE,DIST_02,COMPLETE,5444,6885,2197,0,0,1,1441,9.92,-5.653,0,1,0,0,2023-03-15,fd40b90c7694b190
EL0000001117,CT0000001117,HOUSE,DIST_08,PARTIAL,1078,311,124,415,0,1,767,39.782,10.098,1,0,7,0,2022-11-10,038f27c697802697
EL0000001118,CT0000001118,MAYOR,DIST_09,PARTIAL,1381,1054,752,0,0,2,327,10.26,-15.386,0,1,0,0,2020-06-16,0baeee70a6de6ddb
EL0000001119,CT0000001119,GOVERNOR,DIST_01,NOT_REPORTED,9366,5018,3375,0,0,2,4348,24.483,1.387,1,1,0,0,2008-12-10,257dad3ef9e601cd
EL0000001120,CT0000001120,CITY_COUNCIL,DIST_06,COMPLETE,7357,10970,5191,232,0,3,3613,15.213,14.507,1,0,0,0,2009-07-20,7775370d66f240b0
EL0000001121,CT0000001121,SHERIFF,DIST_05,COMPLETE,4874,1541,911,4,0,1,3333,45.471,-7.078,1,0,0,0,2012-11-26,09fcf5d4c178cd50
EL0000001122,CT0000001122,PRESIDENT,STATEWIDE,PARTIAL,5543,12003,2265,75,0,2,6460,32.485,5.885,1,1,0,0,2017-06-17,7f47a94ab15f5334
EL0000001123,CT0000001123,PRESIDENT,DIST_02,COMPLETE,7486,2732,1729,477,0,2,4754,38.265,4.271,0,1,0,0,2011-10-07,214cc60f029579cf
EL0000001124,CT0000001124,JUDGE,DIST_08,COMPLETE,2220,1584,579,1329,0,2,636,11.134,12.142,1,0,0,0,2019-12-25,d4e8ddebf578724e
EL0000001125,CT0000001125,HOUSE,DIST_01,COMPLETE,5190,2012,4080,19,0,2,3178,28.121,-11.267,1,0,0,0,2020-04-17,e01c52013e1727c6
EL0000001126,CT0000001126,GOVERNOR,DIST_04,COMPLETE,14004,7195,2397,659,0,2,6809,28.073,11.861,0,0,0,0,2016-07-18,7cf48bfbd98e6b54
EL0000001127,CT0000001127,GOVERNOR,DIST_09,PARTIAL,1521,3924,624,10,0,1,2403,39.53,3.628,1,1,0,0,2015-11-16,60dfa12a7279426e
EL0000001128,CT0000001128,MAYOR,DIST_02,COMPLETE,14602,7869,886,255,0,3,6733,28.515,-1.365,0,0,0,0,2018-01-10,472a36fe310b1185
EL0000001129,CT0000001129,MAYOR,DIST_10,COMPLETE,10466,6963,1747,923,0,2,3503,17.429,-16.51,1,0,0,0,2013-07-12,af33a7a806983b28
EL0000001130,CT0000001130,JUDGE,DIST_02,COMPLETE,12377,9343,405,43,0,2,3034,13.686,5.41,0,1,0,0,2020-02-21,acf4ead99e8d050a
EL0000001131,CT0000001131,SHERIFF,STATEWIDE,COMPLETE,6823,5146,4876,49,0,2,1677,9.927,5.689,0,0,0,0,2016-08-12,9e99db24be77ac10
EL0000001132,CT0000001132,MAYOR,DIST_01,COMPLETE,1516,1654,235,0,0,3,138,4.053,12.164,0,0,0,0,2013-04-15,864f9140ee1d2981
EL0000001133,CT0000001133,SHERIFF,DIST_03,COMPLETE,7062,6580,2576,0,0,3,482,2.972,11.023,0,1,4,0,2018-01-14,6ee1d134d08d7fd2
EL0000001134,CT0000001134,MAYOR,DIST_10,NOT_REPORTED,621,649,124,3,0,3,28,2.004,-3.073,0,0,0,0,2009-01-04,12f71c13d5ddf31d
EL0000001135,CT0000001135,CITY_COUNCIL,DIST_10,COMPLETE,1635,1534,176,7,0,2,101,3.013,-17.086,1,1,0,0,2010-03-26,bc9f5b2efe3c076a
EL0000001136,CT0000001136,JUDGE,DIST_07,COMPLETE,3284,2021,3333,20,0,1,1263,14.588,1.353,0,1,0,0,2022-06-11,dca99a19ad47c5bb
EL0000001137,CT0000001137,JUDGE,DIST_04,COMPLETE,1990,2588,2344,137,0,1,598,8.471,7.259,0,1,0,0,2013-03-23,8af9cdacfbd99797
EL0000001138,CT0000001138,SENATE,DIST_08,COMPLETE,2532,1669,705,120,0,2,863,17.171,16.452,1,1,0,0,2025-04-20,df68ba1e575f4bff
EL0000001139,CT0000001139,HOUSE,STATEWIDE,COMPLETE,7633,4354,3452,11,0,2,3279,21.223,10.831,1,0,2,0,2017-05-06,6ca202dec2601f75
EL0000001140,CT0000001140,HOUSE,DIST_09,COMPLETE,7085,6749,2031,59,0,2,336,2.11,-5.087,1,0,0,0,2020-07-18,6cadd0ebeafc68ec
EL0000001141,CT0000001141,CITY_COUNCIL,DIST_06,COMPLETE,6953,1914,759,0,0,2,5039,52.348,-16.87,0,0,0,0,2011-05-30,9761898ee3a0f950
EL0000001142,CT0000001142,SENATE,DIST_03,COMPLETE,10446,8706,3656,763,0,3,1740,7.382,4.311,0,0,0,0,2016-12-06,17ab33723bfb0b55
EL0000001143,CT0000001143,JUDGE,DIST_02,COMPLETE,4253,4685,5077,213,0,1,432,3.036,3.857,0,0,0,0,2010-07-15,0631e46f72090437
EL0000001144,CT0000001144,CITY_COUNCIL,DIST_08,COMPLETE,2074,816,220,7,0,2,1258,40.359,-2.147,0,1,0,0,2021-05-27,248684e404e092f5
EL0000001145,CT0000001145,ATTORNEY_GENERAL,DIST_09,COMPLETE,6249,3829,1295,381,0,2,2420,20.589,-3.77,0,1,0,0,2014-11-16,300bd382e8d3701b
EL0000001146,CT0000001146,CITY_COUNCIL,DIST_06,COMPLETE,3659,1943,1531,4,0,2,1716,24.044,-4.045,0,0,0,0,2022-07-28,80567c0017714749
EL0000001147,CT0000001147,HOUSE,DIST_01,COMPLETE,2797,6943,963,8,0,2,4146,38.708,-13.887,0,0,0,0,2020-11-02,6e784ecf834f98b8
EL0000001148,CT0000001148,SENATE,DIST_01,NOT_REPORTED,2128,2696,373,383,0,2,568,10.179,7.83,0,0,0,0,2024-08-07,c0d4f43809889f19
EL0000001149,CT0000001149,GOVERNOR,DIST_09,COMPLETE,629,689,619,0,0,1,60,3.098,0.137,1,0,0,0,2016-12-07,cf262cd09f0966c5
EL0000001150,CT0000001150,CITY_COUNCIL,DIST_08,COMPLETE,8361,12337,2382,986,1,2,3976,16.521,-3.421,1,0,0,0,2025-02-16,27145082b902f1a1
EL0000001151,CT0000001151,GOVERNOR,DIST_05,COMPLETE,844,1259,282,9,0,1,415,17.335,13.044,1,0,0,0,2012-12-23,cbea8d31b8027315
EL0000001152,CT0000001152,SHERIFF,DIST_10,COMPLETE,2845,1737,2585,55,0,3,1108,15.342,-5.929,1,0,0,0,2019-02-23,6fb5eddac0a5965d
EL0000001153,CT0000001153,CITY_COUNCIL,DIST_06,PARTIAL,7934,11882,1550,2066,0,2,3948,16.849,-17.54,0,0,0,0,2025-06-11,eb74db3be7780651
EL0000001154,CT0000001154,MAYOR,DIST_05,COMPLETE,5209,1503,1081,112,0,1,3706,46.882,5.521,0,0,0,0,2025-05-20,fd5a60d46cb7e9f9
EL0000001155,CT0000001155,JUDGE,DIST_01,PARTIAL,6361,5992,4061,402,0,1,369,2.194,-14.905,0,0,0,0,2021-04-20,89f96a5f4ea73cdb
EL0000001156,CT0000001156,SHERIFF,DIST_02,COMPLETE,3166,17310,2291,0,0,1,14144,62.125,-5.897,0,0,0,0,2011-05-13,ddf066457cd3f5db
EL0000001157,CT0000001157,GOVERNOR,DIST_05,COMPLETE,4007,10980,1650,0,0,2,6973,41.913,-4.139,0,1,3,0,2015-12-05,5491714a85b03993
EL0000001158,CT0000001158,HOUSE,DIST_01,COMPLETE,7825,8851,1007,7,0,2,1026,5.8,9.919,0,0,7,0,2023-10-09,4f35e8e84203d831
EL0000001159,CT0000001159,JUDGE,DIST_06,COMPLETE,4232,13133,1274,94,0,1,8901,47.515,17.74,0,1,0,0,2009-06-30,aca8faa859f984fd
EL0000001160,CT0000001160,GOVERNOR,DIST_07,COMPLETE,11486,4903,1007,3,0,2,6583,37.836,-7.686,0,0,0,0,2020-01-26,308035d1c2129d87
EL0000001161,CT0000001161,MAYOR,STATEWIDE,COMPLETE,6504,8509,2493,30,0,3,2005,11.434,7.434,0,0,0,0,2020-03-14,78de7c27752c2ea9
EL0000001162,CT0000001162,JUDGE,DIST_10,PARTIAL,2634,2685,1454,43,0,3,51,0.748,-10.053,0,0,0,0,2018-07-02,a248cfe97f819f86
EL0000001163,CT0000001163,SHERIFF,DIST_04,COMPLETE,2647,4112,1281,140,0,2,1465,17.91,7.533,1,0,0,0,2015-12-07,bb8648c86e2c7b30
EL0000001164,CT0000001164,SENATE,DIST_09,PARTIAL,3673,3081,813,404,0,2,592,7.427,-6.183,0,0,0,0,2015-05-27,aabc845da2fa8348
EL0000001165,CT0000001165,JUDGE,DIST_10,COMPLETE,4276,7935,1084,5,0,2,3659,27.511,14.556,1,0,0,0,2015-03-19,53c00f8e4fcff31e
EL0000001166,CT0000001166,HOUSE,DIST_07,COMPLETE,2721,1005,1402,7,0,2,1716,33.418,-12.898,1,0,0,0,2010-04-24,a2667fad6adf14d4
EL0000001167,CT0000001167,HOUSE,DIST_03,COMPLETE,1168,2052,1954,0,0,1,884,17.085,-4.204,1,0,0,0,2012-11-04,683d3c00708ab6c9
EL0000001168,CT0000001168,HOUSE,DIST_04,COMPLETE,1934,2925,1242,0,0,2,991,16.243,5.186,1,0,0,0,2013-05-14,76bfd1e43533c57e
EL0000001169,CT0000001169,SENATE,DIST_09,PARTIAL,380,1473,881,36,0,3,1093,39.458,-5.185,0,0,0,0,2019-07-24,9ff45289bb8aa9c6
EL0000001170,CT0000001170,CITY_COUNCIL,DIST_09,COMPLETE,3138,7761,3080,0,0,1,4623,33.071,-15.35,0,0,3,0,2023-10-04,01d08be875c58cc0
EL0000001171,CT0000001171,GOVERNOR,DIST_04,COMPLETE,4450,15764,1438,10,0,3,11314,52.23,-17.375,0,0,0,0,2015-11-01,1879a113b719d033
EL0000001172,CT0000001172,CITY_COUNCIL,DIST_06,PARTIAL,8797,7034,4061,0,0,2,1763,8.863,-11.59,0,1,0,0,2016-11-18,4583bdec2cd832f4
EL0000001173,CT0000001173,CITY_COUNCIL,DIST_05,PARTIAL,3653,3763,1750,0,0,2,110,1.2,12.646,0,0,3,0,2024-04-05,24d8d100a29665eb
EL0000001174,CT0000001174,JUDGE,DIST_07,COMPLETE,8425,9173,3725,1235,0,2,748,3.316,1.035,1,0,0,0,2022-03-02,85f20152c5135bbc
EL0000001175,CT0000001175,PRESIDENT,DIST_01,COMPLETE,354,459,44,4,0,3,105,12.195,-5.654,0,0,0,0,2018-10-12,ca871ccdd5e6f647
EL0000001176,CT0000001176,HOUSE,DIST_08,NOT_REPORTED,10139,7059,2906,0,0,2,3080,15.32,-7.548,0,1,0,0,2016-11-14,b901b24352201fe5
EL0000001177,CT0000001177,MAYOR,DIST_09,PARTIAL,9661,2595,234,9,0,2,7066,56.533,-1.052,1,0,0,0,2013-09-17,11f3e09c0e7944c8
EL0000001178,CT0000001178,GOVERNOR,DIST_04,COMPLETE,4586,7040,729,2470,0,2,2454,16.553,11.511,0,0,0,0,2013-01-05,8cb96ded56a51bbb
EL0000001179,CT0000001179,HOUSE,DIST_04,COMPLETE,6723,4687,1225,743,0,2,2036,15.219,-5.65,1,0,0,0,2020-06-14,920c3ab9de114ad4
EL0000001180,CT0000001180,MAYOR,DIST_09,NOT_REPORTED,5843,3576,9734,126,0,2,2267,11.759,-1.136,0,1,0,0,2022-02-26,f8c01bc43b191b17
EL0000001181,CT0000001181,PRESIDENT,DIST_01,COMPLETE,7984,7211,760,926,0,2,773,4.579,0.251,1,0,0,0,2022-12-07,94e7d82f1d2cb709
EL0000001182,CT0000001182,PRESIDENT,DIST_03,COMPLETE,2449,2720,430,0,0,2,271,4.84,1.55,1,0,0,0,2014-05-26,c3dea278649e2d48
EL0000001183,CT0000001183,JUDGE,DIST_02,COMPLETE,9158,6263,406,3970,0,2,2895,14.623,-1.808,1,0,0,0,2023-12-01,829104522c411427
EL0000001184,CT0000001184,JUDGE,DIST_01,COMPLETE,13695,5737,2164,1135,0,3,7958,35.009,-3.579,0,0,0,0,2011-09-21,a9c0bf80e80a413a
EL0000001185,CT0000001185,CITY_COUNCIL,DIST_10,COMPLETE,8417,7758,2737,0,0,2,659,3.485,11.062,0,0,0,0,2022-07-04,96ccbf4d6f6cad2f
EL0000001186,CT0000001186,HOUSE,DIST_07,COMPLETE,6122,1859,1024,7,0,1,4263,47.304,6.938,0,0,0,0,2023-05-04,3065ac782297a9a5
EL0000001187,CT0000001187,HOUSE,DIST_05,PARTIAL,1559,1947,2559,5,0,3,388,6.392,-15.143,0,0,0,0,2016-04-05,661d0a58981fc4aa
EL0000001188,CT0000001188,HOUSE,DIST_06,COMPLETE,1791,13244,2536,202,0,2,11453,64.44,12.454,0,0,0,0,2015-12-29,4a372c2326ed76c8
EL0000001189,CT0000001189,GOVERNOR,DIST_08,COMPLETE,4302,3681,4427,85,0,2,621,4.97,1.3,0,1,0,0,2011-09-07,21643c5a45cc2865
EL0000001190,CT0000001190,CITY_COUNCIL,DIST_01,COMPLETE,6277,7681,1638,0,0,2,1404,9.002,-12.844,0,1,4,0,2020-09-14,1ef6a40ea7b2a7f2
EL0000001191,CT0000001191,JUDGE,DIST_01,COMPLETE,5121,5354,1504,1680,0,1,233,1.706,12.952,0,0,0,0,2015-07-17,c09feff8e5fa7b8a
EL0000001192,CT0000001192,HOUSE,STATEWIDE,PARTIAL,12440,2480,2609,621,0,2,9960,54.876,5.882,0,1,0,0,2008-03-11,b210e16fb02ba648
EL0000001193,CT0000001193,CITY_COUNCIL,DIST_05,PARTIAL,10542,2573,3240,5,0,2,7969,48.71,-3.17,0,0,0,0,2011-08-28,975c820803fe4da3
EL0000001194,CT0000001194,HOUSE,DIST_05,COMPLETE,5457,14548,2228,1165,0,3,9091,38.854,-16.281,0,0,0,0,2019-01-05,460f3a9dbad2fccb
EL0000001195,CT0000001195,MAYOR,DIST_05,COMPLETE,2774,6764,295,238,0,2,3990,39.619,-7.24,1,0,0,0,2013-11-18,60c0934f2f6dcbae
EL0000001196,CT0000001196,SHERIFF,DIST_04,COMPLETE,4239,12310,3439,1,0,2,8071,40.377,3.147,0,0,0,0,2013-09-10,13d726b0a73c2b7d
EL0000001197,CT0000001197,SENATE,DIST_10,COMPLETE,1817,1985,662,7,0,2,168,3.758,-12.877,1,1,0,0,2015-11-02,1c4cbd3f7004a2ba
EL0000001198,CT0000001198,CITY_COUNCIL,DIST_03,COMPLETE,7004,8680,5195,1278,0,2,1676,7.564,4.69,0,0,0,0,2020-04-27,88f023b78ca583ac
EL0000001199,CT0000001199,JUDGE,DIST_09,COMPLETE,475,1208,79,0,0,1,733,41.6,6.114,0,0,0,0,2018-08-29,317a06a7444f0da3
EL0000001200,CT0000001200,SHERIFF,DIST_06,COMPLETE,9398,9587,4482,127,0,3,189,0.801,-15.726,1,0,0,0,2012-09-13,2ab6a8a33055704f
EL0000001201,CT0000001201,HOUSE,DIST_04,COMPLETE,10512,3165,6322,0,0,1,7347,36.737,13.853,0,0,0,0,2025-11-09,0b89607b931e2083
EL0000001202,CT0000001202,GOVERNOR,DIST_06,COMPLETE,7647,10697,1692,0,0,2,3050,15.223,5.016,0,0,0,0,2010-12-15,7587ca3de6dfd86a
EL0000001203,CT0000001203,HOUSE,DIST_08,COMPLETE,3973,2560,867,132,0,2,1413,18.76,-3.323,1,0,0,0,2015-04-17,0fb39524285e5fee
EL0000001204,CT0000001204,CITY_COUNCIL,DIST_04,COMPLETE,8466,8523,1551,0,0,2,57,0.307,-17.251,1,1,0,1,2021-03-15,fadfea5609b472e4
EL0000001205,CT0000001205,JUDGE,DIST_10,COMPLETE,1581,2711,191,0,0,2,1130,25.206,0.516,1,0,0,0,2025-04-27,dac8b9a08d395e66
EL0000001206,CT0000001206,PRESIDENT,DIST_04,COMPLETE,4235,4131,1562,94,0,2,104,1.038,-6.615,0,0,0,0,2012-08-01,7218edf0ee3f9afe
EL0000001207,CT0000001207,JUDGE,DIST_07,COMPLETE,3385,2493,422,20,0,1,892,14.114,6.522,0,1,0,0,2017-10-01,2ccd23ec7102a0d9
EL0000001208,CT0000001208,CITY_COUNCIL,STATEWIDE,COMPLETE,1203,3577,948,209,0,2,2374,39.987,3.237,0,0,0,0,2008-10-24,919fdceeb62f19ec
EL0000001209,CT0000001209,CITY_COUNCIL,DIST_01,COMPLETE,11473,8301,3860,9,0,3,3172,13.416,2.842,0,0,0,0,2013-01-13,c64783caee2e4468
EL0000001210,CT0000001210,SENATE,DIST_08,NOT_REPORTED,14834,2435,1304,73,0,1,12399,66.497,-5.19,1,0,0,0,2011-05-11,1a3929930b94cc69
EL0000001211,CT0000001211,CITY_COUNCIL,DIST_07,COMPLETE,115,193,99,7,0,2,78,18.841,11.021,0,0,0,0,2024-04-06,55872fccacf4dcab
EL0000001212,CT0000001212,HOUSE,DIST_08,COMPLETE,1295,1350,637,22,0,2,55,1.665,12.352,1,0,0,0,2017-10-11,65173db64b0fe418
EL0000001213,CT0000001213,HOUSE,DIST_03,COMPLETE,4662,3490,1365,4,0,2,1172,12.31,-3.704,0,0,0,0,2024-01-05,4ab66af30f8a1cc6
EL0000001214,CT0000001214,HOUSE,DIST_05,COMPLETE,3195,7463,3973,121,0,3,4268,28.932,4.934,1,0,0,0,2010-07-19,f6b692cba9e4eadd
EL0000001215,CT0000001215,ATTORNEY_GENERAL,DIST_10,COMPLETE,8497,7902,874,1,0,3,595,3.444,16.668,0,0,0,0,2011-04-25,1ae9604a4850b65d
EL0000001216,CT0000001216,MAYOR,DIST_05,PARTIAL,6420,4054,463,0,0,1,2366,21.633,6.302,1,0,0,0,2020-08-27,5421c75d28187eee
EL0000001217,CT0000001217,SHERIFF,DIST_03,NOT_REPORTED,7114,1857,11150,1454,0,1,5257,24.366,-0.869,1,0,0,0,2011-01-07,304daeb20b70697c
EL0000001218,CT0000001218,HOUSE,DIST_07,COMPLETE,7234,5567,1508,1020,0,3,1667,10.875,-12.295,0,1,0,0,2011-05-16,f53599b2fc928b05
EL0000001219,CT0000001219,HOUSE,DIST_07,COMPLETE,3165,6173,295,44,0,2,3008,31.084,-1.787,1,0,0,0,2009-09-29,f230dfe335da24da
EL0000001220,CT0000001220,HOUSE,DIST_09,COMPLETE,2138,3120,1575,117,0,2,982,14.129,-1.019,1,0,0,0,2018-11-30,6d8e1080b5e01379
EL0000001221,CT0000001221,HOUSE,DIST_07,COMPLETE,4590,4273,1437,1196,0,2,317,2.757,-16.513,1,0,0,0,2023-09-05,ecee965232affba0
EL0000001222,CT0000001222,PRESIDENT,DIST_04,NOT_REPORTED,4199,3533,5940,39,0,2,666,4.857,-17.609,0,1,0,0,2010-07-16,cd559fcfb20fe1fa
EL0000001223,CT0000001223,GOVERNOR,DIST_02,COMPLETE,6366,4606,5557,182,0,3,1760,10.532,-4.357,0,0,0,0,2012-12-29,d7099c2aa73ba1de
EL0000001224,CT0000001224,MAYOR,DIST_06,COMPLETE,5077,5537,2026,0,0,2,460,3.639,-14.937,0,0,0,0,2013-05-25,d24200a11b2b38dd
EL0000001225,CT0000001225,CITY_COUNCIL,DIST_03,COMPLETE,2119,2896,546,84,0,2,777,13.764,-5.418,1,0,0,0,2024-11-15,f31cad226707ac9d
EL0000001226,CT0000001226,ATTORNEY_GENERAL,DIST_09,PARTIAL,816,577,137,58,0,2,239,15.05,15.648,1,1,0,0,2015-12-25,7ce4d48ab42cdfd6
EL0000001227,CT0000001227,ATTORNEY_GENERAL,DIST_04,COMPLETE,3869,8036,2133,231,0,1,4167,29.203,6.18,0,0,7,0,2009-09-08,0f2996e504a060d6
EL0000001228,CT0000001228,GOVERNOR,DIST_04,COMPLETE,4266,767,2740,67,0,2,3499,44.63,7.186,1,0,0,0,2025-10-16,a0e1bb9e9e79993f
EL0000001229,CT0000001229,PRESIDENT,DIST_08,COMPLETE,3570,738,1252,31,0,1,2832,50.653,-0.466,0,1,0,0,2025-02-27,e3b2cef8180cd838
EL0000001230,CT0000001230,ATTORNEY_GENERAL,DIST_06,COMPLETE,6451,2879,880,8,0,2,3572,34.958,16.664,0,0,0,0,2015-10-23,10d4db36a5162bd7
