labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2085-01,6,19965504,56.36,50.65,12.49,4.78,1.95,0.79,1.2,85.41,25.58,53.05,22.67,0.24,0.25,1.83,0.5622,0.8787,CPS_STD
2085-02,1,192918768,58.37,53.83,19.6,1.65,1.21,0.89,0.99,84.22,19.63,46.74,28.61,0.46,4.5,2.94,0.2714,0.0399,CPS_REPWT
2085-03,6,110937901,65.42,61.83,7.91,4.87,0.46,0.52,0.31,85.41,17.44,57.5,43.71,0.99,4.31,1.61,0.7547,0.6123,CPS_SEAS
2085-04,1,60578890,60.79,53.49,5.07,6.21,2.41,1.03,4.11,86.37,25.93,45.23,47.59,2.82,2.02,2.75,0.6318,0.3633,CPS_BENCH
2085-05,8,12729538,64.76,62.75,14.41,5.42,2.25,0.51,2.09,84.41,26.48,55.37,45.08,4.14,3.92,1.44,0.0721,0.1774,CPS_SEAS
2085-06,8,123289195,63.69,60.06,11.03,3.4,2.68,1.11,1.83,85.71,24.58,56.28,21.52,2.69,0.69,0.52,0.6324,0.2302,CPS_SEAS
2085-07,6,6472836,58.23,50.08,7.71,4.78,2.22,0.92,1.29,84.19,18.32,56.9,18.96,2.88,5.48,1.13,0.9419,0.9295,CPS_STD
2085-08,5,236939908,53.19,46.05,9.94,7.02,2.47,0.2,0.93,79.85,20.6,53.47,32.94,5.76,2.88,1.16,0.9827,0.7704,CPS_REPWT
2085-09,5,112317212,54.36,50.46,4.11,7.48,2.37,0.54,1.61,85.45,20.18,54.58,26.72,5.56,1.34,1.96,0.5125,0.1495,CPS_BENCH
2085-10,3,63186369,57.06,48.27,8.6,5.96,1.07,0.47,0.29,78.26,26.65,48.82,52.94,4.73,2.82,2.15,0.3799,0.9288,CPS_SEAS
2085-11,5,237704689,56.41,51.45,14.41,5.5,1.79,0.87,0.69,81.24,21.3,53.11,18.34,3.2,3.54,1.0,0.4506,0.2619,CPS_BENCH
2085-12,1,204186208,60.13,51.73,7.17,7.41,0.11,1.11,0.35,82.19,23.76,46.36,38.64,3.35,4.56,1.14,0.4872,0.9772,CPS_STD
2086-01,5,65995300,62.88,59.61,3.76,6.37,2.0,0.0,2.35,80.26,19.63,43.26,24.75,5.8,4.09,1.86,0.7579,0.1478,CPS_STD
2086-02,1,28379980,68.97,62.1,19.75,2.45,2.46,1.03,1.17,83.78,21.89,47.78,21.18,2.52,5.11,1.72,0.0315,0.6666,CPS_REPWT
2086-03,6,192019384,61.34,59.16,14.73,4.14,2.45,0.81,2.6,85.37,27.09,57.87,15.18,4.12,3.59,2.66,0.5736,0.4877,CPS_SEAS
2086-04,3,208882862,53.66,44.78,5.57,2.79,1.48,0.97,2.07,85.76,26.29,61.99,48.11,3.64,4.2,1.0,0.6657,0.851,CPS_BENCH
2086-05,1,101042682,61.0,57.87,20.36,2.15,0.49,0.3,3.7,76.77,18.72,60.67,39.5,2.1,2.11,0.28,0.9994,0.3,CPS_BENCH
2086-06,1,23533456,53.03,44.83,18.56,5.7,1.63,0.35,3.6,81.69,24.75,55.88,19.37,2.21,1.16,3.05,0.763,0.7556,CPS_SEAS
2086-07,2,237788054,55.07,50.32,3.28,7.35,1.29,0.63,2.28,77.29,17.78,53.59,44.64,0.34,5.13,2.97,0.9378,0.5985,CPS_BENCH
2086-08,1,114883941,58.17,54.17,7.84,2.94,0.25,0.3,1.27,84.92,25.35,58.13,12.03,5.92,4.86,1.75,0.0161,0.4843,CPS_STD
2086-09,6,53634410,64.48,57.37,3.85,3.75,1.87,0.47,3.99,76.74,22.73,49.45,42.27,5.54,3.7,0.97,0.4337,0.2666,CPS_BENCH
2086-10,4,126014290,53.89,49.08,18.97,3.77,1.23,0.08,3.64,77.42,16.89,51.86,53.83,1.08,3.31,2.96,0.7099,0.4239,CPS_STD
2086-11,2,254483295,53.93,45.65,17.94,4.49,0.38,0.15,0.97,79.39,18.32,58.66,18.97,5.56,1.54,1.04,0.6735,0.7086,CPS_SEAS
2086-12,5,92279967,55.31,49.92,11.77,4.11,1.58,0.76,2.23,85.82,23.52,60.04,36.54,1.07,0.64,2.69,0.4415,0.7471,CPS_SEAS
2087-01,8,98461100,56.76,49.51,15.86,5.79,1.95,0.4,1.5,85.69,26.73,43.69,49.53,0.96,1.6,1.44,0.4183,0.2686,CPS_STD
2087-02,4,40323507,65.57,60.02,8.01,2.6,2.33,0.36,4.02,76.34,27.57,62.13,28.25,0.65,0.98,1.39,0.8498,0.2584,CPS_SEAS
2087-03,7,12577345,57.59,54.12,10.77,5.78,0.29,0.1,4.03,78.5,22.55,44.92,42.28,4.2,2.42,2.13,0.2707,0.0564,CPS_REPWT
2087-04,5,10064800,58.58,50.51,11.48,4.94,0.61,0.05,1.79,76.72,25.02,51.27,33.74,3.12,4.99,0.84,0.3484,0.3452,CPS_STD
2087-05,1,130478135,52.5,46.35,11.74,1.1,2.37,0.8,3.46,76.61,20.94,61.24,13.12,2.08,3.71,0.21,0.7672,0.6715,CPS_SEAS
2087-06,6,153968848,67.71,65.21,4.06,4.19,2.05,0.2,2.09,76.64,19.15,57.98,29.93,3.83,3.72,0.33,0.2397,0.7166,CPS_REPWT
2087-07,8,8229205,69.28,64.01,15.32,1.23,1.93,1.04,1.89,82.44,27.85,59.88,34.85,3.35,2.53,0.62,0.3986,0.4336,CPS_BENCH
2087-08,8,27700465,52.06,43.43,13.74,6.03,2.15,0.23,0.39,79.93,25.15,51.44,29.34,5.04,3.04,1.38,0.9863,0.4358,CPS_SEAS
2087-09,3,69111575,55.53,49.41,6.98,1.75,1.02,0.91,3.79,80.34,20.63,54.67,19.04,0.62,4.41,2.35,0.5194,0.9519,CPS_BENCH
2087-10,3,108901107,65.97,62.38,6.51,5.06,2.69,0.12,0.73,82.55,19.02,52.75,52.43,0.27,0.37,1.51,0.7984,0.8065,CPS_REPWT
2087-11,6,24061491,66.36,62.86,20.55,2.97,0.32,1.19,2.71,76.76,25.84,58.35,15.18,4.93,2.79,0.74,0.5866,0.5481,CPS_SEAS
2087-12,1,186030356,64.24,62.12,16.98,0.94,2.35,0.86,3.65,85.02,26.65,59.56,38.93,2.28,0.69,2.74,0.4948,0.7101,CPS_STD
2088-01,8,66211145,67.5,61.4,7.69,3.95,1.33,0.93,1.58,84.02,23.13,50.36,33.47,0.92,2.61,2.87,0.0945,0.1919,CPS_REPWT
2088-02,3,192431208,53.96,47.42,16.97,3.03,1.67,0.37,3.51,84.81,20.21,49.95,40.36,1.26,2.06,1.29,0.5213,0.7386,CPS_STD
2088-03,1,100173534,61.99,55.24,10.71,0.76,2.42,0.48,2.04,76.23,26.03,45.98,29.66,4.11,0.99,3.09,0.9279,0.2515,CPS_SEAS
2088-04,1,224936746,60.48,57.22,9.63,6.86,0.5,1.16,3.65,84.5,24.24,50.49,33.92,5.34,3.26,1.31,0.3832,0.8743,CPS_REPWT
2088-05,4,14118517,65.82,58.34,9.8,6.26,0.7,1.18,0.97,80.96,24.83,47.78,46.14,5.9,1.5,0.36,0.8253,0.5669,CPS_BENCH
2088-06,1,141644190,68.52,66.33,19.56,6.7,2.26,0.6,0.54,85.96,17.83,57.17,36.98,2.71,4.23,0.56,0.6573,0.0252,CPS_SEAS
2088-07,3,37260609,61.79,52.92,4.46,3.46,0.36,1.01,4.11,84.01,16.55,61.34,53.4,3.74,4.04,2.46,0.8238,0.0025,CPS_STD
2088-08,6,199932425,63.01,59.77,8.1,6.12,0.56,0.45,1.77,81.16,16.8,52.58,20.64,2.03,0.68,1.64,0.2446,0.5794,CPS_SEAS
2088-09,3,33078366,65.43,61.56,18.84,0.56,0.44,0.94,2.76,78.51,17.1,51.82,50.34,1.84,0.96,1.35,0.3135,0.2812,CPS_REPWT
2088-10,7,22218247,52.19,43.36,12.78,3.62,0.87,0.71,0.23,84.89,26.14,46.62,25.55,4.15,5.08,0.96,0.8011,0.6662,CPS_BENCH
2088-11,3,9662584,56.47,53.28,15.4,4.22,2.76,0.14,3.06,84.7,25.38,49.29,38.02,4.54,2.57,1.17,0.0491,0.6369,CPS_BENCH
2088-12,1,64267316,62.95,55.99,11.09,6.98,2.32,0.57,3.43,77.69,25.91,45.08,48.85,0.47,3.73,0.26,0.2347,0.949,CPS_STD
2089-01,4,185320624,56.88,50.83,3.15,6.6,2.7,0.17,3.57,80.5,16.56,44.14,49.05,5.05,4.95,1.41,0.9918,0.9179,CPS_BENCH
2089-02,6,9665126,63.92,60.95,19.52,2.8,2.47,0.61,1.89,86.44,25.92,43.49,51.34,4.45,3.08,2.87,0.2898,0.7838,CPS_SEAS
2089-03,3,54910872,65.73,59.2,16.4,2.43,0.75,0.74,2.46,76.82,27.62,61.61,24.67,2.84,3.96,1.92,0.1188,0.6428,CPS_STD
2089-04,1,255932279,60.26,55.74,6.75,6.52,0.69,0.76,2.24,78.3,21.78,42.17,10.04,2.37,2.91,0.27,0.5,0.3802,CPS_BENCH
2089-05,5,34926114,57.14,52.95,3.63,4.6,2.64,0.14,2.53,78.37,27.95,56.8,54.7,4.07,4.91,1.9,0.8188,0.2585,CPS_BENCH
2089-06,4,200188832,53.81,45.15,8.27,6.09,2.07,0.44,2.26,84.55,20.53,45.36,39.42,2.17,3.21,1.93,0.882,0.6649,CPS_STD
2089-07,4,47961437,64.05,60.0,10.16,1.67,1.77,0.68,2.24,84.14,16.9,51.82,53.69,1.94,1.42,1.19,0.2934,0.0588,CPS_REPWT
2089-08,7,67711591,63.79,55.72,10.52,2.82,1.61,0.99,2.72,83.96,26.62,50.38,26.44,4.16,0.98,2.09,0.8263,0.9973,CPS_BENCH
2089-09,4,243028940,58.01,55.61,14.63,0.4,1.49,1.09,3.48,81.25,28.06,59.52,50.94,2.06,4.33,3.07,0.5254,0.8468,CPS_REPWT
2089-10,5,65539654,65.31,57.33,21.82,1.05,1.72,1.13,2.45,76.69,24.18,55.8,43.78,5.14,4.44,1.65,0.835,0.9665,CPS_SEAS
2089-11,2,178796358,52.33,45.65,12.1,5.58,1.32,0.88,4.17,80.57,17.44,50.59,26.14,2.72,3.43,1.77,0.3764,0.2621,CPS_REPWT
2089-12,6,107757706,58.66,56.41,17.19,5.15,1.56,0.09,3.91,82.67,18.64,42.05,53.59,3.81,0.79,1.19,0.5074,0.0192,CPS_SEAS
2090-01,2,215405823,67.81,60.71,11.35,1.2,2.52,0.43,2.97,85.05,19.31,56.97,23.4,4.86,2.84,0.44,0.3634,0.9323,CPS_STD
2090-02,6,169419121,55.96,51.04,15.99,5.18,1.44,0.34,1.46,84.45,25.75,58.96,12.55,4.96,0.59,0.93,0.6925,0.1994,CPS_SEAS
2090-03,1,102315054,58.34,54.82,20.08,4.94,0.41,0.99,3.81,82.35,19.61,50.5,18.05,3.33,1.41,1.02,0.0755,0.6302,CPS_REPWT
2090-04,5,65899812,53.1,44.71,20.19,4.28,1.89,0.39,0.77,80.32,17.58,58.84,11.11,1.36,5.17,0.49,0.9377,0.3055,CPS_REPWT
2090-05,7,169068685,54.6,48.6,16.83,5.52,2.41,0.26,3.04,76.37,24.35,55.37,23.94,0.72,2.13,0.35,0.4824,0.9012,CPS_STD
2090-06,7,145834811,67.77,64.41,8.42,4.82,2.69,0.21,1.16,81.44,21.25,52.24,42.28,1.03,2.6,0.28,0.0306,0.2118,CPS_STD
2090-07,7,96394595,67.54,59.53,16.76,4.58,1.42,0.05,3.38,79.57,26.95,50.07,19.07,1.53,1.1,0.87,0.9803,0.2,CPS_REPWT
2090-08,8,162630092,69.26,65.88,14.53,6.64,0.11,0.6,2.05,81.63,17.52,55.77,54.53,4.7,0.49,2.91,0.3432,0.0107,CPS_SEAS
2090-09,5,145072472,58.65,54.6,5.32,5.45,0.71,0.29,0.49,79.63,23.34,55.21,27.2,0.65,0.4,2.34,0.0226,0.4243,CPS_SEAS
2090-10,3,78807372,62.52,59.41,20.64,1.84,2.42,0.42,3.61,77.94,24.82,45.83,12.84,1.8,1.19,0.21,0.9198,0.5338,CPS_SEAS
2090-11,6,37537247,58.34,49.63,18.35,4.37,1.38,0.48,3.06,83.36,23.38,57.63,16.27,3.17,4.23,2.21,0.3311,0.4972,CPS_REPWT
2090-12,7,66080159,59.46,53.69,17.91,6.99,0.33,0.76,1.77,79.24,16.97,57.34,45.64,2.97,2.33,2.33,0.8417,0.3167,CPS_REPWT
2091-01,1,46129663,59.56,57.19,19.8,1.66,2.47,0.35,0.98,83.69,27.46,44.58,30.09,4.33,1.78,2.25,0.3758,0.6688,CPS_REPWT
2091-02,6,236766760,53.68,48.59,15.58,7.18,1.7,0.43,3.09,81.37,24.06,58.39,40.81,1.35,4.29,2.58,0.5927,0.1333,CPS_SEAS
2091-03,8,255416959,63.88,58.78,11.35,0.82,1.74,0.52,3.29,84.69,19.36,57.99,53.27,3.93,1.33,1.09,0.3416,0.044,CPS_BENCH
2091-04,6,53496790,59.15,55.87,5.45,7.34,2.35,1.09,1.22,84.6,26.83,61.25,25.85,3.55,3.67,1.21,0.3917,0.6677,CPS_REPWT
2091-05,7,219119704,60.29,54.44,9.25,5.41,2.53,0.87,1.92,79.59,19.27,49.59,34.74,3.27,2.41,1.5,0.0936,0.2911,CPS_STD
2091-06,6,166956284,56.8,52.98,13.99,7.46,1.54,1.2,4.01,83.47,17.09,63.0,21.86,5.72,4.11,1.67,0.8595,0.764,CPS_REPWT
2091-07,1,129999779,68.49,61.89,9.47,1.12,1.17,0.6,3.48,83.93,24.15,52.61,47.41,4.11,3.73,3.13,0.793,0.6522,CPS_REPWT
2091-08,4,150374150,53.11,49.21,15.74,4.13,1.64,1.19,3.19,77.52,22.17,47.09,50.45,1.4,4.79,2.22,0.4687,0.975,CPS_STD
2091-09,4,144067870,60.26,51.42,15.38,3.99,0.43,0.89,1.44,77.03,28.3,62.97,20.91,3.45,4.3,1.58,0.1975,0.8081,CPS_STD
2091-10,8,237679191,57.54,51.96,20.18,5.66,1.7,0.93,0.22,83.16,22.88,59.72,38.61,4.84,3.18,0.43,0.9925,0.5609,CPS_REPWT
2091-11,7,31543234,68.43,66.22,16.89,5.2,0.7,0.64,1.48,85.88,20.86,44.55,29.71,4.15,2.06,0.71,0.177,0.4946,CPS_REPWT
2091-12,8,233528172,54.74,51.32,21.84,6.17,1.65,0.58,2.42,80.83,20.81,49.68,12.12,2.17,0.62,0.55,0.3824,0.216,CPS_REPWT
2092-01,3,210365076,67.87,63.08,7.39,7.13,0.15,1.17,0.64,86.17,27.7,53.95,13.45,0.53,1.01,1.0,0.31,0.2402,CPS_SEAS
2092-02,5,178043166,64.96,58.17,15.69,6.27,0.37,0.47,2.77,78.09,16.61,57.71,53.1,3.48,2.88,2.96,0.8056,0.5142,CPS_BENCH
2092-03,3,167662413,55.45,48.94,15.34,7.37,2.36,0.51,1.59,82.15,16.87,49.33,21.86,5.5,2.5,0.65,0.7432,0.6735,CPS_SEAS
2092-04,4,55110382,68.2,64.46,7.51,1.26,0.76,0.13,2.26,79.27,25.69,62.07,28.79,0.95,4.99,3.08,0.687,0.8338,CPS_BENCH
2092-05,5,211611899,58.82,54.14,18.61,4.12,0.27,1.0,1.5,79.15,26.67,56.13,20.36,5.35,2.2,0.44,0.5081,0.4128,CPS_STD
2092-06,3,155548706,54.28,50.6,9.66,6.7,1.43,0.44,3.65,81.51,20.25,51.23,24.42,3.31,1.81,2.03,0.4281,0.6868,CPS_STD
2092-07,5,67974768,55.97,47.87,16.36,5.89,0.33,0.08,3.51,84.03,16.39,51.14,35.4,4.86,4.39,2.76,0.4895,0.0686,CPS_SEAS
2092-08,1,62450869,52.08,44.34,21.94,2.53,1.02,0.42,3.05,84.39,19.44,51.44,25.97,3.35,2.64,1.42,0.7278,0.2932,CPS_SEAS
2092-09,5,207043805,62.03,57.53,4.57,6.86,0.54,0.29,2.57,78.48,26.57,61.07,44.32,4.36,4.22,0.49,0.2038,0.5642,CPS_SEAS
2092-10,7,139192971,69.41,65.61,19.73,1.6,1.91,0.45,2.72,77.73,25.15,61.74,11.39,5.92,4.06,2.94,0.9016,0.623,CPS_REPWT
2092-11,6,36268069,53.54,48.88,20.89,1.97,2.24,0.9,2.87,82.99,22.65,46.88,20.49,1.98,3.55,1.69,0.4119,0.7553,CPS_BENCH
2092-12,7,100246202,57.04,54.26,16.7,4.88,1.81,1.12,3.08,85.88,26.62,58.03,10.81,2.62,2.82,2.09,0.4404,0.6947,CPS_STD
2093-01,6,260178290,67.18,62.87,3.93,2.35,2.33,0.03,3.22,80.57,23.42,45.81,20.62,3.2,3.83,2.33,0.95,0.4055,CPS_REPWT
2093-02,8,161352108,52.3,48.08,18.76,4.86,2.73,0.23,2.94,84.21,18.6,50.5,42.36,1.41,3.53,2.33,0.4148,0.0315,CPS_BENCH
2093-03,3,46822267,66.85,59.04,15.9,4.4,0.58,0.65,0.9,79.16,24.74,46.77,45.33,5.59,1.59,0.54,0.4657,0.9129,CPS_SEAS
2093-04,3,113990733,64.21,58.74,14.34,1.25,1.54,1.01,0.34,76.99,25.97,60.52,32.7,5.52,3.6,2.16,0.9538,0.7043,CPS_BENCH
2093-05,8,231108409,54.39,46.44,16.99,2.03,0.86,0.55,1.16,85.08,26.61,48.12,13.01,1.2,4.42,1.72,0.0848,0.7347,CPS_BENCH
2093-06,4,250242907,62.55,58.41,15.62,0.54,2.65,0.88,3.71,80.1,21.04,48.33,30.87,3.66,4.86,3.0,0.1015,0.4225,CPS_STD
2093-07,6,104314343,64.41,62.21,5.84,0.85,0.94,1.01,0.9,85.84,21.02,60.22,53.89,1.48,4.7,2.87,0.6268,0.9707,CPS_REPWT
2093-08,6,66187042,67.27,61.94,11.54,0.55,1.88,0.69,2.22,82.28,23.57,47.89,23.54,3.16,2.85,1.95,0.6225,0.531,CPS_BENCH
2093-09,2,65093929,62.85,60.25,11.32,3.73,0.47,0.39,2.61,82.49,25.52,51.64,29.92,0.55,4.51,1.71,0.7633,0.0193,CPS_STD
2093-10,8,170024661,67.91,64.24,21.51,3.66,1.86,0.03,3.27,83.39,17.5,44.46,17.94,1.63,3.98,0.8,0.7138,0.2318,CPS_STD
2093-11,4,48338574,64.56,61.81,16.01,2.38,0.54,0.08,2.64,84.19,19.75,45.33,14.39,5.52,0.27,2.55,0.065,0.5703,CPS_REPWT
2093-12,7,54387618,56.29,48.86,17.12,5.9,1.19,1.2,1.51,77.59,24.93,55.34,26.55,5.07,0.73,1.12,0.2864,0.299,CPS_STD
2094-01,1,67860272,55.03,49.13,15.22,1.98,1.64,0.68,3.7,79.21,25.08,44.77,19.84,4.0,4.97,2.08,0.2226,0.3987,CPS_SEAS
2094-02,4,206722529,53.81,49.66,18.18,4.6,2.7,0.96,2.68,80.53,19.36,45.33,15.75,1.89,1.03,1.91,0.5275,0.185,CPS_STD
2094-03,5,214394148,63.95,60.41,5.2,6.47,2.18,0.32,0.57,76.79,21.57,58.74,29.7,3.92,2.64,1.4,0.5426,0.9001,CPS_STD
2094-04,8,122968542,59.05,54.68,21.75,4.65,1.73,0.29,0.99,78.13,17.89,44.21,35.09,2.58,0.83,0.17,0.7013,0.9626,CPS_STD
2094-05,7,261271561,53.26,44.75,6.2,5.49,1.56,0.42,3.53,85.76,22.98,55.36,22.17,5.05,5.18,1.32,0.8029,0.8939,CPS_BENCH
2094-06,4,40297457,60.66,52.34,3.82,6.57,0.5,0.08,4.19,76.45,21.51,57.78,37.35,5.06,3.36,1.23,0.7337,0.4421,CPS_STD
2094-07,7,76051142,55.44,53.38,3.34,4.74,1.48,0.87,3.43,83.8,24.87,55.42,44.23,2.21,1.78,0.87,0.1241,0.2535,CPS_SEAS
2094-08,5,223106947,62.77,56.04,12.57,2.44,2.51,0.18,3.42,78.43,16.46,51.56,29.54,0.66,1.95,0.57,0.2017,0.2822,CPS_BENCH
2094-09,7,232132613,57.21,54.61,6.5,6.85,1.27,0.81,3.26,80.94,19.03,62.81,20.01,0.88,0.83,3.05,0.6379,0.9802,CPS_BENCH
2094-10,2,162514840,58.35,50.33,17.5,4.48,2.76,0.64,2.71,77.09,23.3,62.79,41.48,4.04,0.21,0.82,0.0087,0.1379,CPS_BENCH
2094-11,4,12652307,55.41,52.83,10.49,2.99,1.65,0.13,2.01,82.36,17.33,49.1,39.26,1.18,3.61,2.95,0.8485,0.585,CPS_REPWT
2094-12,8,191354335,66.25,62.32,15.68,2.01,1.4,1.11,1.25,82.66,19.08,42.65,46.36,0.69,5.32,2.03,0.6485,0.3254,CPS_SEAS
2095-01,8,33152805,65.15,62.05,15.19,4.33,2.37,0.43,3.75,80.89,25.36,49.89,34.99,0.24,2.88,1.23,0.9592,0.7845,CPS_REPWT
2095-02,7,50053654,68.3,61.57,13.51,2.04,2.29,0.89,3.09,77.63,18.17,57.86,17.68,2.95,2.6,0.98,0.2409,0.2502,CPS_BENCH
2095-03,5,74472888,57.66,55.41,8.89,4.11,0.14,0.38,2.34,86.44,16.89,50.2,27.18,2.56,3.38,2.3,0.1216,0.4895,CPS_BENCH
2095-04,3,141399296,57.04,54.33,13.45,1.02,1.05,0.74,2.07,81.61,24.91,43.67,33.21,1.77,4.39,0.23,0.8393,0.6777,CPS_BENCH
2095-05,5,174615504,57.37,52.32,13.73,2.51,1.81,0.74,4.06,84.04,16.13,59.51,14.64,3.11,2.64,1.34,0.0937,0.0273,CPS_BENCH
2095-06,7,230817975,52.34,44.82,14.69,5.8,1.22,0.23,1.07,85.32,28.01,44.84,42.21,5.12,2.61,0.96,0.465,0.3498,CPS_STD
2095-07,7,73486324,52.67,49.38,7.26,1.68,2.38,0.53,1.96,84.86,25.16,46.51,39.14,3.28,0.32,1.59,0.5346,0.435,CPS_BENCH
2095-08,2,30721847,54.49,50.37,5.22,6.47,1.12,0.46,2.48,82.45,28.35,59.63,33.41,4.02,3.22,3.09,0.1022,0.178,CPS_STD
2095-09,3,207081762,62.58,56.41,13.4,1.01,2.01,0.7,2.66,81.95,16.15,47.22,22.4,5.98,3.35,2.0,0.0678,0.8491,CPS_REPWT
2095-10,3,31629899,67.65,64.78,14.12,4.17,2.72,1.19,1.85,76.04,20.69,62.95,28.4,1.16,3.04,1.46,0.115,0.5686,CPS_SEAS
2095-11,6,215067032,57.46,52.59,8.75,2.85,1.81,0.92,2.19,80.02,22.14,45.27,42.87,5.65,1.36,0.33,0.5271,0.4868,CPS_REPWT
2095-12,1,262315682,62.89,57.4,6.24,6.42,1.49,0.87,1.97,85.84,21.27,58.95,54.78,5.86,4.04,2.17,0.4686,0.7036,CPS_REPWT
2096-01,1,118967521,54.65,51.02,15.47,6.68,1.46,0.64,3.44,83.58,24.27,52.39,40.02,1.56,5.18,1.32,0.6322,0.6184,CPS_STD
2096-02,5,179348611,61.38,56.38,5.32,2.43,0.24,0.89,1.47,85.26,16.69,51.75,50.37,3.5,1.69,2.18,0.5002,0.8913,CPS_STD
2096-03,5,190240945,63.01,55.73,9.2,2.91,1.31,0.38,2.47,76.31,24.92,45.68,53.53,2.28,1.87,2.21,0.493,0.5445,CPS_SEAS
2096-04,2,14652836,66.32,57.33,14.62,3.73,2.58,0.26,3.09,81.66,25.99,49.06,33.95,3.76,3.46,0.34,0.5325,0.2086,CPS_STD
2096-05,8,26140153,52.19,47.05,9.06,5.01,1.13,0.26,3.23,82.72,27.19,45.85,30.57,0.87,4.06,2.39,0.7421,0.9709,CPS_SEAS
2096-06,6,171669235,58.26,50.66,21.23,6.28,1.83,0.09,2.48,80.76,28.13,53.23,22.11,4.4,0.98,1.89,0.2981,0.506,CPS_STD
2096-07,1,101388188,68.89,66.37,10.44,0.93,0.84,1.2,0.36,85.16,16.76,56.31,36.1,4.22,1.61,0.65,0.5115,0.5926,CPS_BENCH
2096-08,8,82930907,60.77,55.21,17.21,3.82,0.85,0.67,1.13,80.97,27.12,46.88,35.14,0.53,5.17,0.48,0.2152,0.749,CPS_SEAS
2096-09,2,198659237,60.77,51.81,16.09,4.57,0.8,0.52,3.52,82.75,18.07,51.85,23.9,2.57,3.09,0.71,0.4318,0.0238,CPS_STD
2096-10,6,156205443,65.22,58.38,14.38,0.95,0.21,1.13,2.25,76.55,26.55,62.73,10.14,3.67,2.85,2.85,0.067,0.0733,CPS_STD
2096-11,7,230084024,53.72,47.99,20.6,6.63,1.27,0.17,0.48,81.73,17.73,62.75,40.36,3.44,2.66,1.45,0.7424,0.2834,CPS_REPWT
2096-12,5,209293165,63.1,58.41,16.14,3.17,1.42,0.74,3.69,80.07,25.44,59.24,45.66,4.03,5.39,1.31,0.0781,0.6323,CPS_SEAS
2097-01,4,107467618,61.37,52.81,9.51,2.4,1.3,0.72,0.68,82.67,21.23,44.25,41.36,3.31,2.26,0.63,0.7656,0.0626,CPS_BENCH
2097-02,6,255519795,60.91,55.86,5.1,2.64,2.58,0.9,0.31,78.62,23.81,62.13,15.2,3.82,3.28,1.2,0.6659,0.6873,CPS_SEAS
2097-03,2,127584759,52.55,46.97,3.13,2.79,1.46,0.12,2.16,80.92,21.63,54.76,39.0,5.67,1.73,1.98,0.1824,0.8231,CPS_BENCH
2097-04,1,176217014,56.39,50.44,9.86,2.87,1.88,1.08,1.22,85.12,19.96,60.27,28.54,5.92,2.26,2.32,0.4016,0.3464,CPS_STD
2097-05,6,258253984,66.74,63.5,5.41,3.47,2.26,1.1,0.49,86.15,26.54,60.13,34.15,5.07,2.18,2.82,0.885,0.7912,CPS_BENCH
2097-06,8,9368671,54.13,47.65,10.3,2.67,1.15,0.04,1.95,78.1,16.82,42.16,21.59,5.31,1.24,1.34,0.6306,0.7659,CPS_REPWT
2097-07,1,53158482,52.2,45.32,5.95,7.29,2.74,0.78,0.23,82.34,26.67,52.54,48.93,1.55,1.34,3.05,0.1839,0.4443,CPS_REPWT
2097-08,6,138477102,63.97,61.37,15.63,1.05,2.1,0.44,0.3,81.01,20.04,59.86,14.98,3.72,1.72,1.39,0.0762,0.5588,CPS_BENCH
2097-09,2,228334517,66.21,61.89,8.55,7.3,0.4,1.09,3.86,84.57,21.83,48.07,48.91,5.5,5.44,2.63,0.6404,0.4512,CPS_STD
2097-10,4,110626058,63.06,58.55,14.16,2.89,1.56,0.91,2.84,84.96,20.71,61.12,49.73,3.73,1.3,0.31,0.0834,0.4073,CPS_REPWT
2097-11,7,36838239,53.7,49.03,14.28,3.13,1.31,0.52,1.46,77.5,20.41,50.68,19.67,2.97,1.98,3.08,0.7708,0.3501,CPS_REPWT
2097-12,1,249285275,68.37,65.01,4.64,4.68,2.68,0.36,0.82,82.69,25.33,52.55,16.23,1.6,0.29,1.09,0.8445,0.4016,CPS_BENCH
2098-01,6,134901049,63.16,59.07,3.6,5.9,0.78,0.35,2.11,84.83,26.35,57.23,51.28,2.48,3.77,1.21,0.4879,0.7655,CPS_BENCH
2098-02,4,168372013,59.17,54.57,15.74,5.27,0.69,0.31,3.52,76.29,18.31,56.55,45.17,0.24,0.7,1.71,0.1361,0.9619,CPS_SEAS
2098-03,7,21441949,67.44,61.95,19.55,2.5,0.67,0.4,1.93,79.85,18.42,56.51,13.09,4.44,4.22,0.79,0.5109,0.4458,CPS_STD
2098-04,4,92560930,64.51,56.39,3.8,5.78,0.69,0.87,3.93,76.91,16.96,58.6,40.83,1.59,3.08,1.96,0.3487,0.2499,CPS_SEAS
