econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2022-02,CPI_TRANSPORT_1079,CPIA_TIER3_079,197.808,2.141,1.902,PPI_CHEMICALS_1079,220.247,256.353,127.306,136.554,139.229,111.107,119.601,101.585,Y,2020=100,N,0.091,WPI-All
2024-11,CPI_SPICES_1080,CPIA_URBAN_080,131.312,-1.057,3.805,PPI_FERTILIZER_1080,102.441,173.59,86.527,222.012,99.801,203.827,217.45,128.073,N,2018=100,Y,0.5026,WPI-Core
2025-06,CPI_MILK_1081,CPIA_METRO_B_081,207.677,-0.547,6.327,PPI_PETROLEUM_1081,99.838,135.283,185.112,138.601,103.782,179.202,251.959,155.245,N,2012=100,Y,0.9849,WPI-Core
2025-04,CPI_EDUCATION_1082,CPIA_METRO_A_082,124.527,3.551,0.791,PPI_STEEL_1082,178.854,205.104,140.815,131.352,225.744,132.491,258.651,165.641,Y,2020=100,N,0.2167,Retail-PricePanel
2025-04,CPI_RECREATION_1083,CPIA_TIER2_083,98.398,-2.346,-0.155,PPI_FERTILIZER_1083,220.461,153.509,95.96,234.59,131.39,127.9,124.411,153.271,N,2020=100,Y,0.0073,WPI-All
2019-06,CPI_TRANSPORT_1084,CPIA_METRO_A_084,153.268,2.739,7.586,PPI_CEMENT_1084,145.698,186.264,209.112,142.973,86.745,130.224,246.875,133.345,N,2018=100,Y,0.3726,WPI-Core
2024-11,CPI_CLOTHING_1085,CPIA_METRO_A_085,200.907,1.524,1.572,PPI_CEMENT_1085,222.17,198.248,82.934,187.403,216.245,120.342,104.199,146.547,Y,2012=100,Y,0.6365,CPI-IW
2019-10,CPI_SPICES_1086,CPIA_METRO_B_086,152.962,-2.096,5.837,PPI_AUTO_PARTS_1086,216.663,210.64,88.962,109.286,203.903,105.111,257.897,145.19,Y,2012=100,N,0.3917,Retail-PricePanel
2020-11,CPI_FOOTWEAR_1087,CPIA_COMBINED_087,99.3,0.153,5.223,PPI_PETROLEUM_1087,203.261,211.419,116.109,111.949,228.499,164.636,189.48,114.596,N,2018=100,Y,0.737,Retail-PricePanel
2021-02,CPI_EDUCATION_1088,CPIA_TIER3_088,175.414,0.565,10.562,PPI_PHARMA_1088,121.459,169.709,127.368,206.954,133.838,152.939,100.978,173.943,N,2012=100,N,0.6937,CPI-IW
2019-08,CPI_HEALTH_1089,CPIA_COMBINED_089,130.465,-1.534,9.747,PPI_PETROLEUM_1089,86.87,178.933,126.49,87.673,183.062,201.374,174.594,170.352,Y,2020=100,Y,0.0373,WPI-All
2023-04,CPI_VEGETABLES_1090,CPIA_METRO_B_090,124.386,-1.613,0.973,PPI_ELECTRICITY_1090,152.075,226.377,149.22,98.802,92.457,177.656,155.897,209.222,Y,2020=100,N,0.8045,Retail-PricePanel
2025-08,CPI_MEAT_FISH_1091,CPIA_TIER2_091,133.564,2.675,8.643,PPI_PETROLEUM_1091,103.042,248.491,103.572,125.694,90.667,111.164,115.793,178.406,N,2020=100,Y,0.685,Retail-PricePanel
2019-01,CPI_RECREATION_1092,CPIA_COMBINED_092,137.231,3.843,5.377,PPI_CHEMICALS_1092,155.91,154.806,80.506,230.142,117.611,141.302,116.702,168.154,N,2012=100,N,0.1093,CPI-IW
2023-05,CPI_EDUCATION_1093,CPIA_TIER3_093,90.236,-1.132,0.523,PPI_CHEMICALS_1093,165.636,123.694,218.3,214.012,128.27,118.036,161.973,201.643,N,2012=100,N,0.1963,WPI-Core
2024-04,CPI_RECREATION_1094,CPIA_RURAL_094,123.323,-2.034,1.382,PPI_STEEL_1094,193.07,129.93,85.803,222.791,119.414,132.118,128.172,193.097,N,2012=100,N,0.0685,CPI-IW
2018-03,CPI_MEAT_FISH_1095,CPIA_TIER2_095,123.871,0.551,8.802,PPI_CHEMICALS_1095,186.504,94.588,106.778,238.931,187.879,146.114,133.168,209.324,N,2018=100,Y,0.8319,Retail-PricePanel
2021-10,CPI_MEAT_FISH_1096,CPIA_RURAL_096,129.353,-0.776,9.436,PPI_PAPER_1096,154.449,82.377,178.394,188.372,121.862,195.097,211.776,119.043,N,2012=100,N,0.7563,Retail-PricePanel
2022-09,CPI_MILK_1097,CPIA_COMBINED_097,104.561,2.088,7.276,PPI_FERTILIZER_1097,184.807,172.794,125.707,167.683,162.625,129.811,250.966,176.6,Y,2018=100,N,0.331,WPI-Core
2023-07,CPI_MILK_1098,CPIA_TIER2_098,112.765,3.31,11.902,PPI_PETROLEUM_1098,120.276,173.945,182.441,152.638,208.827,180.905,135.94,198.165,N,2012=100,Y,0.2329,WPI-Core
2023-02,CPI_MEAT_FISH_1099,CPIA_METRO_A_099,135.356,-1.599,8.06,PPI_PETROLEUM_1099,159.237,174.038,218.953,234.516,92.408,190.202,91.107,202.348,N,2020=100,N,0.1146,CPI-Combined
2018-05,CPI_RECREATION_1100,CPIA_METRO_B_100,147.369,2.649,11.617,PPI_ELECTRICITY_1100,146.818,251.837,91.39,215.343,125.09,139.457,106.191,105.84,N,2018=100,N,0.8395,CPI-Combined
2024-09,CPI_PULSES_1101,CPIA_TIER3_101,122.013,1.929,8.949,PPI_PAPER_1101,151.335,152.758,140.552,239.639,164.167,94.494,116.619,160.308,N,2020=100,Y,0.1029,WPI-All
2020-07,CPI_MEAT_FISH_1102,CPIA_TIER3_102,159.977,-1.039,5.721,PPI_AUTO_PARTS_1102,219.543,91.898,143.669,156.249,225.277,173.433,124.439,100.204,N,2018=100,N,0.8356,WPI-Core
2018-05,CPI_EDIBLE_OILS_1103,CPIA_TIER2_103,149.107,0.265,0.504,PPI_TEXTILES_1103,173.31,72.995,122.322,147.741,210.133,112.499,150.947,157.264,N,2018=100,Y,0.6274,CPI-Combined
2024-12,CPI_EDIBLE_OILS_1104,CPIA_URBAN_104,160.305,3.157,6.546,PPI_AUTO_PARTS_1104,152.157,135.166,195.254,224.375,177.468,206.148,120.544,205.469,N,2020=100,Y,0.801,CPI-IW
2022-05,CPI_FRUITS_1105,CPIA_COMBINED_105,199.229,2.047,11.068,PPI_STEEL_1105,145.167,90.123,170.21,163.655,101.754,194.164,205.003,107.557,Y,2020=100,N,0.2511,CPI-Combined
2025-12,CPI_HEALTH_1106,CPIA_URBAN_106,108.066,3.422,1.637,PPI_AUTO_PARTS_1106,127.155,194.864,178.119,136.117,193.63,157.319,186.982,190.139,N,2018=100,N,0.0923,CPI-IW
2023-10,CPI_EDIBLE_OILS_1107,CPIA_TIER2_107,201.415,2.484,2.552,PPI_CHEMICALS_1107,195.014,87.656,147.688,112.401,173.677,161.173,79.19,107.481,N,2020=100,Y,0.2877,Retail-PricePanel
2019-11,CPI_RECREATION_1108,CPIA_URBAN_108,121.248,-0.867,4.795,PPI_AUTO_PARTS_1108,133.79,229.385,169.835,122.931,126.393,95.785,181.531,167.594,Y,2018=100,N,0.2755,WPI-Core
2022-01,CPI_MILK_1109,CPIA_METRO_B_109,142.107,-0.601,2.622,PPI_ELECTRICITY_1109,82.945,240.161,186.515,225.297,165.255,188.426,140.572,116.564,Y,2020=100,Y,0.6286,CPI-Combined
2018-06,CPI_PULSES_1110,CPIA_URBAN_110,117.776,2.793,1.856,PPI_CHEMICALS_1110,120.2,201.047,202.231,126.29,189.659,118.712,183.683,196.654,Y,2012=100,Y,0.83,Retail-PricePanel
2020-06,CPI_RECREATION_1111,CPIA_METRO_B_111,176.536,-2.484,-0.981,PPI_STEEL_1111,83.624,139.696,138.415,182.358,199.616,128.849,89.122,156.847,N,2018=100,Y,0.8413,CPI-IW
2023-05,CPI_HEALTH_1112,CPIA_RURAL_112,146.599,-2.487,10.91,PPI_CEMENT_1112,144.213,256.643,164.464,141.117,112.889,169.554,242.901,105.66,Y,2012=100,N,0.0984,Retail-PricePanel
2018-06,CPI_PULSES_1113,CPIA_URBAN_113,125.944,-0.87,6.202,PPI_FERTILIZER_1113,121.473,166.069,158.745,226.922,212.442,200.527,78.245,201.513,N,2020=100,Y,0.2577,WPI-All
2022-04,CPI_VEGETABLES_1114,CPIA_TIER3_114,199.567,-2.089,10.235,PPI_STEEL_1114,227.479,117.147,166.35,151.011,193.825,217.713,170.586,115.783,Y,2020=100,N,0.2633,WPI-All
2022-11,CPI_VEGETABLES_1115,CPIA_COMBINED_115,189.284,0.764,3.333,PPI_STEEL_1115,220.743,90.181,152.659,134.517,170.127,99.515,202.566,202.434,Y,2018=100,Y,0.8146,WPI-All
2024-06,CPI_HOUSING_1116,CPIA_TIER2_116,189.576,1.927,10.585,PPI_CHEMICALS_1116,105.509,167.012,176.613,140.312,204.902,167.507,172.551,202.262,N,2012=100,Y,0.3034,CPI-Combined
2023-07,CPI_CLOTHING_1117,CPIA_URBAN_117,174.915,-1.268,2.924,PPI_FERTILIZER_1117,98.128,189.441,201.68,93.683,168.603,217.576,131.48,198.994,Y,2020=100,N,0.5707,Retail-PricePanel
2021-08,CPI_SPICES_1118,CPIA_RURAL_118,115.878,-0.047,4.88,PPI_STEEL_1118,203.714,238.216,112.451,165.652,189.252,184.901,235.202,134.777,N,2018=100,Y,0.6831,CPI-IW
2025-12,CPI_CEREALS_1119,CPIA_URBAN_119,139.316,3.317,11.52,PPI_STEEL_1119,208.636,108.254,138.667,187.436,177.267,114.133,89.241,168.416,Y,2020=100,N,0.5584,CPI-IW
2023-07,CPI_SPICES_1120,CPIA_METRO_B_120,193.092,-0.151,10.757,PPI_AUTO_PARTS_1120,153.716,73.16,152.857,163.277,87.055,129.383,88.575,147.575,Y,2018=100,N,0.9186,CPI-Combined
2022-11,CPI_MILK_1121,CPIA_TIER3_121,120.701,3.062,5.108,PPI_PETROLEUM_1121,114.736,201.611,115.933,178.491,86.754,158.353,171.415,193.04,N,2018=100,N,0.7277,CPI-Combined
2025-11,CPI_SPICES_1122,CPIA_TIER3_122,192.481,-1.726,5.491,PPI_TEXTILES_1122,193.156,142.931,147.837,234.734,161.724,199.428,129.996,194.809,Y,2012=100,N,0.8408,WPI-All
2025-06,CPI_FUEL_LIGHT_1123,CPIA_COMBINED_123,159.101,0.397,1.002,PPI_FERTILIZER_1123,173.506,151.049,105.883,183.657,111.633,148.642,148.083,208.389,Y,2018=100,Y,0.9627,WPI-Core
2022-04,CPI_EDUCATION_1124,CPIA_METRO_A_124,97.083,1.842,-1.255,PPI_ELECTRICITY_1124,162.926,237.722,216.539,110.284,232.317,131.459,226.207,205.012,Y,2018=100,N,0.3197,CPI-IW
2023-11,CPI_SPICES_1125,CPIA_RURAL_125,141.048,3.655,-0.47,PPI_CHEMICALS_1125,115.258,198.395,118.493,229.483,152.241,105.982,170.566,110.359,N,2012=100,N,0.3603,WPI-Core
2022-05,CPI_FRUITS_1126,CPIA_METRO_A_126,154.581,-0.694,1.798,PPI_CHEMICALS_1126,111.828,178.767,102.067,143.154,192.428,199.208,149.229,161.908,Y,2018=100,N,0.0923,Retail-PricePanel
2018-09,CPI_VEGETABLES_1127,CPIA_COMBINED_127,146.335,-0.76,-1.122,PPI_ELECTRICITY_1127,195.943,122.055,206.609,227.448,90.966,101.206,201.476,203.919,N,2020=100,N,0.3426,CPI-IW
2018-06,CPI_CLOTHING_1128,CPIA_TIER3_128,90.345,0.359,9.391,PPI_AUTO_PARTS_1128,169.293,150.565,165.017,225.629,232.107,154.046,95.786,120.884,N,2018=100,N,0.8989,WPI-All
2020-08,CPI_HEALTH_1129,CPIA_COMBINED_129,91.343,1.617,6.948,PPI_FERTILIZER_1129,218.223,73.08,171.711,103.193,207.716,203.474,118.055,111.422,Y,2018=100,N,0.6292,CPI-Combined
2022-03,CPI_FOOTWEAR_1130,CPIA_TIER3_130,162.615,-2.018,4.163,PPI_AUTO_PARTS_1130,218.22,155.786,114.186,202.373,134.593,137.166,83.577,97.251,Y,2018=100,N,0.1318,WPI-Core
2023-07,CPI_RECREATION_1131,CPIA_METRO_B_131,140.031,-1.707,10.517,PPI_STEEL_1131,139.972,227.383,145.195,121.119,197.345,207.118,164.28,186.042,Y,2012=100,N,0.9677,WPI-All
2019-11,CPI_PULSES_1132,CPIA_TIER3_132,138.943,1.355,2.111,PPI_CEMENT_1132,181.152,235.523,195.368,232.085,183.066,141.569,246.789,140.9,Y,2020=100,Y,0.8397,WPI-Core
2020-08,CPI_CEREALS_1133,CPIA_TIER2_133,92.708,2.211,7.557,PPI_PHARMA_1133,173.737,136.249,85.909,135.211,134.133,141.375,206.942,120.469,Y,2020=100,Y,0.4781,WPI-All
2024-10,CPI_TRANSPORT_1134,CPIA_URBAN_134,202.342,3.851,1.042,PPI_PETROLEUM_1134,139.827,171.119,104.124,135.983,208.255,138.475,156.574,132.337,N,2020=100,N,0.4334,WPI-All
2018-03,CPI_RECREATION_1135,CPIA_COMBINED_135,147.039,3.908,8.4,PPI_PETROLEUM_1135,160.202,204.974,116.735,154.475,145.459,93.404,226.528,205.062,N,2012=100,Y,0.4059,WPI-Core
2022-01,CPI_VEGETABLES_1136,CPIA_METRO_A_136,183.772,0.516,7.88,PPI_ELECTRICITY_1136,88.932,83.417,168.71,217.39,159.212,136.333,81.405,164.437,N,2012=100,Y,0.2928,CPI-Combined
2024-11,CPI_MILK_1137,CPIA_TIER3_137,114.067,-2.381,4.495,PPI_AUTO_PARTS_1137,181.197,161.357,109.418,196.381,199.14,100.014,113.056,136.731,Y,2012=100,N,0.7431,CPI-Combined
2021-09,CPI_FUEL_LIGHT_1138,CPIA_URBAN_138,116.67,1.639,2.536,PPI_STEEL_1138,98.79,127.435,159.679,108.577,93.751,175.318,165.154,130.815,N,2020=100,N,0.1185,Retail-PricePanel
2021-05,CPI_MILK_1139,CPIA_TIER3_139,189.99,-1.917,5.357,PPI_PHARMA_1139,171.868,208.259,105.282,85.709,233.474,170.319,201.884,121.131,N,2020=100,N,0.2929,CPI-IW
2024-07,CPI_VEGETABLES_1140,CPIA_URBAN_140,142.653,-2.116,-0.121,PPI_FERTILIZER_1140,210.002,235.301,133.69,233.872,159.913,115.611,208.321,127.73,Y,2012=100,N,0.623,WPI-Core
2021-02,CPI_FRUITS_1141,CPIA_METRO_B_141,182.093,-0.637,2.715,PPI_ELECTRICITY_1141,151.936,224.522,176.517,182.078,213.471,153.051,243.413,92.699,N,2018=100,N,0.8764,CPI-IW
2023-04,CPI_TRANSPORT_1142,CPIA_METRO_B_142,160.495,-1.376,4.154,PPI_AUTO_PARTS_1142,104.135,74.152,179.584,168.953,219.672,166.801,198.085,138.884,N,2020=100,N,0.837,WPI-Core
2020-12,CPI_HEALTH_1143,CPIA_TIER2_143,168.703,0.925,10.611,PPI_ELECTRICITY_1143,209.709,236.385,148.611,230.452,210.838,187.857,90.488,132.072,Y,2020=100,N,0.9744,CPI-IW
2022-12,CPI_SPICES_1144,CPIA_RURAL_144,140.618,3.921,-0.721,PPI_TEXTILES_1144,170.397,187.13,166.417,218.733,164.81,167.087,194.819,197.94,Y,2012=100,Y,0.1719,WPI-All
2019-06,CPI_TRANSPORT_1145,CPIA_TIER3_145,145.924,-1.847,9.239,PPI_ELECTRICITY_1145,192.151,141.557,179.166,87.456,198.271,91.762,171.424,94.095,N,2020=100,Y,0.6802,CPI-Combined
2020-05,CPI_MILK_1146,CPIA_COMBINED_146,192.219,1.758,2.769,PPI_FERTILIZER_1146,187.132,102.79,136.523,162.512,203.087,113.776,180.298,114.221,Y,2012=100,Y,0.1581,CPI-IW
2024-12,CPI_FRUITS_1147,CPIA_RURAL_147,178.636,-1.125,5.254,PPI_PAPER_1147,125.704,220.713,209.882,169.428,169.538,123.698,246.039,149.989,N,2018=100,Y,0.625,Retail-PricePanel
2019-07,CPI_TRANSPORT_1148,CPIA_METRO_B_148,92.228,3.327,4.838,PPI_CEMENT_1148,174.726,210.146,197.354,179.294,217.312,132.391,244.356,118.155,Y,2020=100,Y,0.3899,CPI-Combined
2019-09,CPI_RECREATION_1149,CPIA_METRO_A_149,134.261,-0.978,11.046,PPI_CEMENT_1149,113.152,136.23,187.918,142.967,217.342,210.439,121.427,177.502,Y,2018=100,N,0.8203,WPI-All
2018-05,CPI_HOUSING_1150,CPIA_TIER2_150,196.838,2.332,10.671,PPI_STEEL_1150,190.205,122.131,186.22,97.972,205.142,197.577,253.333,152.897,Y,2018=100,N,0.0762,Retail-PricePanel
2020-04,CPI_EDIBLE_OILS_1151,CPIA_METRO_A_151,144.979,2.416,6.369,PPI_FERTILIZER_1151,113.833,118.133,124.606,169.667,135.848,189.955,174.043,102.576,Y,2012=100,Y,0.3998,Retail-PricePanel
2018-07,CPI_CLOTHING_1152,CPIA_COMBINED_152,108.601,0.726,7.686,PPI_TEXTILES_1152,118.746,119.992,153.482,230.728,223.785,118.649,153.972,180.972,N,2012=100,N,0.771,Retail-PricePanel
2019-12,CPI_TRANSPORT_1153,CPIA_URBAN_153,127.369,2.999,4.816,PPI_TEXTILES_1153,215.532,102.675,122.373,199.515,221.62,118.603,123.153,198.957,N,2018=100,Y,0.8706,Retail-PricePanel
2024-07,CPI_CEREALS_1154,CPIA_METRO_B_154,193.65,-1.042,4.055,PPI_STEEL_1154,122.772,248.795,207.499,187.501,138.294,196.332,195.709,126.869,Y,2018=100,N,0.4227,WPI-All
2023-07,CPI_EDIBLE_OILS_1155,CPIA_TIER2_155,187.86,-1.99,8.788,PPI_FERTILIZER_1155,120.842,214.044,172.124,182.835,167.717,205.492,209.531,188.582,Y,2012=100,N,0.1969,CPI-IW
2023-04,CPI_CEREALS_1156,CPIA_METRO_A_156,120.335,0.481,11.529,PPI_FERTILIZER_1156,97.238,195.237,181.604,152.089,148.991,206.19,136.428,123.51,Y,2020=100,Y,0.5272,WPI-Core
2025-08,CPI_RECREATION_1157,CPIA_METRO_B_157,182.051,-0.553,-0.545,PPI_FERTILIZER_1157,82.378,103.805,134.165,197.159,234.559,202.585,177.764,94.869,Y,2020=100,Y,0.7916,CPI-Combined
2024-10,CPI_FOOTWEAR_1158,CPIA_COMBINED_158,202.19,0.298,10.331,PPI_TEXTILES_1158,87.715,96.848,146.878,204.847,190.413,149.569,223.312,190.819,N,2018=100,Y,0.5486,Retail-PricePanel
2022-05,CPI_FUEL_LIGHT_1159,CPIA_COMBINED_159,151.937,-1.636,10.877,PPI_TEXTILES_1159,85.458,224.049,192.761,138.425,168.404,202.705,175.966,191.602,Y,2018=100,N,0.8876,WPI-Core
2022-05,CPI_MEAT_FISH_1160,CPIA_METRO_B_160,198.406,-2.129,5.094,PPI_TEXTILES_1160,171.757,251.254,135.543,207.771,235.653,208.182,176.548,200.893,Y,2012=100,N,0.9807,WPI-Core
2019-12,CPI_FUEL_LIGHT_1161,CPIA_URBAN_161,139.136,-0.718,-0.938,PPI_TEXTILES_1161,177.184,144.937,83.64,108.352,108.862,94.34,193.817,133.077,N,2012=100,Y,0.6727,WPI-Core
2018-08,CPI_FUEL_LIGHT_1162,CPIA_RURAL_162,175.14,2.486,2.631,PPI_FERTILIZER_1162,229.368,248.767,122.15,196.719,237.557,126.541,259.219,203.097,N,2012=100,N,0.0258,CPI-IW
2022-07,CPI_SPICES_1163,CPIA_TIER3_163,96.584,-0.397,0.734,PPI_FERTILIZER_1163,139.912,218.725,195.942,127.871,235.972,165.001,159.652,115.551,N,2012=100,Y,0.7798,WPI-All
2018-03,CPI_TRANSPORT_1164,CPIA_METRO_A_164,147.532,-2.214,0.486,PPI_ELECTRICITY_1164,111.731,177.71,107.97,211.143,166.942,90.401,245.386,138.037,Y,2012=100,Y,0.1103,WPI-All
2018-03,CPI_EDUCATION_1165,CPIA_METRO_B_165,146.849,0.559,-0.496,PPI_TEXTILES_1165,101.404,161.242,85.459,91.462,190.979,179.246,196.791,181.886,N,2012=100,N,0.7854,WPI-All
2020-07,CPI_HOUSING_1166,CPIA_URBAN_166,203.033,-2.317,1.342,PPI_CEMENT_1166,144.693,200.306,83.894,229.725,199.841,195.867,238.796,148.105,N,2020=100,Y,0.4965,CPI-IW
2023-11,CPI_FOOTWEAR_1167,CPIA_RURAL_167,191.063,1.351,3.441,PPI_STEEL_1167,138.213,143.315,83.894,231.073,97.459,114.824,162.156,173.029,N,2018=100,N,0.3132,WPI-All
2023-12,CPI_MILK_1168,CPIA_URBAN_168,189.67,1.147,9.091,PPI_AUTO_PARTS_1168,149.951,254.402,179.806,86.444,224.776,161.025,127.506,100.648,N,2012=100,Y,0.484,WPI-All
2021-02,CPI_TRANSPORT_1169,CPIA_URBAN_169,122.878,-0.978,1.956,PPI_CHEMICALS_1169,209.587,93.048,139.752,147.198,94.416,91.94,248.306,144.687,Y,2012=100,N,0.4726,WPI-All
2022-10,CPI_TRANSPORT_1170,CPIA_TIER2_170,174.391,0.69,-0.388,PPI_FERTILIZER_1170,161.721,246.657,169.595,231.441,144.803,199.254,187.049,162.61,N,2012=100,N,0.4814,WPI-Core
2019-11,CPI_SPICES_1171,CPIA_METRO_B_171,129.544,-1.539,-1.071,PPI_AUTO_PARTS_1171,200.861,140.762,205.207,88.136,208.813,141.346,150.655,123.401,N,2018=100,N,0.2952,Retail-PricePanel
2019-08,CPI_FUEL_LIGHT_1172,CPIA_URBAN_172,180.976,3.452,4.284,PPI_AUTO_PARTS_1172,117.544,77.529,157.54,96.219,190.306,128.373,119.064,176.996,Y,2018=100,N,0.7548,CPI-Combined
2018-03,CPI_VEGETABLES_1173,CPIA_TIER3_173,119.717,2.146,4.626,PPI_ELECTRICITY_1173,149.711,77.148,151.354,88.248,132.228,150.519,79.128,142.568,Y,2020=100,N,0.1766,CPI-IW
2023-10,CPI_HEALTH_1174,CPIA_COMBINED_174,125.367,1.73,3.611,PPI_FERTILIZER_1174,193.971,75.833,98.223,93.337,141.185,100.966,109.753,151.046,N,2018=100,Y,0.1023,WPI-All
2021-03,CPI_HEALTH_1175,CPIA_COMBINED_175,189.985,0.847,2.948,PPI_PHARMA_1175,91.916,121.361,201.101,86.206,218.037,215.337,95.109,109.641,N,2018=100,Y,0.5958,Retail-PricePanel
2025-04,CPI_CEREALS_1176,CPIA_TIER3_176,160.274,3.045,3.092,PPI_PHARMA_1176,175.694,94.593,120.139,225.496,116.006,188.98,187.396,136.122,N,2012=100,Y,0.99,WPI-Core
2022-11,CPI_FOOTWEAR_1177,CPIA_RURAL_177,172.619,2.853,0.018,PPI_AUTO_PARTS_1177,140.955,184.514,96.588,164.308,237.961,141.086,219.84,200.67,Y,2020=100,Y,0.9781,WPI-All
2022-07,CPI_FOOTWEAR_1178,CPIA_COMBINED_178,146.904,0.159,2.44,PPI_TEXTILES_1178,223.714,148.762,204.36,129.14,187.768,161.378,123.238,120.641,N,2018=100,Y,0.1827,Retail-PricePanel
2020-04,CPI_VEGETABLES_1179,CPIA_METRO_A_179,104.553,-0.301,11.948,PPI_CEMENT_1179,207.833,256.803,83.975,118.307,167.15,130.772,138.108,90.061,N,2012=100,N,0.491,CPI-IW
2025-09,CPI_TRANSPORT_1180,CPIA_COMBINED_180,148.681,0.219,6.411,PPI_PAPER_1180,152.446,114.035,192.006,145.764,109.384,208.134,243.664,90.01,N,2012=100,Y,0.8548,WPI-Core
2019-02,CPI_CEREALS_1181,CPIA_COMBINED_181,205.597,3.152,5.527,PPI_STEEL_1181,166.693,244.005,211.887,91.293,107.103,218.14,191.518,162.404,N,2018=100,Y,0.1106,Retail-PricePanel
2023-12,CPI_SPICES_1182,CPIA_COMBINED_182,129.133,0.919,1.919,PPI_PHARMA_1182,187.831,107.392,195.5,190.782,221.772,217.753,208.907,198.356,N,2018=100,N,0.3221,WPI-Core
2019-05,CPI_SPICES_1183,CPIA_METRO_B_183,103.131,-1.648,-0.325,PPI_FERTILIZER_1183,125.142,237.753,203.689,200.884,111.564,137.821,159.765,162.582,N,2018=100,N,0.0219,WPI-Core
2018-03,CPI_MEAT_FISH_1184,CPIA_METRO_B_184,122.365,2.363,10.462,PPI_AUTO_PARTS_1184,180.082,191.098,141.983,205.608,105.344,199.15,204.028,194.802,Y,2020=100,N,0.8516,WPI-All
2024-11,CPI_EDIBLE_OILS_1185,CPIA_RURAL_185,125.344,-1.789,10.942,PPI_STEEL_1185,116.659,204.678,204.372,88.045,119.724,96.004,101.015,101.425,Y,2018=100,N,0.7764,WPI-All
2024-03,CPI_RECREATION_1186,CPIA_TIER2_186,190.076,-2.497,11.985,PPI_STEEL_1186,165.58,244.039,173.585,155.747,135.55,118.043,220.11,125.67,Y,2020=100,N,0.2302,WPI-All
2021-12,CPI_EDUCATION_1187,CPIA_COMBINED_187,161.07,1.069,8.283,PPI_AUTO_PARTS_1187,131.821,77.947,137.698,228.011,133.307,140.408,85.033,168.197,N,2020=100,Y,0.6298,CPI-Combined
2022-08,CPI_CEREALS_1188,CPIA_TIER2_188,201.107,-1.185,9.175,PPI_PETROLEUM_1188,155.94,188.963,154.794,233.278,132.928,142.364,127.428,107.009,Y,2020=100,Y,0.7779,WPI-Core
2022-10,CPI_HOUSING_1189,CPIA_METRO_B_189,130.579,3.531,1.273,PPI_CEMENT_1189,135.608,233.099,206.531,160.859,180.772,107.666,254.835,205.481,N,2020=100,N,0.926,CPI-IW
2020-01,CPI_SPICES_1190,CPIA_METRO_A_190,121.478,1.88,11.711,PPI_ELECTRICITY_1190,147.884,199.356,178.331,149.985,155.423,102.739,137.413,120.536,Y,2012=100,N,0.0199,CPI-Combined
2018-03,CPI_SPICES_1191,CPIA_COMBINED_191,186.806,-1.907,5.591,PPI_ELECTRICITY_1191,184.504,144.354,165.462,228.765,187.273,185.315,213.908,110.166,N,2012=100,N,0.643,CPI-Combined
2018-09,CPI_SPICES_1192,CPIA_URBAN_192,187.353,-0.491,11.74,PPI_STEEL_1192,124.465,204.365,135.497,169.842,208.035,153.13,133.122,101.756,N,2012=100,Y,0.2495,CPI-Combined
2019-02,CPI_HOUSING_1193,CPIA_TIER2_193,139.298,1.69,11.237,PPI_ELECTRICITY_1193,200.794,196.011,126.214,185.563,217.156,120.668,202.47,153.641,Y,2018=100,N,0.753,WPI-Core
2019-12,CPI_HEALTH_1194,CPIA_RURAL_194,112.156,1.14,4.617,PPI_FERTILIZER_1194,219.173,237.429,217.823,138.97,124.109,124.51,244.422,135.648,N,2020=100,N,0.1849,WPI-All
2018-12,CPI_EDIBLE_OILS_1195,CPIA_METRO_A_195,145.741,-1.719,8.788,PPI_CEMENT_1195,147.657,235.839,202.559,184.073,115.217,210.639,256.423,95.807,Y,2018=100,Y,0.005,Retail-PricePanel
2025-10,CPI_FUEL_LIGHT_1196,CPIA_TIER3_196,155.52,0.901,9.138,PPI_ELECTRICITY_1196,193.219,165.798,123.943,152.455,212.007,139.292,237.774,206.748,Y,2012=100,Y,0.5722,WPI-Core
2018-11,CPI_RECREATION_1197,CPIA_METRO_B_197,93.827,2.676,1.294,PPI_AUTO_PARTS_1197,151.109,249.696,95.299,94.398,139.035,96.037,125.256,132.311,N,2018=100,Y,0.136,WPI-Core
2024-01,CPI_RECREATION_1198,CPIA_COMBINED_198,169.7,1.442,6.511,PPI_CHEMICALS_1198,126.436,156.466,184.148,217.29,102.477,180.778,176.056,95.609,Y,2012=100,Y,0.98,CPI-Combined
2021-08,CPI_FRUITS_1199,CPIA_METRO_B_199,135.236,1.404,2.016,PPI_CHEMICALS_1199,201.944,238.312,211.454,159.616,221.791,200.783,151.693,105.198,N,2012=100,N,0.0173,WPI-Core
