tech_perf_test_timestamp,tech_perf_test_platform,tech_perf_asn_number,tech_perf_isp_brand_code,tech_perf_connection_type_code,tech_perf_download_mbps_measured,tech_perf_upload_mbps_measured,tech_perf_latency_ms,tech_perf_jitter_ms,tech_perf_packet_loss_pct,tech_perf_video_stream_quality_score,tech_perf_webpage_load_time_ms,tech_perf_peak_hour_congestion_index,tech_perf_ipv6_enabled_flag,tech_perf_dns_resolution_ms,tech_perf_bufferbloat_ms,tech_perf_outage_minutes_month,tech_perf_maintenance_window_minutes,tech_perf_router_model_hash,tech_perf_measurement_confidence_grade
2022-01-24 11:01:00,MOBILE_APP,51711,ISP_B,FIBER,94.54,15.13,190.8,58.93,7.555,96.73,12653.8,0.5794,0,42.58,428.7,1443,2326,26ca3872af79f0c3,D
2022-01-24 11:38:00,WEB,1456,ISP_D,FIBER,44.54,10.83,136.22,0.98,5.999,30.0,14251.4,0.6475,0,253.9,572.5,1461,1645,b68cdc2dcc4051b2,C
2022-01-24 12:15:00,DESKTOP_AGENT,41868,ISP_A,FIBER,36.28,6.09,81.19,79.14,2.392,68.51,13051.1,0.5811,1,257.32,186.3,1381,1183,73edbc8b892c3ac2,A
2022-01-24 12:52:00,DESKTOP_AGENT,22489,ISP_G,SATELLITE,64.78,28.02,96.3,43.97,1.976,1.73,9076.2,0.4493,1,38.83,585.7,1246,2222,b1ddd278ef23acde,D
2022-01-24 13:29:00,DESKTOP_AGENT,61777,ISP_D,FIBER,68.1,26.82,132.7,8.64,7.026,39.31,4578.4,0.09,0,173.12,618.7,1402,2331,78f70dbcc8b6be19,C
2022-01-24 14:06:00,ROUTER_PROBE,22793,ISP_A,DSL,60.76,23.0,73.25,48.77,7.217,71.23,11223.5,0.0668,0,263.53,1062.2,1743,192,bf4f50ea4299f285,C
2022-01-24 14:43:00,ROUTER_PROBE,30632,ISP_B,FIBER,35.83,21.36,218.38,53.52,5.546,84.72,10155.5,0.61,0,16.45,1018.1,934,195,f8c34a3c6ae0e369,C
2022-01-24 15:20:00,WEB,12909,ISP_C,FIXED_WIRELESS,58.97,35.33,139.16,25.44,3.549,85.02,8510.3,0.1909,1,52.65,841.9,31,150,4892ab788af7f85e,C
2022-01-24 15:57:00,ROUTER_PROBE,55143,ISP_E,FIBER,75.94,46.42,227.59,61.68,6.206,37.11,17403.4,0.5893,1,325.92,650.7,1558,289,dd19f04c914e8b7c,C
2022-01-24 16:34:00,MOBILE_APP,32512,ISP_E,CELLULAR,50.26,31.67,173.77,55.14,2.922,3.39,17052.2,0.476,1,314.09,1421.4,1361,1537,168b025ae85bf9e1,B
2022-01-24 17:11:00,MOBILE_APP,47248,ISP_A,FIBER,121.81,36.88,213.02,72.42,2.017,16.12,4479.1,0.2079,0,28.04,321.1,269,455,4c0566f20f9ba1bf,A
2022-01-24 17:48:00,MOBILE_APP,12602,ISP_F,CELLULAR,117.75,67.57,169.91,64.97,3.729,6.28,13633.5,0.3312,0,102.87,994.5,635,1374,7e2d2677b664416e,D
2022-01-24 18:25:00,DESKTOP_AGENT,2410,ISP_C,DSL,74.87,50.16,227.35,70.01,2.629,14.74,7438.3,0.9282,1,74.55,221.1,564,2260,a42027c37c7fbc87,C
2022-01-24 19:02:00,MOBILE_APP,56375,ISP_E,CABLE,129.52,75.02,238.2,77.14,0.493,52.95,2782.0,0.9677,1,236.37,225.7,1399,1859,d96471c1295906e3,A
2022-01-24 19:39:00,DESKTOP_AGENT,53249,ISP_D,CABLE,76.51,21.16,207.67,22.54,1.083,67.33,5217.7,0.1397,1,232.75,11.6,1301,91,7ce3ef3d46dcc178,B
2022-01-24 20:16:00,MOBILE_APP,40754,ISP_E,FIXED_WIRELESS,71.45,49.87,197.98,79.4,4.961,19.83,13246.1,0.6952,1,238.07,1338.5,2174,1969,4489a4746ede692a,B
2022-01-24 20:53:00,DESKTOP_AGENT,10675,ISP_A,CABLE,83.38,41.55,220.31,66.32,6.124,4.12,504.5,0.9679,1,118.13,908.8,421,1381,1c5fb052f031fbf8,C
2022-01-24 21:30:00,DESKTOP_AGENT,36988,ISP_A,FIXED_WIRELESS,71.95,34.08,249.54,31.23,4.378,92.46,1706.9,0.2429,0,205.41,1209.3,659,2245,2e078f58de871498,F
2022-01-24 22:07:00,ROUTER_PROBE,37556,ISP_B,CELLULAR,145.16,69.83,104.91,27.85,4.894,48.89,12206.9,0.1689,1,40.16,396.3,2172,1859,a952f1cb38b27dc1,B
2022-01-24 22:44:00,MOBILE_APP,11423,ISP_C,FIBER,84.68,31.61,114.79,4.9,0.882,31.18,11557.2,0.9934,0,166.67,1432.5,1349,1004,efd65c85322f1504,D
2022-01-24 23:21:00,MOBILE_APP,60024,ISP_B,CABLE,18.66,9.65,11.87,7.0,0.418,52.48,640.5,0.4061,1,98.7,927.2,229,1202,56eaf0b059af0cbc,B
2022-01-24 23:58:00,DESKTOP_AGENT,50835,ISP_F,FIXED_WIRELESS,118.73,24.76,81.39,31.64,2.267,49.71,4361.2,0.7002,0,122.97,1377.7,2101,1628,70e63dc6026d9029,D
2022-01-25 00:35:00,MOBILE_APP,361,ISP_C,CABLE,101.21,35.19,216.08,15.81,3.907,51.85,304.9,0.9243,0,87.04,804.8,2242,976,142907b7d3f9782f,C
2022-01-25 01:12:00,WEB,45035,ISP_D,FIBER,59.48,3.86,28.21,40.9,7.641,24.34,1195.1,0.6251,1,86.4,596.3,1632,1487,728a44c525b6f848,A
2022-01-25 01:49:00,MOBILE_APP,37909,ISP_G,FIBER,120.18,28.99,247.13,45.61,7.313,88.94,10978.8,0.74,1,91.03,532.0,1918,1497,3a07c95fcc16794d,F
2022-01-25 02:26:00,DESKTOP_AGENT,61386,ISP_B,FIBER,66.8,39.99,199.11,52.91,2.281,54.57,4545.0,0.1183,1,336.78,263.2,1275,718,57f00cf7c3adf9ce,B
2022-01-25 03:03:00,WEB,14167,ISP_D,CABLE,89.97,39.75,97.08,26.92,7.807,67.3,144.0,0.8143,1,117.43,947.2,1232,2038,a77375b7b514635c,C
2022-01-25 03:40:00,MOBILE_APP,53188,ISP_B,FIBER,78.66,25.93,98.2,6.62,1.127,61.75,6159.5,0.8143,1,66.34,871.3,2390,1091,8323a4878ccbf785,C
2022-01-25 04:17:00,MOBILE_APP,14680,ISP_E,DSL,94.81,61.04,101.92,78.91,6.244,72.89,7342.0,0.5351,1,249.54,1073.7,310,1947,0ce358cfeaca285e,C
2022-01-25 04:54:00,WEB,9638,ISP_F,CABLE,109.32,77.49,145.55,40.51,3.5,4.61,13898.7,0.2591,1,188.28,551.5,2324,861,e6bba27f75dd1edd,C
2022-01-25 05:31:00,WEB,37102,ISP_C,CABLE,130.92,34.6,208.08,53.49,3.857,61.26,3575.9,0.0458,0,318.27,1140.9,571,1886,bdb4b1d4a547289f,C
2022-01-25 06:08:00,CPE_AGENT,46303,ISP_E,CABLE,29.56,11.21,48.45,77.88,1.323,39.79,2501.7,0.2367,0,91.53,425.8,1862,781,e29a16dfc95fe2ba,F
2022-01-25 06:45:00,MOBILE_APP,54776,ISP_B,DSL,73.86,7.21,66.27,24.74,4.589,13.38,1777.3,0.7576,1,185.55,414.7,909,1011,ff95769c73714b1f,C
2022-01-25 07:22:00,MOBILE_APP,45437,ISP_B,CABLE,53.92,20.21,146.71,66.8,1.977,62.53,7072.4,0.1785,0,159.56,1351.7,977,132,d00110a4a4e17c82,D
2022-01-25 07:59:00,CPE_AGENT,25930,ISP_A,CABLE,35.07,17.52,221.48,54.39,2.439,41.22,14296.7,0.3122,1,20.93,1474.4,641,857,749461cba2ebf0ba,A
2022-01-25 08:36:00,WEB,4038,ISP_F,FIBER,61.27,41.35,102.54,76.95,6.855,5.72,8657.7,0.844,1,155.83,708.6,1924,120,b972027d5dea53cc,B
2022-01-25 09:13:00,DESKTOP_AGENT,12051,ISP_C,CABLE,100.96,21.47,104.77,8.79,0.341,23.21,10583.4,0.1164,0,267.73,198.7,1745,1893,204ef79bdc83f616,C
2022-01-25 09:50:00,MOBILE_APP,20932,ISP_C,FIXED_WIRELESS,151.5,69.69,214.15,75.04,1.021,1.25,15868.4,0.1339,1,39.37,1033.4,735,1477,a8a759c2fbdfc88a,B
2022-01-25 10:27:00,WEB,24844,ISP_C,CABLE,48.55,16.66,64.39,55.5,4.006,7.2,818.0,0.9815,0,328.03,1283.0,2197,43,47ffed1c1ec3c288,A
2022-01-25 11:04:00,MOBILE_APP,4786,ISP_A,FIBER,44.53,4.15,223.64,35.27,0.772,17.98,9353.8,0.3372,0,50.05,108.5,2201,1817,1a96302e24d2997a,B
2022-01-25 11:41:00,MOBILE_APP,54237,ISP_C,DSL,75.2,53.22,169.44,79.89,6.936,7.99,17979.0,0.1583,1,312.05,1187.4,1742,150,0c0fe777ef54b62b,C
2022-01-25 12:18:00,ROUTER_PROBE,55253,ISP_B,DSL,57.52,34.46,178.83,32.31,7.205,43.84,14864.1,0.4864,1,178.79,3.7,244,1625,8bf6bf4a5f165e7a,B
2022-01-25 12:55:00,WEB,26580,ISP_F,CABLE,41.05,8.18,228.47,19.93,5.473,41.58,13450.1,0.3723,1,281.15,976.2,633,351,4acaa05f781a24a9,B
2022-01-25 13:32:00,MOBILE_APP,27235,ISP_C,CABLE,42.75,24.08,23.82,44.91,5.261,85.25,3286.1,0.1602,1,306.24,420.0,700,132,42e54992d47dd11d,D
2022-01-25 14:09:00,WEB,61133,ISP_G,FIBER,64.27,5.6,48.83,61.41,0.739,61.53,11291.1,0.6927,0,40.1,31.0,1634,371,d5a4db0f36d51cdc,B
2022-01-25 14:46:00,MOBILE_APP,30091,ISP_D,CELLULAR,64.46,30.85,25.88,4.87,2.979,1.69,17407.6,0.4075,1,154.9,99.6,2012,127,676819ace8cb2ff9,A
2022-01-25 15:23:00,ROUTER_PROBE,29123,ISP_B,DSL,71.73,37.24,124.2,47.72,2.498,48.41,121.0,0.6422,1,332.88,1401.5,2148,522,656d2259d0e344a3,B
2022-01-25 16:00:00,DESKTOP_AGENT,27440,ISP_E,CABLE,206.31,39.8,123.26,36.81,1.43,16.03,15412.4,0.0986,1,72.67,72.3,348,981,434d10b5f1d9c606,B
2022-01-25 16:37:00,MOBILE_APP,61114,ISP_G,FIBER,73.34,46.35,24.78,24.36,7.058,53.88,2357.7,0.7104,0,107.78,1450.7,1683,1214,424136b7b43fd5b1,B
2022-01-25 17:14:00,MOBILE_APP,1525,ISP_F,FIXED_WIRELESS,42.44,14.29,45.41,21.36,6.425,82.04,6415.8,0.9564,1,204.3,1022.5,811,2124,a796e6e8d80b2355,D
2022-01-25 17:51:00,DESKTOP_AGENT,56547,ISP_G,CABLE,86.95,64.89,110.85,0.99,7.519,56.18,14722.9,0.8019,1,165.07,1484.4,253,1707,bce3856d05670603,B
2022-01-25 18:28:00,WEB,40760,ISP_B,FIBER,58.08,21.36,119.47,76.43,1.188,93.82,12992.6,0.9686,1,104.01,54.2,617,580,4b9a5af6dad8de0e,B
2022-01-25 19:05:00,WEB,19394,ISP_G,CELLULAR,54.92,12.58,22.95,21.61,7.806,99.57,4545.7,0.1401,1,240.03,1435.0,2357,1709,f8c651d797606718,B
2022-01-25 19:42:00,WEB,5784,ISP_D,CABLE,68.41,29.58,61.43,52.16,4.121,61.07,4195.9,0.8837,0,343.85,855.6,2100,1890,7e29a1333819075d,B
2022-01-25 20:19:00,MOBILE_APP,41199,ISP_A,CABLE,23.61,3.94,232.92,59.97,0.349,68.63,4629.5,0.7347,1,137.06,769.0,1970,2348,3f61fd0172dddfde,C
2022-01-25 20:56:00,WEB,15143,ISP_A,FIBER,48.29,11.53,245.82,38.73,1.244,28.05,9567.4,0.1353,1,40.51,1067.9,429,1685,f1fbf1a844d81863,B
2022-01-25 21:33:00,CPE_AGENT,26150,ISP_G,CELLULAR,67.73,13.6,176.2,74.83,3.065,59.39,1194.6,0.4103,1,204.65,676.7,424,1046,592adaf7e8d3a134,A
2022-01-25 22:10:00,MOBILE_APP,44821,ISP_E,CELLULAR,90.58,15.57,89.06,78.86,1.256,6.47,877.7,0.9323,1,36.44,1404.3,1733,800,ffab1575fd3c1494,B
2022-01-25 22:47:00,DESKTOP_AGENT,35275,ISP_E,SATELLITE,128.09,47.99,50.78,78.48,4.331,30.23,9875.9,0.903,0,77.74,1211.7,1248,23,a9d5c5370d2ebb97,D
2022-01-25 23:24:00,ROUTER_PROBE,14290,ISP_D,CABLE,17.16,9.35,180.96,21.23,5.207,91.39,4945.7,0.1676,1,131.73,260.9,860,2330,2c83fd330d981364,B
2022-01-26 00:01:00,WEB,15649,ISP_B,FIBER,30.08,3.82,59.55,65.99,6.899,59.27,451.2,0.7185,0,239.71,328.9,268,72,7286a38e50d22bbd,C
2022-01-26 00:38:00,CPE_AGENT,13357,ISP_B,DSL,121.91,85.25,28.8,66.64,2.696,58.29,669.4,0.9888,1,93.34,802.1,1732,437,3580a6e9272bc5dd,A
2022-01-26 01:15:00,DESKTOP_AGENT,26486,ISP_C,FIBER,153.38,106.42,233.99,10.33,4.368,8.46,10370.8,0.3179,0,137.9,35.6,1954,1752,1c6241dc7ba54fe0,A
2022-01-26 01:52:00,CPE_AGENT,53660,ISP_C,CABLE,14.72,4.7,161.92,52.53,0.732,96.58,2910.0,0.0874,1,94.34,960.9,1798,1565,e102453424c90c93,D
2022-01-26 02:29:00,MOBILE_APP,12493,ISP_E,DSL,72.39,9.96,83.01,78.46,6.249,53.76,2822.8,0.1916,1,138.07,922.7,2119,1830,8cad5a9e3073e37e,C
2022-01-26 03:06:00,MOBILE_APP,13924,ISP_G,CABLE,114.2,19.13,17.06,72.6,5.975,70.59,15244.8,0.0692,1,93.84,1059.5,1325,1647,b5ed208ae1178d68,C
2022-01-26 03:43:00,WEB,12802,ISP_A,CELLULAR,117.33,52.8,177.89,31.12,4.021,44.47,11185.7,0.434,1,177.22,1333.0,1541,2172,492b36301584c7a6,C
2022-01-26 04:20:00,MOBILE_APP,10544,ISP_B,FIBER,39.91,10.02,207.98,39.2,1.883,59.64,15105.5,0.1551,0,244.81,1115.4,45,847,3d1bf20759737855,C
2022-01-26 04:57:00,WEB,28077,ISP_E,FIXED_WIRELESS,69.5,38.03,33.62,30.96,1.499,57.35,3374.7,0.1473,0,52.48,633.8,1379,1628,66f82068601dace0,B
2022-01-26 05:34:00,DESKTOP_AGENT,11767,ISP_B,CABLE,51.29,37.76,182.74,47.97,6.065,81.15,12512.1,0.3135,1,43.25,1176.6,1161,1461,bf16e24ca6e88459,B
2022-01-26 06:11:00,DESKTOP_AGENT,39421,ISP_A,FIBER,86.0,45.42,21.16,22.23,3.093,99.7,16462.3,0.7503,1,106.77,1486.4,386,2359,a4b22cf2813b4003,D
2022-01-26 06:48:00,WEB,16068,ISP_F,CABLE,27.07,11.57,160.68,39.13,2.233,95.39,4774.8,0.9764,1,39.31,143.1,81,708,d8751cf28bfe6b90,B
2022-01-26 07:25:00,MOBILE_APP,41515,ISP_E,FIBER,118.71,59.68,118.58,62.74,4.049,3.08,5925.6,0.789,1,23.25,283.1,353,535,d20380bf5cb87559,B
2022-01-26 08:02:00,DESKTOP_AGENT,23499,ISP_G,CABLE,25.86,3.01,33.07,8.46,5.304,45.33,14615.5,0.4724,1,129.41,1440.9,400,2122,8acd03aa89b1e8d7,C
2022-01-26 08:39:00,WEB,5454,ISP_B,FIBER,50.65,20.54,26.3,53.79,3.24,57.11,9594.3,0.2815,1,173.98,1169.3,551,1723,f0692316ecbc0660,D
2022-01-26 09:16:00,MOBILE_APP,32620,ISP_G,SATELLITE,78.11,20.11,226.03,79.97,2.075,89.53,8917.5,0.4094,1,239.78,86.1,971,310,e120f41d4db36078,F
2022-01-26 09:53:00,DESKTOP_AGENT,50857,ISP_A,CELLULAR,119.97,43.89,178.5,61.55,2.826,70.22,6881.7,0.6235,1,321.06,896.7,454,584,7382606c6c86895b,A
2022-01-26 10:30:00,MOBILE_APP,42225,ISP_E,CABLE,59.31,9.65,191.07,38.95,4.629,45.42,15587.9,0.9608,1,18.01,797.3,1911,1739,72b40751d2587081,B
2022-01-26 11:07:00,WEB,57218,ISP_E,FIBER,34.81,19.46,245.2,54.87,0.411,88.34,13848.4,0.3132,0,60.39,1315.8,1847,48,49e2d9bcfddde402,A
2022-01-26 11:44:00,DESKTOP_AGENT,9339,ISP_E,CABLE,50.06,24.89,26.91,78.35,7.507,48.5,6803.7,0.8257,0,238.13,23.1,1724,2244,da59c0f30ef2630b,C
2022-01-26 12:21:00,DESKTOP_AGENT,29119,ISP_G,CABLE,61.56,36.99,92.39,65.35,1.193,44.43,5181.0,0.0766,1,99.15,898.3,1698,731,70aac84af8cbfdd5,C
2022-01-26 12:58:00,MOBILE_APP,56931,ISP_B,CABLE,101.86,10.42,141.05,0.38,1.125,54.0,1213.9,0.0805,0,210.78,1320.2,1225,2162,ddf038fe9f033700,C
2022-01-26 13:35:00,WEB,28717,ISP_D,FIBER,73.35,41.39,129.61,62.11,5.469,71.24,8146.9,0.9667,1,335.46,1086.1,1226,166,e1c1e2b0b61ae525,D
2022-01-26 14:12:00,WEB,33819,ISP_B,CABLE,85.13,38.78,47.45,61.86,6.01,3.87,6106.7,0.4105,0,161.53,348.9,2386,1823,3a2700f7791723bb,B
2022-01-26 14:49:00,DESKTOP_AGENT,36287,ISP_C,FIBER,133.2,74.38,102.46,33.78,1.574,9.73,8738.3,0.5725,0,179.37,73.6,1691,1965,14e13bc1cef34962,A
2022-01-26 15:26:00,WEB,12975,ISP_D,CABLE,43.97,28.7,68.34,14.52,2.708,96.65,3283.8,0.8225,1,189.18,501.3,2160,1479,3a5ea5e784bdb59e,A
2022-01-26 16:03:00,DESKTOP_AGENT,55309,ISP_B,CELLULAR,102.45,55.55,95.2,33.59,3.89,19.05,17346.8,0.9579,0,20.25,380.6,1383,371,ea70fc5830446c46,B
2022-01-26 16:40:00,WEB,26126,ISP_G,DSL,136.66,71.89,90.54,53.77,0.497,20.62,15706.5,0.7562,1,178.04,1199.5,2318,1157,af5c7ec1e9788c33,A
2022-01-26 17:17:00,WEB,7116,ISP_F,FIBER,96.32,67.7,48.46,61.47,1.593,34.22,1438.7,0.2461,1,323.08,734.8,1774,2102,eb1416eae4d1f3d0,B
2022-01-26 17:54:00,DESKTOP_AGENT,25934,ISP_B,DSL,76.04,51.22,204.22,2.59,4.577,55.64,9684.2,0.6264,1,169.63,38.6,1176,2108,7a9eeb732f0e77e5,A
2022-01-26 18:31:00,MOBILE_APP,60811,ISP_D,FIBER,52.54,33.99,128.48,43.58,0.455,42.39,2307.7,0.6917,0,119.76,303.6,2052,174,ffb441a2ebec5bbc,B
2022-01-26 19:08:00,DESKTOP_AGENT,11106,ISP_G,FIBER,42.92,23.49,95.26,36.09,6.494,57.92,7068.3,0.2504,1,315.5,450.6,1919,1690,5f9898c4b612147e,B
2022-01-26 19:45:00,WEB,33084,ISP_B,CABLE,73.68,50.93,222.14,11.57,2.819,79.06,7079.7,0.1618,0,232.41,1107.8,1923,1839,8335fd901406d35f,C
2022-01-26 20:22:00,MOBILE_APP,46987,ISP_E,FIBER,62.37,28.54,149.47,52.71,5.973,63.71,9813.5,0.8554,0,187.33,937.0,1061,1179,ec3a0f5ac6861ed1,B
2022-01-26 20:59:00,WEB,60020,ISP_D,CABLE,58.96,35.41,153.44,36.32,0.503,70.42,7679.5,0.7746,0,138.28,647.2,1364,2117,102ff274bff53ca6,F
2022-01-26 21:36:00,DESKTOP_AGENT,21538,ISP_G,CELLULAR,144.82,19.58,32.22,43.29,6.884,11.65,10880.0,0.4404,1,43.51,1122.0,2105,2296,ba890c39b4d04a7e,B
2022-01-26 22:13:00,ROUTER_PROBE,39603,ISP_C,CABLE,92.84,60.36,114.02,40.73,4.84,70.79,10289.1,0.9935,0,72.49,280.2,1465,836,5ee2576e045d7877,C
2022-01-26 22:50:00,DESKTOP_AGENT,54474,ISP_C,CABLE,112.74,21.76,112.53,29.84,7.108,34.03,5125.3,0.3872,0,101.34,1323.1,4,1957,41955fc122c4d78a,B
2022-01-26 23:27:00,DESKTOP_AGENT,42397,ISP_C,FIXED_WIRELESS,47.25,28.27,125.13,43.38,7.009,91.49,16239.7,0.6251,0,222.11,1166.9,2094,265,81d4158087177124,C
2022-01-27 00:04:00,DESKTOP_AGENT,17885,ISP_F,FIBER,100.43,11.84,126.32,16.47,6.989,42.08,241.6,0.4952,1,27.44,705.0,1500,7,236eb1eee551bd73,A
2022-01-27 00:41:00,CPE_AGENT,9014,ISP_C,FIBER,67.26,16.23,212.83,2.35,0.839,14.16,13903.8,0.2585,0,132.4,861.0,207,1622,8c5d11a4b5ac33d0,A
2022-01-27 01:18:00,DESKTOP_AGENT,8576,ISP_B,CABLE,31.15,14.08,41.39,43.82,7.612,22.86,13564.7,0.2729,0,23.54,1232.0,1460,807,e19fb364daf9853e,A
2022-01-27 01:55:00,MOBILE_APP,18144,ISP_G,FIBER,37.3,12.96,36.81,1.1,0.869,59.62,17604.2,0.1453,1,108.88,1171.5,293,884,20c9fe1dc40eeba1,C
2022-01-27 02:32:00,DESKTOP_AGENT,27094,ISP_C,DSL,132.43,74.21,47.9,30.84,3.217,47.38,6223.9,0.5567,1,230.08,1285.4,153,1647,de403408ca5cea1c,C
2022-01-27 03:09:00,DESKTOP_AGENT,4605,ISP_A,CABLE,43.59,25.26,98.24,16.21,2.796,99.91,17031.2,0.0104,1,265.24,263.8,1486,2269,da917ca81a4d3885,A
2022-01-27 03:46:00,MOBILE_APP,23740,ISP_A,FIBER,23.75,10.23,30.02,64.47,3.124,54.12,15787.7,0.0136,1,90.42,297.3,923,345,aa3e3d16e3abcbb0,A
2022-01-27 04:23:00,MOBILE_APP,11148,ISP_C,FIXED_WIRELESS,44.03,20.31,180.49,10.73,4.085,3.95,6305.9,0.0489,0,81.94,388.6,1459,1425,df0f255a939268ee,C
2022-01-27 05:00:00,ROUTER_PROBE,29314,ISP_F,CABLE,140.64,66.68,87.23,43.4,3.503,31.95,2280.7,0.5539,1,295.43,688.2,570,634,583eea887fc242e7,C
2022-01-27 05:37:00,WEB,56198,ISP_D,CELLULAR,52.9,6.77,187.06,51.62,0.828,11.16,7958.0,0.0284,0,292.18,428.4,400,2054,48a68e2dd731f90d,A
2022-01-27 06:14:00,WEB,42359,ISP_G,FIBER,54.25,2.98,247.3,14.45,6.16,57.26,14922.6,0.7298,1,136.34,1254.1,2390,2227,0309f655ba8f1d80,B
2022-01-27 06:51:00,MOBILE_APP,53443,ISP_D,FIBER,46.97,9.95,41.22,56.24,0.582,9.36,17675.3,0.043,1,301.8,1248.1,2266,522,9a5d79147675995b,B
2022-01-27 07:28:00,MOBILE_APP,27606,ISP_G,CABLE,77.12,52.93,178.28,60.74,3.819,26.88,2984.2,0.3325,1,304.8,1410.5,1884,2057,a3c1042ef86614a4,D
2022-01-27 08:05:00,MOBILE_APP,12511,ISP_E,FIBER,27.92,12.32,141.89,47.95,2.719,42.09,14459.7,0.547,1,56.87,1059.7,1143,1432,8a40ef2e5c530601,C
2022-01-27 08:42:00,MOBILE_APP,7685,ISP_F,FIBER,81.08,12.92,172.89,16.35,3.196,69.47,1701.8,0.0948,1,212.82,1193.7,1486,2326,4ad7f7abff30a9df,A
2022-01-27 09:19:00,CPE_AGENT,60827,ISP_A,CELLULAR,65.81,11.43,34.22,46.38,4.399,50.89,2905.9,0.1705,1,10.31,1047.0,2397,1475,1ad3d442e5b39d49,B
2022-01-27 09:56:00,MOBILE_APP,45452,ISP_C,FIBER,88.52,6.4,191.15,61.78,3.062,24.73,6837.2,0.0958,1,317.68,901.0,1797,1459,12ab4221ca25c2a0,C
2022-01-27 10:33:00,WEB,37415,ISP_C,CELLULAR,46.59,30.94,245.99,49.92,0.398,28.25,1699.7,0.192,1,311.42,131.6,938,524,25c8585c64072142,F
2022-01-27 11:10:00,WEB,34762,ISP_D,DSL,134.48,74.46,184.25,45.65,5.25,34.33,7722.7,0.7885,1,229.95,37.1,631,834,e2a5a46f416b4fec,B
2022-01-27 11:47:00,CPE_AGENT,64093,ISP_G,CABLE,43.04,27.89,141.95,11.27,7.047,4.74,15289.0,0.8121,1,77.82,1190.0,925,2038,bd9b49a58fce4e9d,D
2022-01-27 12:24:00,WEB,44238,ISP_D,CABLE,48.16,9.18,20.32,72.95,4.06,25.09,1668.7,0.7447,0,77.53,32.8,1133,475,5105f1203b08d2e4,C
2022-01-27 13:01:00,DESKTOP_AGENT,43927,ISP_A,FIBER,41.32,3.45,235.25,52.69,1.371,23.68,16971.8,0.858,1,28.7,393.0,2270,1941,c876736d8064b222,A
2022-01-27 13:38:00,ROUTER_PROBE,25914,ISP_D,DSL,51.99,3.2,124.93,34.53,4.987,50.57,10734.2,0.3759,1,204.58,302.6,224,553,b02c9fbe6a7140ed,B
2022-01-27 14:15:00,MOBILE_APP,28421,ISP_B,CABLE,82.48,13.91,180.99,32.15,5.748,8.07,5565.7,0.4911,0,213.37,542.4,1174,1555,6c387140c222c0b4,D
2022-01-27 14:52:00,CPE_AGENT,55181,ISP_C,CELLULAR,105.26,58.38,58.96,76.11,6.855,62.72,8876.0,0.3525,0,255.22,462.6,387,1481,e43c26a79fbe12c2,A
2022-01-27 15:29:00,WEB,54976,ISP_B,DSL,31.19,14.15,48.51,28.17,6.137,33.91,14873.2,0.4984,1,231.1,447.2,1619,1583,e38733679e43eb3c,B
2022-01-27 16:06:00,DESKTOP_AGENT,7039,ISP_A,CELLULAR,59.15,26.0,55.36,19.05,2.333,6.45,12294.4,0.5916,0,197.9,172.3,1085,2358,c7ef4754b8b1b61c,B
2022-01-27 16:43:00,WEB,33173,ISP_G,CELLULAR,42.91,15.62,222.67,66.83,3.781,37.91,3053.3,0.7848,1,117.98,257.3,1588,884,dc97e4faa016c240,C
2022-01-27 17:20:00,ROUTER_PROBE,31909,ISP_A,CELLULAR,30.35,8.82,103.58,8.63,1.651,47.22,11192.9,0.5615,1,96.48,1296.3,1522,893,7ae18c88a1e53054,B
2022-01-27 17:57:00,MOBILE_APP,64086,ISP_C,FIBER,46.52,33.79,215.17,11.72,5.157,95.23,17962.3,0.4362,0,30.78,304.5,2229,149,34dcd13c2fbcb957,C
2022-01-27 18:34:00,ROUTER_PROBE,4133,ISP_D,CABLE,41.89,21.95,119.03,42.25,1.778,87.0,13183.3,0.5454,0,238.45,942.2,692,814,3b948cc60a254bde,A
2022-01-27 19:11:00,WEB,36364,ISP_B,CELLULAR,32.67,2.49,193.25,56.96,0.859,95.45,3649.8,0.1865,1,84.87,405.4,399,304,70a2071c03daec0c,C
2022-01-27 19:48:00,WEB,14735,ISP_A,FIBER,39.55,16.13,125.5,79.7,4.005,23.7,10493.8,0.8514,0,65.67,145.8,1572,2047,4bb5d9a077e8fc2a,C
2022-01-27 20:25:00,WEB,44700,ISP_G,FIBER,105.03,48.05,195.6,1.68,0.864,47.91,3439.7,0.9267,1,224.68,1334.7,1380,762,2c06489385e321a0,B
2022-01-27 21:02:00,DESKTOP_AGENT,63493,ISP_G,FIBER,43.53,22.58,132.31,68.15,4.011,97.11,6178.1,0.5433,1,175.32,516.3,2063,1550,6fb1ac43624e82af,C
2022-01-27 21:39:00,WEB,2849,ISP_F,FIBER,74.53,34.94,77.91,58.54,2.955,50.91,11367.3,0.8824,1,34.24,1006.1,532,1647,e0afe23f32286ea6,D
2022-01-27 22:16:00,MOBILE_APP,6728,ISP_A,CELLULAR,162.24,28.01,135.33,35.02,2.46,8.12,13113.8,0.5867,1,157.51,105.3,2163,226,0edcf78d9e47d106,B
2022-01-27 22:53:00,MOBILE_APP,2643,ISP_B,CABLE,101.19,68.75,114.32,1.9,5.383,19.63,14254.6,0.2854,1,10.26,323.9,905,1497,c8c5b7d18baaae89,D
