env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2018-05-19,WB000000870,000000000870,SURFACE_WATER,PH,29.044,PCI_L,2.3777,0,0,NONE,223902.736,33.54,6.59,0.372,23.342,17.2594,112.518,0.7836,USGS
2018-05-20,WB000000871,000000000871,GROUNDWATER,NITRATE,76.004,UG_L,2.2204,0,0,NONE,234535.855,6.85,5.62,4.895,448.85,14.9101,128.466,0.7953,STATE
2018-05-21,WB000000872,000000000872,DRINKING_WATER,PFAS,352.9955,PCI_L,3.2067,1,0,HUMAN,139219.659,4.12,5.87,10.614,122.71,5.3833,149.723,0.115,EPA
2018-05-22,WB000000873,000000000873,GROUNDWATER,NITRATE,120.161,PH_UNITS,1.2736,0,0,ANIMAL,185933.619,34.35,5.98,7.907,428.381,23.7854,168.966,0.6538,LOCAL
2018-05-23,WB000000874,000000000874,SURFACE_WATER,PHOSPHATE,106.5439,MG_L,3.4849,1,0,AGRICULTURAL,23193.193,11.7,7.79,7.992,726.646,9.5095,54.291,0.9278,EPA
2018-05-24,WB000000875,000000000875,DRINKING_WATER,PFAS,333.9345,MG_L,3.3893,0,1,HUMAN,16930.627,2.32,5.88,11.431,538.758,18.9435,147.908,0.2493,CITIZEN_SCIENCE
2018-05-25,WB000000876,000000000876,DRINKING_WATER,TURBIDITY,366.4455,UG_L,4.0776,0,1,NONE,65922.165,1.11,5.91,7.705,378.307,11.614,95.483,0.1677,CITIZEN_SCIENCE
2018-05-26,WB000000877,000000000877,SURFACE_WATER,PFAS,401.8409,PH_UNITS,0.7806,0,0,NONE,206452.285,21.76,8.26,6.779,779.511,11.0443,49.381,0.2223,EPA
2018-05-27,WB000000878,000000000878,SURFACE_WATER,PH,88.9193,MG_L,1.7142,0,0,HUMAN,216173.267,10.81,8.38,9.521,695.375,15.9263,32.726,0.4387,CITIZEN_SCIENCE
2018-05-28,WB000000879,000000000879,DRINKING_WATER,TURBIDITY,26.5611,MG_L,0.5939,0,1,ANIMAL,128373.37,16.27,6.21,13.841,737.36,19.1579,136.139,0.8398,CITIZEN_SCIENCE
2018-05-29,WB000000880,000000000880,DRINKING_WATER,CHLORIDE,4.9319,PH_UNITS,1.7131,0,1,NONE,115530.424,29.61,9.24,0.929,315.155,4.5949,126.758,0.104,EPA
2018-05-30,WB000000881,000000000881,SURFACE_WATER,DO,401.9933,PPB,3.0925,0,0,NONE,93832.455,20.46,8.95,2.766,340.701,7.1259,56.466,0.2299,CITIZEN_SCIENCE
2018-05-31,WB000000882,000000000882,SEDIMENT,E_COLI,329.7031,MPN_100ML,1.7104,0,0,ANIMAL,238777.629,25.99,7.18,0.257,358.536,7.6811,91.218,0.1082,STATE
2018-06-01,WB000000883,000000000883,GROUNDWATER,PHOSPHATE,425.2608,NTU,3.1686,0,0,NONE,237431.006,34.64,5.62,4.462,506.447,2.3113,115.1,0.3203,EPA
2018-06-02,WB000000884,000000000884,SEDIMENT,E_COLI,204.6048,PPB,1.0506,0,0,NONE,123240.018,13.02,8.48,9.257,333.274,0.0737,80.969,0.4558,USGS
2018-06-03,WB000000885,000000000885,SURFACE_WATER,DO,257.6595,PCI_L,0.2973,0,0,NONE,77284.037,0.21,6.81,3.108,795.464,24.5948,70.894,0.667,TRIBAL
2018-06-04,WB000000886,000000000886,SURFACE_WATER,ARSENIC,154.95,MPN_100ML,3.8466,0,1,HUMAN,181988.206,5.4,8.18,10.184,786.678,18.7276,175.326,0.8103,STATE
2018-06-05,WB000000887,000000000887,SURFACE_WATER,TURBIDITY,33.6455,NTU,4.388,0,0,NONE,181606.158,22.53,9.43,4.961,107.565,14.1594,1.849,0.7997,USGS
2018-06-06,WB000000888,000000000888,SURFACE_WATER,TURBIDITY,48.4773,MPN_100ML,3.1541,0,1,NONE,217030.135,0.68,8.77,13.009,55.015,12.3244,124.928,0.8987,STATE
2018-06-07,WB000000889,000000000889,SURFACE_WATER,LEAD,169.5924,PPB,3.8779,1,1,NONE,87296.551,7.02,8.21,4.312,471.799,14.3402,114.078,0.8341,STATE
2018-06-08,WB000000890,000000000890,SURFACE_WATER,PHOSPHATE,487.9081,UG_L,2.5412,0,1,NONE,33671.858,34.69,8.41,1.006,21.634,5.6141,102.126,0.3386,TRIBAL
2018-06-09,WB000000891,000000000891,SURFACE_WATER,PFAS,321.0661,PPB,4.7772,0,0,ANIMAL,214747.713,-0.87,9.48,0.034,759.085,9.289,130.492,0.6749,USGS
2018-06-10,WB000000892,000000000892,SURFACE_WATER,DO,167.3783,NTU,4.4684,0,1,NONE,141081.336,11.74,7.29,8.17,496.47,19.7291,67.991,0.8319,EPA
2018-06-11,WB000000893,000000000893,EFFLUENT,DO,76.1558,PPB,0.8619,0,0,NONE,124275.241,14.41,7.06,4.479,367.856,4.5157,188.085,0.67,CITIZEN_SCIENCE
2018-06-12,WB000000894,000000000894,SURFACE_WATER,NITRATE,463.6814,UG_L,3.2783,0,0,HUMAN,200623.524,9.12,7.42,9.882,570.996,8.0603,157.36,0.621,STATE
2018-06-13,WB000000895,000000000895,GROUNDWATER,LEAD,294.7999,PH_UNITS,1.0839,0,1,NONE,12970.589,31.33,6.42,10.859,331.927,15.7939,36.383,0.4774,CITIZEN_SCIENCE
2018-06-14,WB000000896,000000000896,SURFACE_WATER,ARSENIC,353.5662,MPN_100ML,0.4878,0,0,HUMAN,92016.771,-0.54,6.57,0.509,266.902,20.5857,150.868,0.3636,TRIBAL
2018-06-15,WB000000897,000000000897,DRINKING_WATER,ARSENIC,7.3743,NTU,2.6513,0,0,NONE,1160.404,19.11,7.47,12.042,322.984,12.3047,96.674,0.8594,LOCAL
2018-06-16,WB000000898,000000000898,GROUNDWATER,NITRATE,414.9525,MPN_100ML,0.3797,1,0,NONE,104428.785,34.99,7.03,0.485,731.133,9.3755,24.498,0.6763,CITIZEN_SCIENCE
2018-06-17,WB000000899,000000000899,GROUNDWATER,TURBIDITY,437.8635,NTU,3.3128,0,0,NONE,25863.95,-0.86,5.87,0.477,114.374,10.6585,3.706,0.3191,EPA
2018-06-18,WB000000900,000000000900,SURFACE_WATER,NITRATE,395.8885,NTU,1.7425,0,0,HUMAN,11237.233,14.32,8.74,9.204,118.878,18.0673,4.695,0.166,STATE
2018-06-19,WB000000901,000000000901,SEDIMENT,ARSENIC,59.6489,NTU,3.3199,0,0,NONE,72571.684,16.65,8.2,2.855,401.553,11.3763,49.659,0.9556,LOCAL
2018-06-20,WB000000902,000000000902,GROUNDWATER,LEAD,223.6425,PPB,3.5482,0,1,NONE,14329.011,21.88,5.63,0.124,427.181,2.9909,182.259,0.2157,EPA
2018-06-21,WB000000903,000000000903,SURFACE_WATER,CHLORIDE,239.9121,PCI_L,4.8355,0,1,NONE,138305.7,27.65,6.07,6.155,333.847,24.5105,39.803,0.4393,USGS
2018-06-22,WB000000904,000000000904,DRINKING_WATER,ARSENIC,305.2219,PCI_L,2.7727,0,0,NONE,45486.688,22.3,6.05,0.228,696.101,4.4824,124.795,0.1993,USGS
2018-06-23,WB000000905,000000000905,SURFACE_WATER,E_COLI,193.8941,NTU,0.2641,0,0,NONE,4008.471,34.25,8.79,9.089,569.912,18.1493,41.43,0.8434,TRIBAL
2018-06-24,WB000000906,000000000906,GROUNDWATER,NITRATE,7.9987,PH_UNITS,1.7707,0,0,NONE,210472.61,22.57,7.5,13.201,80.378,24.3519,102.885,0.3336,STATE
2018-06-25,WB000000907,000000000907,SURFACE_WATER,ARSENIC,64.2211,PCI_L,0.6554,0,0,AGRICULTURAL,99035.567,21.03,7.56,10.77,797.338,8.1489,124.932,0.2426,USGS
2018-06-26,WB000000908,000000000908,SURFACE_WATER,PHOSPHATE,186.7698,MPN_100ML,0.6082,0,0,NONE,206027.994,10.31,8.78,4.162,100.004,6.4756,178.603,0.9592,TRIBAL
2018-06-27,WB000000909,000000000909,GROUNDWATER,NITRATE,248.1103,MG_L,2.8431,0,1,NONE,114343.641,1.46,8.44,12.309,321.08,7.7261,160.453,0.9821,USGS
2018-06-28,WB000000910,000000000910,SURFACE_WATER,PH,384.7871,PH_UNITS,4.4667,1,1,ANIMAL,26319.353,6.3,5.73,2.518,462.044,2.4544,181.497,0.4784,TRIBAL
2018-06-29,WB000000911,000000000911,SEDIMENT,PHOSPHATE,430.1758,MG_L,4.0659,0,0,HUMAN,139912.166,33.62,7.96,7.389,60.547,12.4472,29.521,0.0202,STATE
2018-06-30,WB000000912,000000000912,GROUNDWATER,LEAD,148.6267,MPN_100ML,3.4733,0,0,HUMAN,142289.161,9.66,5.8,9.833,16.792,23.389,88.647,0.992,TRIBAL
2018-07-01,WB000000913,000000000913,EFFLUENT,CHLORIDE,363.5136,MPN_100ML,0.7188,0,1,NONE,28435.658,3.1,8.86,11.07,68.304,8.3784,137.689,0.8933,STATE
2018-07-02,WB000000914,000000000914,SURFACE_WATER,NITRATE,209.9728,NTU,3.1995,0,0,ANIMAL,62616.377,13.99,8.98,3.731,7.059,20.8163,114.967,0.659,STATE
2018-07-03,WB000000915,000000000915,GROUNDWATER,E_COLI,32.7406,PCI_L,1.2848,0,0,HUMAN,180184.279,7.18,8.46,12.033,242.081,3.5364,196.647,0.3613,CITIZEN_SCIENCE
2018-07-04,WB000000916,000000000916,EFFLUENT,LEAD,210.6266,UG_L,0.0483,0,1,ANIMAL,4117.181,16.82,8.37,0.453,435.853,3.3725,118.124,0.9718,USGS
2018-07-05,WB000000917,000000000917,SURFACE_WATER,PH,110.5324,NTU,2.7884,0,0,ANIMAL,40099.991,12.25,5.94,3.305,704.151,1.3733,177.192,0.6999,EPA
2018-07-06,WB000000918,000000000918,SEDIMENT,LEAD,119.0648,PPB,1.1297,0,1,HUMAN,193922.123,13.22,8.45,0.902,784.024,0.6039,146.735,0.8234,LOCAL
2018-07-07,WB000000919,000000000919,EFFLUENT,ARSENIC,58.9727,MPN_100ML,3.6598,0,0,ANIMAL,70190.735,19.36,7.07,6.358,680.394,10.8755,80.523,0.9682,USGS
2018-07-08,WB000000920,000000000920,GROUNDWATER,LEAD,181.9879,PCI_L,2.3352,1,0,NONE,14104.906,21.96,6.24,5.081,475.595,6.3461,119.701,0.0231,LOCAL
2018-07-09,WB000000921,000000000921,GROUNDWATER,PHOSPHATE,349.9173,MG_L,1.1557,0,1,INDUSTRIAL,68223.252,0.18,7.62,7.39,7.056,22.7044,154.957,0.853,STATE
2018-07-10,WB000000922,000000000922,SURFACE_WATER,CHLORIDE,386.9598,MPN_100ML,1.4013,0,0,NONE,221536.57,22.1,5.72,5.557,338.203,18.51,188.702,0.1168,USGS
2018-07-11,WB000000923,000000000923,EFFLUENT,DO,297.2776,UG_L,2.0301,1,0,NONE,162879.354,23.08,7.29,9.969,335.645,22.8407,103.352,0.8281,CITIZEN_SCIENCE
2018-07-12,WB000000924,000000000924,SURFACE_WATER,TURBIDITY,357.0018,NTU,2.856,0,0,NONE,125796.334,34.48,8.3,9.006,336.827,20.3593,153.988,0.4904,LOCAL
2018-07-13,WB000000925,000000000925,EFFLUENT,PHOSPHATE,206.4651,MG_L,0.3567,0,0,INDUSTRIAL,217116.285,1.44,6.68,2.18,516.533,16.3728,57.217,0.0408,STATE
2018-07-14,WB000000926,000000000926,EFFLUENT,LEAD,193.7025,UG_L,1.5978,0,0,NONE,125347.913,2.18,6.46,1.146,37.196,10.7951,117.217,0.7912,STATE
2018-07-15,WB000000927,000000000927,SURFACE_WATER,PH,456.1983,NTU,1.4172,0,0,HUMAN,103890.893,33.75,8.9,10.488,465.965,9.1624,102.847,0.4891,TRIBAL
2018-07-16,WB000000928,000000000928,SURFACE_WATER,ARSENIC,249.5746,PH_UNITS,3.1581,0,0,NONE,3918.046,13.08,9.05,6.2,30.888,18.5296,168.324,0.3532,STATE
2018-07-17,WB000000929,000000000929,SURFACE_WATER,CHLORIDE,208.0401,MG_L,4.9575,0,0,NONE,201115.326,4.44,5.85,0.191,403.748,14.3851,89.97,0.0344,CITIZEN_SCIENCE
2018-07-18,WB000000930,000000000930,SURFACE_WATER,PHOSPHATE,19.5723,MPN_100ML,1.0919,0,0,NONE,233929.202,19.49,9.45,1.954,700.055,3.0344,9.374,0.8734,EPA
2018-07-19,WB000000931,000000000931,GROUNDWATER,E_COLI,437.193,PCI_L,3.6735,0,1,ANIMAL,54905.903,6.45,5.56,12.683,222.931,15.2341,163.416,0.2573,EPA
2018-07-20,WB000000932,000000000932,SURFACE_WATER,PFAS,122.0672,PH_UNITS,2.7555,0,0,NONE,61448.725,23.14,5.77,4.328,242.498,3.1013,14.816,0.5576,USGS
2018-07-21,WB000000933,000000000933,EFFLUENT,NITRATE,208.5202,NTU,3.4422,0,0,ANIMAL,78238.353,11.11,8.15,8.794,246.396,17.3598,183.806,0.3388,STATE
2018-07-22,WB000000934,000000000934,SURFACE_WATER,DO,399.562,UG_L,2.4588,1,0,NONE,177818.65,19.72,8.35,3.152,32.942,15.5729,61.584,0.4162,CITIZEN_SCIENCE
2018-07-23,WB000000935,000000000935,GROUNDWATER,TURBIDITY,89.3991,PCI_L,2.2871,1,0,INDUSTRIAL,55401.411,24.25,8.1,3.426,736.34,18.7992,70.497,0.3299,CITIZEN_SCIENCE
2018-07-24,WB000000936,000000000936,EFFLUENT,TURBIDITY,141.0241,PH_UNITS,3.0703,0,0,ANIMAL,35032.653,9.06,6.75,7.349,241.996,4.7722,190.469,0.5427,EPA
2018-07-25,WB000000937,000000000937,EFFLUENT,PHOSPHATE,456.3731,NTU,2.4378,0,1,NONE,188523.691,21.05,9.11,1.888,798.594,14.9662,128.209,0.6391,USGS
2018-07-26,WB000000938,000000000938,SEDIMENT,ARSENIC,240.2617,MPN_100ML,1.8156,0,0,HUMAN,243999.27,33.3,5.65,11.559,528.393,1.4283,44.968,0.6915,EPA
2018-07-27,WB000000939,000000000939,SURFACE_WATER,PHOSPHATE,307.3516,MG_L,0.0656,0,1,NONE,196621.889,-0.76,6.71,9.969,142.039,17.4122,146.979,0.9994,STATE
2018-07-28,WB000000940,000000000940,SEDIMENT,DO,473.6626,MPN_100ML,1.8451,0,0,ANIMAL,231909.576,6.91,6.95,13.942,497.307,15.9233,111.659,0.5564,STATE
2018-07-29,WB000000941,000000000941,GROUNDWATER,E_COLI,159.3369,MG_L,1.2904,0,0,AGRICULTURAL,118885.612,18.26,8.75,7.91,739.481,1.8752,197.504,0.7511,STATE
2018-07-30,WB000000942,000000000942,GROUNDWATER,PFAS,420.7,UG_L,2.5945,0,0,NONE,129261.484,24.35,7.25,1.595,207.943,24.5259,72.332,0.1785,CITIZEN_SCIENCE
2018-07-31,WB000000943,000000000943,EFFLUENT,E_COLI,135.2017,PPB,3.5996,0,0,NONE,184288.439,31.48,7.18,10.618,434.215,3.5896,115.994,0.3578,LOCAL
2018-08-01,WB000000944,000000000944,SURFACE_WATER,ARSENIC,143.6203,PCI_L,1.6132,0,1,NONE,44553.191,20.54,9.34,8.401,706.654,19.5141,193.351,0.4598,STATE
2018-08-02,WB000000945,000000000945,GROUNDWATER,PH,261.7152,MPN_100ML,0.3971,0,0,NONE,22485.594,34.38,8.18,3.833,555.277,6.7698,190.387,0.3809,USGS
2018-08-03,WB000000946,000000000946,SURFACE_WATER,DO,169.5785,UG_L,2.8754,0,1,NONE,98428.743,15.14,9.21,13.107,466.593,12.6247,14.963,0.2523,STATE
2018-08-04,WB000000947,000000000947,SURFACE_WATER,LEAD,41.265,NTU,1.5325,1,0,AGRICULTURAL,46951.031,26.72,8.29,11.144,270.432,15.7037,122.405,0.9582,STATE
2018-08-05,WB000000948,000000000948,SURFACE_WATER,ARSENIC,186.6088,NTU,4.8581,0,1,NONE,195946.274,24.99,8.13,1.577,228.75,9.8042,100.489,0.1505,STATE
2018-08-06,WB000000949,000000000949,SURFACE_WATER,PHOSPHATE,331.9355,PPB,1.8717,0,1,NONE,112527.147,2.6,9.01,12.439,765.846,15.7686,80.432,0.3115,STATE
2018-08-07,WB000000950,000000000950,DRINKING_WATER,DO,210.9354,PH_UNITS,0.8314,0,0,HUMAN,79396.412,10.65,8.32,1.886,15.493,3.1042,35.146,0.031,STATE
2018-08-08,WB000000951,000000000951,SURFACE_WATER,PH,29.1345,MPN_100ML,2.9694,0,0,NONE,126406.731,10.22,6.08,13.634,519.332,3.0168,72.102,0.4763,CITIZEN_SCIENCE
2018-08-09,WB000000952,000000000952,SURFACE_WATER,PH,43.149,PPB,3.0891,0,0,NONE,5006.071,21.21,6.38,3.677,249.059,12.0707,22.588,0.1224,USGS
2018-08-10,WB000000953,000000000953,SURFACE_WATER,TURBIDITY,227.6708,PCI_L,2.0189,1,0,HUMAN,224144.564,22.5,6.39,9.763,350.976,20.2664,190.691,0.1307,STATE
2018-08-11,WB000000954,000000000954,SURFACE_WATER,PFAS,172.6504,PPB,1.8314,0,1,ANIMAL,116787.744,12.36,5.62,4.155,353.701,16.874,194.461,0.4082,CITIZEN_SCIENCE
2018-08-12,WB000000955,000000000955,GROUNDWATER,PH,484.1781,NTU,1.3243,0,0,HUMAN,84500.627,32.72,7.72,6.169,397.661,16.6313,52.914,0.9645,STATE
2018-08-13,WB000000956,000000000956,GROUNDWATER,PHOSPHATE,219.7095,MG_L,0.9858,0,0,NONE,34606.942,4.46,9.27,1.379,431.852,9.2215,182.454,0.3079,CITIZEN_SCIENCE
2018-08-14,WB000000957,000000000957,SURFACE_WATER,DO,130.2455,PH_UNITS,1.0576,0,0,NONE,194296.028,18.98,7.17,2.48,410.778,14.51,102.053,0.8496,STATE
2018-08-15,WB000000958,000000000958,EFFLUENT,TURBIDITY,3.4751,MG_L,1.1434,0,0,NONE,98074.173,15.6,9.16,12.013,691.116,12.5663,82.473,0.0945,USGS
2018-08-16,WB000000959,000000000959,DRINKING_WATER,PHOSPHATE,140.2596,UG_L,3.607,0,1,NONE,178920.152,1.32,6.38,4.823,789.229,23.655,46.522,0.0169,USGS
2018-08-17,WB000000960,000000000960,EFFLUENT,PH,213.82,UG_L,2.2513,1,0,NONE,29753.802,12.16,6.79,7.263,21.361,3.1504,37.112,0.9476,EPA
2018-08-18,WB000000961,000000000961,EFFLUENT,PHOSPHATE,236.0425,PPB,2.3994,0,1,NONE,186045.091,20.51,8.69,6.451,605.203,0.112,106.568,0.0002,LOCAL
2018-08-19,WB000000962,000000000962,SURFACE_WATER,PHOSPHATE,238.4142,MG_L,4.8021,0,0,HUMAN,241775.453,13.18,8.95,12.274,718.637,16.4937,106.545,0.1543,STATE
2018-08-20,WB000000963,000000000963,DRINKING_WATER,NITRATE,63.2575,PCI_L,3.6096,0,1,NONE,136057.296,21.62,6.71,12.891,392.397,3.4733,9.457,0.6568,EPA
2018-08-21,WB000000964,000000000964,EFFLUENT,TURBIDITY,285.6583,PPB,4.0702,0,0,NONE,111790.301,21.08,6.07,13.14,173.761,7.8777,94.453,0.5606,CITIZEN_SCIENCE
2018-08-22,WB000000965,000000000965,SURFACE_WATER,PFAS,372.3003,MPN_100ML,2.1544,0,1,NONE,88263.201,31.38,9.18,3.045,209.876,10.2775,108.132,0.1682,STATE
2018-08-23,WB000000966,000000000966,EFFLUENT,PFAS,391.9387,MG_L,1.5244,0,1,HUMAN,182352.9,17.65,8.73,2.868,591.948,3.275,31.459,0.5062,USGS
2018-08-24,WB000000967,000000000967,SEDIMENT,PFAS,329.2918,NTU,1.7885,0,1,NONE,225649.351,16.88,7.74,3.084,268.347,6.8941,84.4,0.2766,LOCAL
2018-08-25,WB000000968,000000000968,EFFLUENT,TURBIDITY,467.7611,MG_L,3.6961,0,1,NONE,94612.958,31.42,8.38,13.598,701.118,5.2192,24.755,0.1945,EPA
2018-08-26,WB000000969,000000000969,SURFACE_WATER,NITRATE,434.9104,MPN_100ML,4.5522,0,1,NONE,132476.005,0.05,8.83,13.953,8.846,19.175,166.551,0.4375,USGS
2018-08-27,WB000000970,000000000970,SEDIMENT,E_COLI,440.2835,PCI_L,1.4123,0,0,NONE,68984.319,13.23,5.71,8.903,252.227,15.9649,96.226,0.074,USGS
2018-08-28,WB000000971,000000000971,GROUNDWATER,ARSENIC,387.0413,PPB,3.2987,0,1,NONE,186431.476,34.54,9.14,0.464,98.288,23.5327,130.809,0.928,STATE
2018-08-29,WB000000972,000000000972,SURFACE_WATER,LEAD,226.6124,NTU,1.2228,0,0,HUMAN,232302.689,7.7,7.72,9.139,770.184,14.7832,176.593,0.3366,USGS
2018-08-30,WB000000973,000000000973,GROUNDWATER,LEAD,259.6428,MPN_100ML,1.7857,0,0,HUMAN,81327.869,27.25,6.06,3.704,481.605,6.2639,122.704,0.9034,LOCAL
2018-08-31,WB000000974,000000000974,EFFLUENT,CHLORIDE,70.1211,PCI_L,1.8691,1,1,AGRICULTURAL,54499.092,14.94,6.72,6.578,83.717,23.1762,20.996,0.0911,LOCAL
2018-09-01,WB000000975,000000000975,SEDIMENT,PFAS,44.6266,PCI_L,4.5157,0,0,NONE,224024.347,28.01,7.56,13.57,682.911,19.1149,56.844,0.2168,CITIZEN_SCIENCE
2018-09-02,WB000000976,000000000976,DRINKING_WATER,LEAD,87.2124,PH_UNITS,2.8305,0,0,NONE,39278.588,21.03,8.47,10.624,360.806,6.2914,69.146,0.8999,TRIBAL
2018-09-03,WB000000977,000000000977,SURFACE_WATER,TURBIDITY,307.467,NTU,2.3899,0,0,NONE,55080.058,28.06,6.93,5.923,475.466,20.1075,36.073,0.0254,CITIZEN_SCIENCE
2018-09-04,WB000000978,000000000978,SURFACE_WATER,PFAS,377.2463,PCI_L,2.6152,0,1,NONE,248534.841,32.93,7.32,5.845,56.138,7.2131,109.947,0.9238,STATE
2018-09-05,WB000000979,000000000979,SEDIMENT,LEAD,18.8451,UG_L,3.9362,0,0,INDUSTRIAL,129087.819,8.44,6.62,13.61,331.579,19.5663,114.132,0.4576,STATE
2018-09-06,WB000000980,000000000980,SURFACE_WATER,CHLORIDE,257.6788,MG_L,0.9858,0,0,NONE,50366.714,9.48,6.04,9.208,25.061,10.0454,171.082,0.2856,USGS
2018-09-07,WB000000981,000000000981,EFFLUENT,E_COLI,281.6879,PH_UNITS,3.5899,0,0,INDUSTRIAL,157804.588,13.29,8.35,7.7,154.506,17.3666,34.429,0.6596,CITIZEN_SCIENCE
2018-09-08,WB000000982,000000000982,SURFACE_WATER,PFAS,141.8648,PCI_L,3.5157,0,1,HUMAN,135533.567,29.0,7.0,1.675,6.574,14.9823,171.704,0.7503,EPA
2018-09-09,WB000000983,000000000983,SURFACE_WATER,PFAS,270.3421,PCI_L,1.5707,1,0,INDUSTRIAL,68453.15,17.23,8.57,0.114,72.938,8.0071,82.524,0.5758,STATE
2018-09-10,WB000000984,000000000984,GROUNDWATER,TURBIDITY,258.5716,MG_L,2.9473,0,1,ANIMAL,47299.346,19.84,9.15,9.579,175.054,13.2549,133.098,0.3532,LOCAL
2018-09-11,WB000000985,000000000985,DRINKING_WATER,CHLORIDE,489.2017,UG_L,1.8221,0,1,NONE,15134.197,12.6,6.0,1.913,24.943,11.4191,46.741,0.3649,EPA
2018-09-12,WB000000986,000000000986,GROUNDWATER,DO,447.8884,UG_L,1.345,0,1,NONE,119239.651,28.69,8.21,6.19,722.845,0.613,41.975,0.1384,STATE
2018-09-13,WB000000987,000000000987,SURFACE_WATER,E_COLI,182.3136,PCI_L,2.7147,0,0,NONE,65912.811,16.58,7.8,10.824,784.442,10.2118,134.269,0.4479,EPA
2018-09-14,WB000000988,000000000988,EFFLUENT,PFAS,401.4897,UG_L,3.0277,0,0,NONE,115024.358,9.38,7.1,1.82,250.098,0.2632,138.858,0.9106,STATE
2018-09-15,WB000000989,000000000989,SURFACE_WATER,CHLORIDE,23.4014,MG_L,4.5082,0,1,NONE,156173.283,29.86,8.63,12.833,41.666,8.9134,63.625,0.6509,LOCAL
2018-09-16,WB000000990,000000000990,EFFLUENT,DO,412.121,PH_UNITS,4.232,1,0,HUMAN,235199.975,6.68,6.76,2.854,771.467,7.4057,81.555,0.5874,USGS
2018-09-17,WB000000991,000000000991,DRINKING_WATER,E_COLI,273.1317,PH_UNITS,3.1991,0,0,NONE,49614.164,25.63,7.75,10.999,278.751,0.8712,161.198,0.3958,LOCAL
2018-09-18,WB000000992,000000000992,DRINKING_WATER,TURBIDITY,264.7744,PH_UNITS,3.0112,0,1,HUMAN,182608.611,2.79,8.98,11.516,221.012,24.576,77.808,0.3951,LOCAL
2018-09-19,WB000000993,000000000993,SURFACE_WATER,NITRATE,115.5191,NTU,1.1848,0,0,NONE,12479.211,1.85,5.73,9.44,667.081,9.4695,31.861,0.3156,LOCAL
2018-09-20,WB000000994,000000000994,EFFLUENT,CHLORIDE,393.9555,PH_UNITS,0.7605,1,0,ANIMAL,131584.418,29.04,8.55,11.135,110.43,4.0445,170.851,0.7885,STATE
2018-09-21,WB000000995,000000000995,GROUNDWATER,NITRATE,389.2956,MPN_100ML,2.8245,0,0,NONE,58954.454,34.09,7.59,4.44,737.213,20.7498,76.944,0.0657,EPA
2018-09-22,WB000000996,000000000996,GROUNDWATER,DO,445.9039,MG_L,3.4472,0,1,HUMAN,168226.889,30.81,7.69,11.887,513.465,22.2188,37.904,0.4923,LOCAL
2018-09-23,WB000000997,000000000997,GROUNDWATER,PH,374.0959,UG_L,1.8875,0,0,HUMAN,150075.817,14.96,7.55,5.932,624.016,20.608,19.644,0.0061,LOCAL
2018-09-24,WB000000998,000000000998,SURFACE_WATER,ARSENIC,432.0152,PCI_L,0.0897,1,1,AGRICULTURAL,242949.727,7.78,5.85,4.975,164.194,8.2572,40.878,0.6999,EPA
2018-09-25,WB000000999,000000000999,SURFACE_WATER,ARSENIC,435.2493,UG_L,3.7299,0,0,NONE,49120.171,13.14,8.13,3.932,150.631,12.8361,174.507,0.3882,EPA
2018-09-26,WB000001000,000000001000,SURFACE_WATER,ARSENIC,45.11,PH_UNITS,2.0518,0,0,ANIMAL,130860.809,19.06,6.92,4.012,328.721,13.9202,167.995,0.9063,STATE
2018-09-27,WB000001001,000000001001,SURFACE_WATER,E_COLI,290.0998,PPB,2.9732,0,0,NONE,5737.819,3.42,8.78,0.663,133.757,8.8145,163.116,0.3711,USGS
2018-09-28,WB000001002,000000001002,SURFACE_WATER,E_COLI,258.0059,PH_UNITS,2.8008,0,1,NONE,19482.057,10.78,5.59,6.917,596.109,5.7556,31.59,0.2008,USGS
2018-09-29,WB000001003,000000001003,SURFACE_WATER,PH,279.1071,UG_L,2.4567,0,0,HUMAN,216634.034,10.69,9.01,5.979,417.978,18.2225,192.677,0.6076,LOCAL
2018-09-30,WB000001004,000000001004,DRINKING_WATER,E_COLI,94.19,PH_UNITS,0.7624,0,1,NONE,118956.955,7.81,5.7,4.754,1.783,13.4254,27.218,0.3415,STATE
2018-10-01,WB000001005,000000001005,SURFACE_WATER,PFAS,437.6847,PCI_L,2.1434,0,0,NONE,187267.428,13.17,8.46,8.669,5.669,14.4431,80.526,0.7916,STATE
2018-10-02,WB000001006,000000001006,SURFACE_WATER,CHLORIDE,398.9844,PPB,0.0853,0,0,NONE,72342.395,14.78,7.31,6.051,119.097,12.3876,10.798,0.0847,CITIZEN_SCIENCE
2018-10-03,WB000001007,000000001007,SURFACE_WATER,E_COLI,436.0524,MPN_100ML,3.7274,0,1,NONE,50946.879,1.26,9.2,1.55,406.932,14.1485,181.571,0.2593,EPA
