tech_perf_test_timestamp,tech_perf_test_platform,tech_perf_asn_number,tech_perf_isp_brand_code,tech_perf_connection_type_code,tech_perf_download_mbps_measured,tech_perf_upload_mbps_measured,tech_perf_latency_ms,tech_perf_jitter_ms,tech_perf_packet_loss_pct,tech_perf_video_stream_quality_score,tech_perf_webpage_load_time_ms,tech_perf_peak_hour_congestion_index,tech_perf_ipv6_enabled_flag,tech_perf_dns_resolution_ms,tech_perf_bufferbloat_ms,tech_perf_outage_minutes_month,tech_perf_maintenance_window_minutes,tech_perf_router_model_hash,tech_perf_measurement_confidence_grade
2025-09-21 17:29:08,NPerf,77532,TIKONA,4G,308.01,687.75,17.9,21.6,0.96,9.4,7823,0.724,1,396,432,1041,214,Ra6e18c8302aaa026,B
2019-11-05 21:40:22,OOKLA,43872,RAILTEL,5G,1306.82,287.44,120.8,26.9,8.73,26.1,14647,0.94,0,403,269,974,107,Ra301a7ce379ebb74,E
2024-04-04 00:19:18,NPerf,110311,MTNL,WIFI,1201.83,210.99,15.9,24.4,7.97,80.4,13853,0.131,1,576,675,622,80,Rc29291e8b86d5931,D
2022-01-02 22:59:16,OOKLA,63724,RAILTEL,WIFI,273.24,260.77,122.4,38.2,9.57,29.0,2194,0.805,0,293,612,176,6,R66af6deaa6c0e462,B
2020-09-19 09:24:09,OpenSignal,76692,AIRTEL,CABLE,957.2,744.2,148.9,7.6,1.45,40.5,8125,0.916,1,17,562,1919,515,R2a4c38b130e10a0f,C
2023-10-12 20:13:05,OOKLA,138745,SPECTRA,WIFI,25.8,386.96,37.3,28.2,6.29,95.7,14306,0.893,0,17,278,1456,157,R24cbbcb0a2996d5c,B
2020-05-13 13:26:53,NPerf,82469,SPECTRA,FIBER,80.24,311.59,127.6,44.8,5.23,39.0,3078,0.621,1,263,430,1917,604,R822f49af3280e25a,B
2021-09-17 01:12:11,FAST,106774,JIO,4G,195.49,37.41,233.7,45.1,2.08,7.9,13397,0.939,0,248,732,1527,123,Rb0d85e871c8658b2,D
2025-03-04 05:13:07,TRAI,28994,VI,5G,1083.91,608.4,231.2,9.6,3.08,34.5,6274,0.591,1,488,603,1477,497,R55165a33579bee57,C
2020-06-09 17:02:45,NPerf,126801,RAILTEL,WIFI,1397.3,17.86,23.9,48.1,2.25,10.6,1530,0.632,0,207,627,2099,478,R964ab187812d27e0,E
2024-02-21 04:57:17,FAST,88266,TIKONA,DSL,646.71,641.3,105.1,8.1,5.73,33.1,8804,0.187,1,24,576,1521,329,R881499c5155e61e3,E
2020-12-14 02:32:23,OOKLA,33432,JIO,4G,78.23,514.55,185.9,24.9,1.1,29.3,3590,0.385,0,10,532,2040,470,R7b436275716a3687,C
2024-08-29 09:14:19,OpenSignal,95114,JIO,ETHERNET,1341.75,575.35,91.9,40.4,1.84,4.6,2934,0.449,1,446,584,440,4,Rf02d9edc08d347b1,E
2022-08-04 02:26:36,FAST,32682,ACT,CABLE,222.99,225.48,244.2,36.5,5.01,31.2,12063,0.463,0,60,563,410,712,R081920bc3ba9fe6d,B
2024-07-28 22:19:44,OpenSignal,48778,MTNL,4G,1441.07,669.68,5.7,36.4,6.64,72.0,2271,0.76,1,457,253,1934,309,Rd9b066f9d41e5c82,A
2020-01-16 16:43:50,FAST,79028,BSNL,CABLE,781.45,674.94,189.7,0.9,1.52,84.6,10293,0.729,1,33,638,938,274,R75f39d1fc6228c5f,A
2023-06-29 16:41:44,OpenSignal,34208,RAILTEL,4G,1098.18,60.8,134.9,33.2,9.09,53.0,13457,0.482,0,43,577,2270,133,R924fb42bf02ed804,E
2025-09-11 15:56:22,TRAI,38029,JIO,CABLE,53.76,167.31,59.3,54.7,8.05,93.7,2751,0.503,0,114,671,597,81,Rf84c42a5b5546abe,A
2025-05-22 08:49:19,FAST,98497,MTNL,FIBER,51.24,99.35,236.8,57.4,7.26,34.7,1586,0.565,1,426,351,280,707,R2e8a363481956c59,A
2019-04-27 03:17:49,OpenSignal,55857,AIRTEL,CABLE,1020.61,887.12,57.7,34.3,8.04,31.7,3199,0.329,1,395,145,18,135,R120086353ef739d0,A
2022-09-02 22:08:17,NPerf,75948,JIO,4G,270.16,642.92,40.0,38.9,9.71,99.7,11001,0.709,1,336,764,786,348,R78f46303ef78d77c,A
2019-06-07 20:01:33,TRAI,118231,BSNL,FIBER,91.88,490.67,196.5,41.3,9.92,26.3,2055,0.449,0,421,734,2347,126,R98b594c595d971fc,A
2023-02-15 05:28:59,FAST,131697,AIRTEL,DSL,671.21,6.22,107.2,56.6,6.08,58.9,12012,0.12,1,242,589,2195,707,R75323fd37400ae52,D
2024-05-02 09:44:09,TRAI,26954,MTNL,FIBER,783.71,54.4,112.5,9.1,8.85,30.5,4614,0.653,0,515,203,169,348,R52ddcdba94bbe3ca,A
2019-09-26 19:49:43,TRAI,30151,VI,FIBER,1450.36,340.18,138.4,23.1,1.34,90.0,13490,0.867,1,433,171,1983,42,R4bdee1dbae28544c,C
2020-07-22 19:33:56,TRAI,19956,VI,CABLE,1485.76,647.64,123.8,51.0,7.82,16.4,768,0.071,0,314,22,1542,488,Rc520f9b712c4c716,C
2025-02-27 18:20:15,OpenSignal,58288,TIKONA,5G,1056.2,324.43,18.8,19.8,7.83,32.3,12064,0.109,0,228,1,289,564,Rc97d3eef12f50e63,C
2023-12-31 11:17:56,TRAI,48569,JIO,CABLE,1399.12,554.06,228.9,38.0,0.93,62.8,10452,0.484,1,32,494,1681,317,R25229e73a70564eb,D
2021-01-15 23:38:41,TRAI,21680,TIKONA,5G,1234.29,67.09,30.4,29.4,2.26,15.6,13472,0.807,1,386,520,844,94,R2ef8449755c5e093,B
2021-07-29 11:30:56,OOKLA,111469,VI,FIBER,373.3,373.97,225.4,56.8,5.16,86.3,264,0.118,1,368,515,638,459,R136c9519921dcf78,B
2022-09-13 10:10:56,TRAI,84227,MTNL,ETHERNET,807.47,186.39,140.6,55.3,9.5,85.3,7668,0.078,1,322,16,1456,125,Rc86870176d1c1b4f,A
2021-02-20 04:30:29,OpenSignal,18493,TIKONA,CABLE,146.23,183.86,83.0,45.1,7.62,82.2,1838,0.778,0,187,10,402,597,R7f120a85ddf3abbe,E
2022-09-27 14:41:11,FAST,81073,VI,CABLE,918.42,3.09,165.4,47.2,8.19,7.5,13692,0.938,0,164,226,1261,391,Rd7696e9d7858d5de,D
2024-06-01 17:44:08,NPerf,99655,RAILTEL,5G,957.79,559.48,71.4,33.5,5.75,33.4,871,0.378,0,191,57,2265,6,R00b339e1fde56918,E
2025-02-27 06:03:22,OOKLA,33226,HATHWAY,FIBER,760.89,56.37,64.5,2.8,3.3,92.9,11476,0.468,1,310,242,893,669,R607f7fc52b8b043b,D
2021-12-12 06:23:52,OpenSignal,25525,VI,5G,1444.01,70.77,240.1,24.5,8.63,32.4,1910,0.582,1,399,106,633,618,Rd87e0ed311b4bc37,A
2021-11-27 20:46:35,OOKLA,138252,HATHWAY,4G,557.2,515.06,225.7,2.7,6.57,74.4,5913,0.614,0,275,587,590,653,R68c776d66c705e0e,E
2021-11-19 20:19:08,FAST,31255,SPECTRA,5G,945.19,452.43,9.3,10.6,6.82,84.5,10286,0.506,1,338,721,1115,56,Rc4bc2eaa33d29cce,A
2023-04-11 13:29:36,NPerf,65642,ACT,FIBER,1192.12,90.93,223.4,54.5,2.13,51.2,11427,0.096,1,77,624,917,540,R2501760e6089f9df,A
2020-03-01 05:02:16,TRAI,74244,MTNL,CABLE,1170.41,290.79,224.3,22.3,1.93,35.6,3052,0.546,0,35,613,157,141,R7a11bbb7a09f4ab6,E
2022-09-30 07:01:22,NPerf,74268,RAILTEL,5G,1054.91,681.73,235.1,3.2,5.11,59.8,12565,0.212,0,407,484,2397,239,R8ab76600ba57475b,D
2023-10-25 01:57:39,OpenSignal,36636,JIO,ETHERNET,1409.81,236.6,213.6,56.4,5.22,50.8,6211,0.585,1,374,497,166,363,R82f1774d3f31b50e,A
2022-07-07 11:16:10,FAST,49817,AIRTEL,CABLE,248.75,753.93,14.8,4.7,4.72,91.5,9103,0.269,1,84,120,2075,437,R195909e9c6ea32b3,C
2019-01-22 16:37:08,OOKLA,115458,MTNL,5G,398.68,854.36,126.2,31.7,2.39,40.1,8802,0.731,1,437,711,882,44,Ra941cf5887bb16fa,D
2021-12-29 12:08:21,NPerf,63937,VI,CABLE,726.12,414.27,139.8,10.9,4.54,97.2,294,0.154,1,179,607,403,222,R1d394e991ee9031d,C
2020-10-19 05:05:34,OpenSignal,36390,TIKONA,WIFI,812.23,738.41,8.0,33.2,9.58,18.9,1242,0.687,1,241,156,943,62,R0a14b9f8d8fc1b56,B
2023-08-04 13:36:00,OpenSignal,114041,SPECTRA,DSL,284.74,489.3,198.7,46.3,1.8,45.4,9693,0.733,1,44,386,1939,401,R26abc29196e4d51c,E
2023-08-27 11:56:08,OOKLA,13684,AIRTEL,4G,1493.53,394.27,198.3,32.0,6.02,68.0,13118,0.171,1,479,731,1376,168,R79fcadee99b69b71,E
2021-08-29 18:15:32,TRAI,15990,AIRTEL,ETHERNET,816.63,537.49,104.5,9.9,9.39,57.4,6179,0.564,1,12,330,1991,239,Ra6ca43b54037d888,B
2021-08-03 19:06:51,OpenSignal,112038,ACT,DSL,276.28,851.17,63.9,27.7,3.65,88.8,1351,0.548,1,476,604,1446,540,R6db7069cd3e09ec4,A
2021-03-04 23:41:29,FAST,113339,MTNL,WIFI,1420.74,710.91,186.3,35.6,8.87,98.7,6485,0.613,0,136,144,2215,9,R3053b9d3b74b6415,A
2020-04-15 09:00:41,FAST,32634,HATHWAY,4G,1146.04,707.32,214.9,46.2,4.79,14.7,1990,0.555,0,342,777,650,153,R96b7498d9ddccdc7,D
2020-12-12 18:52:58,TRAI,7539,ACT,5G,1204.42,352.7,178.9,56.9,1.86,25.1,1008,0.704,1,39,642,487,418,Rd0e2de32e114e563,A
2025-05-08 05:57:25,OpenSignal,134018,SPECTRA,DSL,528.43,391.34,118.0,52.4,4.51,68.2,5459,0.3,1,315,43,1960,156,R84cd5a7c1a0767dc,E
2020-09-07 08:24:25,NPerf,64612,HATHWAY,CABLE,134.96,591.48,90.3,17.5,1.23,42.4,1690,0.911,1,65,400,1045,163,R0ffbfc12a64318e9,D
2023-05-12 17:24:24,OOKLA,134341,HATHWAY,ETHERNET,703.12,77.06,239.7,28.3,3.57,17.8,14983,0.653,1,205,9,1262,472,Rfb1235bc93de5209,D
2024-03-11 21:44:16,OOKLA,46469,MTNL,FIBER,491.49,364.35,147.4,35.9,4.86,85.4,11656,0.135,1,296,351,906,306,Rd73f6bdc5e1ab98f,E
2021-09-18 09:28:35,OpenSignal,65521,SPECTRA,WIFI,1262.19,666.12,94.5,25.6,5.12,35.5,3546,0.07,0,16,256,2255,599,R9d7cf9e2f216affa,E
2021-06-21 21:14:55,OpenSignal,77409,RAILTEL,FIBER,1415.15,293.42,243.7,37.3,6.97,32.6,7767,0.758,0,81,774,1218,53,R97bc63a6261aaafe,B
2021-07-05 01:14:03,TRAI,9395,AIRTEL,5G,901.02,387.48,37.9,31.9,1.64,35.2,9764,0.339,1,203,375,168,14,R3e4fdb51e6d8acf2,E
2025-02-15 13:14:19,OpenSignal,84310,RAILTEL,CABLE,447.71,376.57,30.6,57.2,6.68,48.3,13189,0.834,0,372,222,79,661,Re854b04557c7fe45,C
2025-05-07 06:09:51,OOKLA,35358,VI,ETHERNET,602.58,859.24,16.2,42.5,5.96,95.3,8216,0.463,1,38,210,20,618,R9007b018a7309d5a,A
2025-11-27 02:53:43,OOKLA,27427,HATHWAY,DSL,389.72,801.81,100.0,52.1,2.4,7.8,9517,0.981,0,488,502,2282,169,Rc730164edc602932,C
2024-02-16 08:28:27,OpenSignal,43769,JIO,FIBER,864.29,641.62,90.0,51.2,1.92,63.3,11313,0.963,0,237,554,193,223,R0b5d9411474b732c,E
2021-03-04 12:44:07,OOKLA,29042,MTNL,WIFI,886.33,720.96,185.5,57.4,0.08,21.1,7497,0.702,0,473,434,837,191,R45b44e2379402c11,C
2024-02-05 12:57:37,OOKLA,128332,RAILTEL,5G,1386.99,149.99,186.9,11.9,1.49,88.4,13354,0.741,1,281,473,2396,417,Rc69e19939db3a89b,A
2019-07-22 19:23:48,FAST,13023,ACT,DSL,843.04,28.29,143.2,57.1,6.8,4.6,12854,0.786,0,489,5,1755,227,Rc2264dd73a47033c,A
2022-10-10 16:48:49,OpenSignal,108808,HATHWAY,WIFI,277.62,545.02,213.6,33.6,2.7,14.9,12465,0.598,0,548,500,1877,664,R085a7c082d6db413,A
2024-07-17 01:53:13,TRAI,60693,VI,ETHERNET,84.12,730.8,12.2,49.0,7.01,68.2,417,0.699,0,488,222,2267,21,Rfce53c3b5a3aa70e,A
2025-09-28 21:10:56,OpenSignal,55169,VI,FIBER,1044.88,841.56,103.2,35.6,8.4,45.4,14003,0.702,1,530,109,1198,287,Rd0bd59c0353e086d,B
2025-03-13 01:50:28,OOKLA,112073,BSNL,FIBER,941.09,394.49,182.7,8.0,3.89,77.5,2370,0.288,1,489,471,654,227,R57557e4deed9704f,C
2021-03-26 07:53:08,TRAI,135943,JIO,DSL,743.32,866.29,67.4,38.7,6.81,66.0,6495,0.025,1,504,290,1642,165,R903db3acdeb40d6a,C
2021-02-23 02:37:21,TRAI,136879,BSNL,5G,1114.05,703.67,196.8,52.0,6.21,38.9,10425,0.541,1,177,184,604,514,Rf6cad233832b65ea,C
2024-05-22 06:29:28,TRAI,28362,SPECTRA,ETHERNET,229.7,776.8,217.2,20.7,3.44,7.2,1375,0.246,0,126,235,1792,690,R991ee632fefb7a5f,D
2020-09-22 00:22:36,NPerf,42089,AIRTEL,CABLE,1204.6,576.81,175.7,55.8,2.2,49.9,11416,0.875,1,332,271,1328,360,Rbc8bbd17fdf3a01b,E
2022-06-10 22:58:15,TRAI,81897,ACT,WIFI,1147.76,177.85,193.7,43.1,0.07,15.9,4699,0.481,0,89,95,1460,209,R83e040434394fa13,D
2020-08-12 20:05:27,OpenSignal,98061,RAILTEL,DSL,1042.45,134.55,177.5,16.1,5.66,30.8,10246,0.799,1,437,527,491,571,R9112f28a4224f352,C
2019-07-02 10:20:39,NPerf,38311,TIKONA,CABLE,60.84,530.71,156.9,53.8,8.75,97.3,10294,0.318,1,465,428,808,652,Rc1f8527dd1bcbf20,A
2019-05-14 16:34:57,OOKLA,31193,ACT,4G,1424.41,72.22,134.8,4.5,8.61,75.3,10061,0.164,0,312,457,1140,246,R5263fd039f8a06cc,E
2024-03-12 01:44:58,OOKLA,72460,JIO,CABLE,880.98,686.28,58.2,37.4,0.79,3.9,6374,0.011,0,386,545,1983,264,Rf8ccfac5b5083fec,B
2026-01-19 01:35:44,NPerf,25491,SPECTRA,CABLE,1470.13,867.58,155.7,29.1,1.98,40.8,7110,0.821,0,389,339,1312,706,R78dfc1aac4cc9f6f,E
2019-08-06 06:48:00,NPerf,81382,RAILTEL,DSL,1150.0,353.28,158.5,56.4,8.55,97.8,10627,0.129,0,93,614,2190,215,R8b9590e206bed996,D
2020-05-20 14:37:28,TRAI,41779,RAILTEL,ETHERNET,53.97,21.44,207.4,8.6,4.26,46.3,2210,0.185,1,378,530,1428,507,Rb5dfe838239bb6fc,C
2021-09-12 19:12:53,FAST,6615,VI,DSL,878.22,6.08,188.9,42.9,9.25,68.4,14232,0.778,1,509,511,312,719,R5c689f04376fed70,C
2020-05-02 12:55:24,OpenSignal,133087,BSNL,CABLE,612.21,191.24,204.8,2.4,4.2,73.4,3705,0.522,1,312,160,813,34,R1995178120c0c32c,D
2020-11-27 09:16:54,TRAI,91605,HATHWAY,DSL,1482.95,860.83,148.3,33.5,2.63,56.3,11785,0.477,0,588,536,2154,517,R99700c4e0752160c,A
2022-09-24 14:00:25,FAST,51323,ACT,WIFI,1127.53,10.46,159.5,13.2,9.85,90.4,5649,0.421,0,54,749,1832,80,R356a2a2ee19fb322,B
2019-09-30 16:31:51,NPerf,68504,RAILTEL,FIBER,951.2,665.36,16.1,17.7,3.66,55.6,13505,0.993,1,393,201,1360,45,R9df75d38c3769a12,B
2025-06-09 19:25:03,OpenSignal,127491,HATHWAY,5G,1288.06,491.92,225.4,21.9,7.37,78.6,12965,0.064,0,248,551,1200,246,Re864364bc28601e4,D
2021-11-01 03:15:03,FAST,54101,SPECTRA,4G,185.45,105.39,237.2,11.8,9.39,50.4,11594,0.3,0,509,581,1976,527,R74bc69bdf8835939,B
2025-11-15 16:03:18,OOKLA,98241,RAILTEL,5G,919.1,75.03,53.7,24.0,0.44,97.4,9133,0.097,1,486,433,1802,587,R4cee0454c4e226bd,C
2025-12-26 11:05:22,TRAI,34110,BSNL,FIBER,375.0,433.51,34.8,38.7,1.87,10.7,13189,0.798,0,314,706,1169,221,Rbe49c9e74c890d88,A
2024-03-12 05:47:17,NPerf,73089,JIO,5G,1030.52,228.79,249.6,52.6,2.69,60.8,12323,0.989,0,444,179,1767,565,Rd1fb1a8675d1ba63,C
2025-01-22 09:51:38,TRAI,124865,MTNL,CABLE,844.13,341.65,201.9,6.5,2.7,96.8,1604,0.619,1,538,524,292,716,R1b72778e9e2b941e,C
2023-11-27 17:46:21,OOKLA,107183,SPECTRA,CABLE,1188.7,484.23,159.3,20.7,2.45,73.0,2466,0.227,0,109,267,1714,286,R6b4dddd76d655eca,E
2019-10-19 19:09:45,FAST,34807,MTNL,WIFI,1414.91,5.23,24.6,10.8,6.88,47.4,8391,0.222,1,101,434,1349,309,R087c3c25b5069f24,E
2023-08-13 05:01:02,OpenSignal,48781,BSNL,CABLE,473.24,380.28,102.9,58.5,9.0,97.3,5884,0.385,0,357,233,1539,508,Ra676e487f1ac474e,A
2024-08-16 10:07:16,OpenSignal,28866,HATHWAY,DSL,995.53,633.12,18.8,41.0,6.22,9.0,8720,0.503,0,90,64,1165,222,R1e311c0fb7ce2f40,C
2024-06-18 10:24:52,NPerf,23497,MTNL,CABLE,164.89,196.45,126.3,1.3,1.59,3.6,14419,0.607,0,146,229,1634,520,R13b6e292b918a812,D
2024-10-12 05:37:30,NPerf,20044,RAILTEL,DSL,893.83,55.27,128.9,11.4,8.99,73.3,9132,0.664,1,477,774,1910,607,R773fbb9155a4dac3,D
2019-10-05 19:24:15,OpenSignal,48879,HATHWAY,4G,1282.63,337.44,7.3,6.1,9.78,79.3,12595,0.952,0,158,107,1484,31,R17740d19d1ef26d4,B
2024-06-15 18:17:10,OpenSignal,22154,BSNL,4G,587.28,781.65,174.3,15.7,5.81,2.1,4739,0.536,1,137,623,693,228,Re37ac24dd468dcce,C
2023-09-19 04:33:46,TRAI,13414,VI,5G,1069.98,111.98,101.3,59.2,1.94,46.7,1850,0.664,0,57,309,327,99,R3daafd91139f5749,C
2021-10-23 18:51:31,OpenSignal,75639,RAILTEL,4G,628.88,80.85,196.9,35.1,1.88,49.4,10913,0.955,1,434,193,1934,19,R148d8a718915c865,E
2022-12-20 07:35:17,OpenSignal,79575,AIRTEL,DSL,152.39,168.76,100.3,46.7,2.23,43.9,4430,0.807,1,63,81,980,352,Rad456e804ddeb899,A
2019-06-24 04:49:22,OpenSignal,56143,AIRTEL,CABLE,837.51,591.72,54.3,6.7,9.34,76.0,9277,0.362,1,214,8,482,203,Re956d1084ac2e84c,D
2024-06-10 16:12:13,OpenSignal,93915,RAILTEL,WIFI,1320.43,453.73,149.6,57.2,8.52,31.9,11542,0.12,1,354,619,1611,622,R3af765f112d3f209,A
2022-10-31 09:06:23,TRAI,16415,HATHWAY,ETHERNET,1261.31,95.9,47.6,49.3,6.05,12.8,2825,0.005,1,257,415,1644,84,R7b53d3503c94e7db,B
2021-02-14 16:51:24,FAST,53418,SPECTRA,ETHERNET,1326.08,281.56,47.2,23.1,7.06,47.2,1320,0.989,0,356,544,597,610,R937664c644742569,C
2025-02-05 17:31:29,FAST,26119,JIO,FIBER,1338.71,835.7,71.3,12.0,1.64,78.9,3190,0.044,1,455,161,1183,404,R4c747172728d67e9,C
2020-02-19 05:27:48,FAST,26128,AIRTEL,CABLE,350.31,835.79,231.5,17.8,8.4,59.6,11902,0.285,0,328,43,1397,70,R876f966d2d78ecd2,A
2024-04-01 15:20:39,OOKLA,6183,TIKONA,4G,660.65,314.67,132.3,22.9,8.73,89.4,10174,0.756,1,43,612,1222,138,R8cba308e7b68616a,D
2021-04-09 12:05:09,NPerf,13392,RAILTEL,WIFI,933.94,494.55,16.9,28.7,8.57,36.6,2876,0.07,0,591,408,1435,231,R4e5b575f06e5e4cf,C
2023-05-07 18:56:17,TRAI,106347,MTNL,CABLE,321.69,414.38,185.1,30.9,5.54,28.6,10929,0.826,1,201,261,2096,473,R33046bbb49693cb6,D
2019-01-18 20:20:16,TRAI,15362,MTNL,FIBER,994.89,487.15,161.4,27.5,1.05,6.8,12324,0.688,1,143,326,1147,80,R8373d958893e0e74,C
2023-10-09 04:02:28,OOKLA,68425,HATHWAY,DSL,1214.9,805.41,87.2,21.6,9.31,1.6,6028,0.658,0,254,316,1544,10,R817f7a5d660a333f,B
2020-08-18 14:28:43,OOKLA,67917,HATHWAY,4G,1226.22,804.19,146.3,17.5,0.2,17.5,13395,0.813,1,311,225,1221,225,R21b5f59cf53aeab4,D
2022-10-03 21:54:09,TRAI,88300,HATHWAY,WIFI,1119.51,154.28,78.6,2.8,2.2,82.4,4888,0.291,0,216,224,2040,386,R17502e8575290b5a,B
2025-01-22 22:06:12,TRAI,29939,RAILTEL,4G,197.26,891.06,75.6,28.7,4.35,26.3,7687,0.132,1,112,684,48,150,Red9a06eaaebbef87,A
2022-07-06 23:57:23,OOKLA,38217,AIRTEL,CABLE,688.05,684.79,21.2,11.8,7.05,17.5,14318,0.463,0,417,10,391,452,R2c552f88aee3d477,E
2024-02-08 17:57:13,OOKLA,28876,RAILTEL,CABLE,472.33,616.42,65.2,5.4,4.47,14.6,14473,0.58,1,528,174,1692,576,Re7e45cf032ecd6fc,D
2021-10-18 10:52:36,OOKLA,85176,ACT,5G,329.41,264.65,198.0,12.8,0.0,84.7,14707,0.087,1,448,642,1294,184,R671b5abb113c4df5,D
2023-10-23 22:06:49,NPerf,91604,MTNL,CABLE,816.42,378.73,116.6,14.3,8.94,91.8,4902,0.905,0,548,250,876,659,Ra4255478980fff91,D
2021-02-07 03:09:07,NPerf,32975,JIO,FIBER,531.92,357.44,149.7,52.8,1.5,99.8,14193,0.969,0,320,474,957,126,R42458cc9a77e16db,D
2025-03-06 11:15:48,FAST,46446,SPECTRA,ETHERNET,914.81,89.79,72.2,45.6,2.16,22.8,14572,0.352,0,575,306,1181,566,Rca6a84471cf62a7c,A
2022-06-14 04:21:25,OpenSignal,100954,AIRTEL,5G,781.09,277.75,158.9,10.0,2.63,92.7,8799,0.125,0,309,101,298,188,R039e02ac2fb6cfc3,B
2019-11-10 22:10:46,TRAI,85608,ACT,DSL,762.92,21.08,189.9,50.0,8.22,84.4,3535,0.579,0,494,488,935,378,R5aa0c480db719a5a,A
2023-04-03 22:40:43,FAST,48727,AIRTEL,ETHERNET,459.29,828.02,82.9,29.5,7.75,28.2,6920,0.772,1,50,332,1448,44,Rfeb2fa8d88dedfc4,E
2021-10-14 03:36:32,OpenSignal,55795,VI,5G,1054.56,629.22,72.5,33.5,5.84,63.7,3648,0.567,0,51,588,341,640,R17c2e5bab0e9931a,A
2020-07-10 06:10:59,NPerf,62339,MTNL,WIFI,1093.3,426.56,70.2,20.4,3.47,37.8,2524,0.29,1,338,3,1006,359,Rad6565b0aa4cbe64,C
2019-01-24 20:09:22,OpenSignal,74874,MTNL,FIBER,66.62,69.02,178.0,22.2,0.8,98.8,700,0.849,1,268,620,1476,317,R0a155d47be02049b,E
2021-10-11 15:41:27,NPerf,134959,TIKONA,4G,566.78,294.27,133.7,22.0,5.64,11.1,5664,0.357,1,213,521,2213,151,Rfba344b1ed818699,A
2023-02-05 11:59:45,NPerf,25698,TIKONA,4G,537.04,721.53,246.7,52.9,3.79,13.4,6359,0.473,0,293,197,1229,588,R9350fcfdba4dbdec,A
2020-12-03 11:48:03,OpenSignal,98880,BSNL,DSL,1356.54,190.78,206.0,26.3,0.52,56.5,341,0.754,0,104,507,1726,455,R3c432dc914878c91,D
2021-02-11 18:51:35,NPerf,61336,HATHWAY,ETHERNET,859.65,215.07,66.7,34.1,4.49,48.0,3130,0.878,0,341,310,2323,66,R61f88718ab7bac99,C
2020-05-23 02:59:01,NPerf,6887,AIRTEL,CABLE,1476.4,29.03,6.8,4.3,3.14,3.2,2420,0.696,1,54,495,1095,380,Rcb644e54b49a6346,A
2021-07-25 15:21:44,OOKLA,36004,VI,4G,1149.49,6.76,186.2,44.9,7.35,52.3,2392,0.406,0,460,406,569,408,R0ccdadc0e221b5b6,C
2020-11-25 21:19:54,FAST,108479,HATHWAY,ETHERNET,318.39,455.37,15.9,9.8,8.03,6.2,8295,0.511,1,548,420,1806,253,R025e7aaa97d273a0,B
2025-11-24 16:58:34,NPerf,40859,HATHWAY,FIBER,907.59,85.58,118.5,27.9,0.67,14.5,13464,0.049,1,240,201,595,273,R0cd458332fe9bb5c,A
2025-07-30 06:32:16,TRAI,100033,AIRTEL,WIFI,100.12,250.38,11.3,3.2,7.42,83.6,7954,0.899,0,433,362,305,46,Rc3719a91b788633f,A
2020-01-27 19:00:10,FAST,36653,JIO,FIBER,823.37,333.7,39.0,28.1,6.04,79.9,12812,0.624,1,85,423,1055,161,R19dddd3406d03b41,A
2020-02-26 16:58:54,OOKLA,37587,VI,ETHERNET,693.54,428.88,135.7,29.7,7.23,1.0,10742,0.433,1,529,646,2370,682,R342d0385835d7259,B
2021-04-13 20:35:31,OpenSignal,20225,JIO,5G,1345.9,71.06,132.6,1.2,9.21,71.7,1797,0.474,0,185,495,1843,120,R607796f644988c17,B
2023-10-06 23:49:24,TRAI,10731,JIO,5G,103.73,780.43,187.3,15.7,6.02,44.7,736,0.323,1,446,755,108,483,R8aa76234a44a1f46,E
2023-02-22 06:33:57,OOKLA,41247,HATHWAY,5G,382.45,442.72,240.9,26.1,3.47,90.8,5286,0.666,0,426,532,40,37,R0806bc9756fe3f7a,A
2019-05-23 03:18:55,FAST,47574,HATHWAY,WIFI,187.17,505.05,165.9,37.3,1.4,80.0,10299,0.908,0,57,246,1458,214,Rf40c51954e247a27,E
2024-06-24 13:14:51,OpenSignal,71717,BSNL,ETHERNET,1445.4,352.65,47.8,56.5,0.5,52.3,2935,0.627,1,580,456,779,537,R724ff5708600e3ee,E
2020-02-18 02:47:14,NPerf,63554,AIRTEL,CABLE,1057.5,505.52,14.4,45.4,8.72,73.6,1087,0.921,0,572,427,56,559,Re2c477007157390c,C
2025-08-16 22:27:42,TRAI,90271,JIO,ETHERNET,1318.22,735.63,119.3,56.1,7.51,42.3,14942,0.963,0,181,232,1449,249,R49b2056f6b2a54f4,C
2024-07-08 19:44:14,TRAI,31832,BSNL,FIBER,623.3,177.62,227.1,43.0,8.28,69.3,2162,0.053,0,9,433,1377,385,R89af6ceaffbdcb2f,A
2023-02-12 09:42:40,TRAI,95809,MTNL,WIFI,738.95,1.76,37.2,0.7,3.76,46.2,3722,0.426,1,547,116,1689,571,R40527e37c3feea2d,B
2019-05-16 08:44:44,FAST,46613,RAILTEL,5G,441.68,775.31,234.1,9.9,8.85,52.0,10508,0.097,1,95,540,1180,207,R3088085655ba442e,D
2024-09-14 16:18:55,FAST,78069,VI,DSL,193.89,843.1,62.0,35.3,6.55,93.3,11101,0.652,1,154,298,1498,101,R3388e252ebba8f88,A
2019-01-31 13:07:50,TRAI,12797,SPECTRA,4G,223.59,130.29,219.8,2.4,5.9,79.7,13901,0.53,1,196,449,2176,655,R14319d38ecc0bca4,E
2021-08-31 13:56:19,NPerf,102705,SPECTRA,DSL,266.15,188.59,245.1,36.5,1.5,25.6,607,0.843,1,487,610,1310,160,R8611f2efeab4301f,C
