tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2022-08-03,6135198,FIXED_WIRELESS,25.0,19.0,LOW,1000,HEX0000000946,23912,8043,11892,167,167,1,59.9,UNDERGROUND,MIDBAND,1,0.6832,25.6
2022-08-04,8378989,CABLE,200.0,104.8,HIGH,1000,HEX0000000947,14121,23522,21788,287,287,1,94.93,UNDERGROUND,NONE,0,0.785,39.72
2022-08-05,2440847,FIBER,2000.0,1013.4,MEDIUM,500,HEX0000000948,12590,9609,8427,328,13,0,310.36,AERIAL,SUB6,0,0.2945,90.21
2022-08-06,4669556,DSL,200.0,139.0,LOW,5000,HEX0000000949,4435,21243,22862,327,5,0,257.12,HYBRID,MMWAVE,0,0.2248,73.58
2022-08-07,2946993,CABLE,100.0,59.6,LOW,500,HEX0000000950,11573,2103,13389,74,61,0,243.07,UNDERGROUND,SUB6,0,0.6811,0.69
2022-08-08,8641766,DSL,25.0,3.9,LOW,2000,HEX0000000951,279,14541,13510,17,17,1,112.54,AERIAL,MIDBAND,1,0.5708,17.48
2022-08-09,1152915,FIBER,500.0,228.1,LOW,250,HEX0000000952,8380,9447,4984,150,119,0,188.1,UNDERGROUND,SUB6,0,0.2619,44.0
2022-08-10,9852502,COPPER,25.0,13.4,LOW,1000,HEX0000000953,12398,11760,24203,378,255,1,11.88,HYBRID,MMWAVE,0,0.4738,89.24
2022-08-11,3060556,FIXED_WIRELESS,100.0,81.7,LOW,250,HEX0000000954,19422,17937,16951,243,53,0,32.67,AERIAL,MMWAVE,0,0.2509,69.55
2022-08-12,2032301,CABLE,100.0,54.7,LOW,1000,HEX0000000955,3071,804,17599,240,240,0,190.1,AERIAL,SUB6,0,0.5022,78.52
2022-08-13,5753075,CABLE,50.0,23.6,LOW,500,HEX0000000956,9660,21081,17522,334,164,0,114.35,UNDERGROUND,NONE,0,0.5895,75.42
2022-08-14,4398709,SATELLITE,500.0,242.7,MEDIUM,0,HEX0000000957,5466,19741,10903,160,160,0,271.2,UNDERGROUND,UNLICENSED,0,0.9006,6.22
2022-08-15,8254141,FIXED_WIRELESS,25.0,11.2,LOW,500,HEX0000000958,17769,21855,4064,247,207,0,147.1,UNDERGROUND,SUB6,0,0.6296,41.82
2022-08-16,7517888,DSL,2000.0,509.6,LOW,500,HEX0000000959,12479,23683,8650,251,139,0,214.36,UNDERGROUND,NONE,0,0.1002,52.39
2022-08-17,7636702,FIXED_WIRELESS,300.0,157.7,MEDIUM,2000,HEX0000000960,8848,2126,21469,313,277,0,93.04,WIRELESS,SUB6,1,0.8605,59.35
2022-08-18,3087639,DSL,50.0,19.2,LOW,0,HEX0000000961,10992,17171,15262,396,32,0,121.21,WIRELESS,MIDBAND,1,0.9285,16.6
2022-08-19,2595317,FIBER,200.0,168.6,LOW,5000,HEX0000000962,22030,17220,4883,132,20,0,210.74,HYBRID,SUB6,0,0.0952,85.58
2022-08-20,7798593,COPPER,100.0,44.8,LOW,0,HEX0000000963,2047,724,9744,297,170,1,22.29,AERIAL,SUB6,1,0.7128,8.81
2022-08-21,8246943,DSL,200.0,134.7,LOW,5000,HEX0000000964,21282,20465,152,57,35,1,325.18,UNDERGROUND,UNLICENSED,0,0.1816,52.79
2022-08-22,5842184,FIXED_WIRELESS,50.0,16.4,UNKNOWN,500,HEX0000000965,5207,18425,10582,185,62,1,272.17,AERIAL,MMWAVE,1,0.696,47.88
2022-08-23,8527292,FIXED_WIRELESS,200.0,51.1,LOW,500,HEX0000000966,585,14293,13578,141,141,1,321.68,WIRELESS,NONE,1,0.4476,43.89
2022-08-24,8934910,DSL,100.0,79.7,HIGH,0,HEX0000000967,9097,10657,24180,166,75,0,14.65,UNDERGROUND,MIDBAND,1,0.1503,27.52
2022-08-25,8339993,FIXED_WIRELESS,1000.0,633.3,UNKNOWN,500,HEX0000000968,18843,19202,23325,233,233,0,176.3,AERIAL,NONE,0,0.6415,40.13
2022-08-26,2359622,CABLE,100.0,82.3,LOW,0,HEX0000000969,18665,10728,16701,239,239,0,98.72,HYBRID,UNLICENSED,1,0.8081,69.79
2022-08-27,6230410,COPPER,100.0,38.6,MEDIUM,0,HEX0000000970,8066,18937,133,54,54,1,313.41,HYBRID,SUB6,0,0.3211,19.04
2022-08-28,3140181,DSL,200.0,57.7,UNKNOWN,5000,HEX0000000971,4742,18809,14935,27,27,1,34.22,WIRELESS,UNLICENSED,0,0.4269,34.16
2022-08-29,3319596,DSL,100.0,63.0,HIGH,0,HEX0000000972,16323,13575,23946,205,140,1,236.1,AERIAL,MIDBAND,0,0.2206,99.19
2022-08-30,3702703,CABLE,25.0,7.4,MEDIUM,1000,HEX0000000973,4005,7485,24123,271,271,0,27.91,UNDERGROUND,SUB6,0,0.3177,85.76
2022-08-31,9895236,FIBER,1000.0,52.5,LOW,1000,HEX0000000974,9302,3067,15954,257,54,0,274.43,AERIAL,NONE,0,0.6146,88.44
2022-09-01,4726051,COPPER,1000.0,77.0,MEDIUM,250,HEX0000000975,12931,18408,8177,93,23,0,194.35,AERIAL,SUB6,1,0.152,50.29
2022-09-02,9564568,DSL,200.0,74.2,UNKNOWN,2000,HEX0000000976,23613,2891,1787,50,50,0,328.71,AERIAL,SUB6,1,0.328,35.65
2022-09-03,9720896,FIBER,25.0,15.9,LOW,5000,HEX0000000977,6027,8187,20364,250,24,1,265.04,UNDERGROUND,NONE,0,0.7427,84.51
2022-09-04,6266339,SATELLITE,50.0,24.5,LOW,2000,HEX0000000978,4661,750,14126,179,117,0,247.5,WIRELESS,NONE,1,0.3963,21.59
2022-09-05,5945541,DSL,300.0,146.0,LOW,2000,HEX0000000979,780,23914,3268,389,28,1,108.58,AERIAL,SUB6,0,0.0332,85.24
2022-09-06,6740451,COPPER,50.0,8.8,LOW,2000,HEX0000000980,4053,15734,15381,386,318,1,249.45,WIRELESS,MMWAVE,1,0.7207,23.76
2022-09-07,1572659,FIXED_WIRELESS,100.0,67.6,HIGH,5000,HEX0000000981,19717,22739,3109,287,168,0,266.52,AERIAL,SUB6,0,0.75,86.94
2022-09-08,7797329,DSL,1000.0,174.3,LOW,1000,HEX0000000982,4625,23313,813,308,308,0,130.08,AERIAL,SUB6,0,0.5353,91.81
2022-09-09,9524218,CABLE,300.0,227.5,LOW,1000,HEX0000000983,17242,20143,13636,141,68,1,186.1,AERIAL,UNLICENSED,0,0.9431,10.78
2022-09-10,8954626,COPPER,25.0,5.9,HIGH,250,HEX0000000984,135,18148,16515,129,120,0,74.02,HYBRID,SUB6,1,0.3263,63.1
2022-09-11,8740123,CABLE,200.0,89.0,HIGH,0,HEX0000000985,5870,722,3169,298,218,0,1.47,AERIAL,MMWAVE,1,0.9334,87.46
2022-09-12,9858782,OTHER,1000.0,756.4,MEDIUM,5000,HEX0000000986,1329,19637,12609,50,50,0,213.35,WIRELESS,NONE,1,0.2131,54.05
2022-09-13,8889634,CABLE,25.0,18.2,MEDIUM,0,HEX0000000987,23215,18938,3012,31,31,1,26.93,WIRELESS,NONE,0,0.1064,59.73
2022-09-14,4386219,SATELLITE,1000.0,827.4,LOW,5000,HEX0000000988,15527,24868,5483,250,45,1,76.58,UNDERGROUND,NONE,1,0.526,35.88
2022-09-15,8816883,FIXED_WIRELESS,1000.0,185.4,MEDIUM,2000,HEX0000000989,17000,16731,9339,42,42,0,66.6,AERIAL,MIDBAND,1,0.8058,49.54
2022-09-16,3527475,CABLE,300.0,95.3,LOW,250,HEX0000000990,14938,1945,13191,144,89,0,167.12,AERIAL,NONE,1,0.6746,26.61
2022-09-17,4565599,CABLE,2000.0,779.5,LOW,1000,HEX0000000991,2319,22830,20098,350,300,1,213.06,AERIAL,SUB6,1,0.4578,41.4
2022-09-18,5034862,FIXED_WIRELESS,100.0,33.4,LOW,1000,HEX0000000992,197,8651,20655,104,85,0,27.95,UNDERGROUND,NONE,0,0.9387,51.87
2022-09-19,9535352,FIBER,500.0,102.1,LOW,2000,HEX0000000993,19740,2913,4297,210,210,0,88.94,AERIAL,UNLICENSED,0,0.4988,89.59
2022-09-20,5439606,CABLE,100.0,78.0,HIGH,1000,HEX0000000994,13132,10397,1521,169,44,0,87.58,HYBRID,NONE,0,0.2083,63.23
2022-09-21,7832042,DSL,2000.0,1499.0,UNKNOWN,250,HEX0000000995,5141,15539,6717,95,95,0,224.85,HYBRID,UNLICENSED,0,0.8303,79.79
2022-09-22,7679924,FIXED_WIRELESS,50.0,18.9,LOW,0,HEX0000000996,14315,22277,10566,187,187,0,160.84,HYBRID,MMWAVE,1,0.0339,83.81
2022-09-23,3781597,CABLE,50.0,5.6,LOW,0,HEX0000000997,3475,7461,21749,224,18,1,264.89,HYBRID,SUB6,1,0.0551,34.1
2022-09-24,7012832,DSL,2000.0,998.1,UNKNOWN,1000,HEX0000000998,8256,2512,22318,311,97,0,50.54,AERIAL,NONE,1,0.7242,71.03
2022-09-25,6912266,FIBER,100.0,65.8,UNKNOWN,0,HEX0000000999,19585,6017,1972,393,322,0,112.09,UNDERGROUND,SUB6,1,0.9081,98.97
2022-09-26,2840888,CABLE,500.0,184.0,HIGH,0,HEX0000001000,13821,13729,12822,139,74,0,52.98,WIRELESS,MIDBAND,1,0.7648,98.31
2022-09-27,3278516,CABLE,50.0,17.6,MEDIUM,1000,HEX0000001001,12869,20239,11579,283,256,1,293.05,AERIAL,UNLICENSED,0,0.4208,23.75
2022-09-28,6467501,CABLE,25.0,14.1,HIGH,5000,HEX0000001002,15654,14466,2471,277,277,0,236.68,UNDERGROUND,NONE,0,0.9918,15.65
2022-09-29,3315259,SATELLITE,50.0,15.5,HIGH,2000,HEX0000001003,10751,12615,4617,164,164,0,190.72,AERIAL,NONE,0,0.3467,22.65
2022-09-30,3527212,FIBER,1000.0,218.3,HIGH,1000,HEX0000001004,11797,5448,13383,266,266,0,102.9,UNDERGROUND,NONE,0,0.9308,28.01
2022-10-01,6638069,CABLE,200.0,111.1,UNKNOWN,1000,HEX0000001005,17148,21610,16799,85,85,1,158.99,HYBRID,MIDBAND,0,0.3778,42.02
2022-10-02,8945741,FIBER,2000.0,516.8,MEDIUM,500,HEX0000001006,1520,2722,12841,398,48,1,210.99,AERIAL,MMWAVE,0,0.1857,71.24
2022-10-03,1501689,FIBER,50.0,2.9,UNKNOWN,2000,HEX0000001007,15432,16463,22185,114,48,0,206.82,WIRELESS,NONE,0,0.2242,92.95
2022-10-04,1089614,FIBER,2000.0,1643.3,UNKNOWN,2000,HEX0000001008,14094,15533,22311,26,26,0,284.05,HYBRID,SUB6,1,0.877,3.29
2022-10-05,8722729,FIBER,500.0,221.8,LOW,1000,HEX0000001009,6073,6630,14553,289,289,0,330.5,AERIAL,NONE,0,0.3242,80.32
2022-10-06,9857539,FIBER,50.0,31.0,LOW,2000,HEX0000001010,10562,7496,4136,176,176,1,220.22,WIRELESS,SUB6,1,0.0719,53.08
2022-10-07,7456288,COPPER,50.0,42.5,LOW,2000,HEX0000001011,516,16777,15455,349,272,0,311.82,AERIAL,NONE,1,0.4252,76.57
2022-10-08,2658778,CABLE,25.0,3.2,HIGH,1000,HEX0000001012,614,4577,11245,205,205,1,143.61,WIRELESS,SUB6,0,0.4097,70.34
2022-10-09,1080365,CABLE,100.0,50.9,LOW,0,HEX0000001013,6126,8029,9584,392,52,1,133.05,AERIAL,NONE,1,0.7367,64.0
2022-10-10,1618702,CABLE,1000.0,267.7,LOW,0,HEX0000001014,18658,15859,13723,104,7,0,207.38,HYBRID,MIDBAND,1,0.2374,18.97
2022-10-11,9134432,FIXED_WIRELESS,300.0,53.9,HIGH,2000,HEX0000001015,22079,12412,3112,124,124,0,31.85,HYBRID,SUB6,0,0.6185,72.0
2022-10-12,4362664,DSL,300.0,38.0,HIGH,500,HEX0000001016,23129,12684,10426,195,195,0,43.5,UNDERGROUND,SUB6,1,0.3429,82.31
2022-10-13,3722516,CABLE,2000.0,1072.5,LOW,1000,HEX0000001017,4690,7485,16218,35,35,0,189.69,AERIAL,NONE,1,0.6757,21.24
2022-10-14,4336173,SATELLITE,1000.0,184.3,LOW,1000,HEX0000001018,7321,7957,16099,42,42,0,194.83,AERIAL,NONE,0,0.305,45.49
2022-10-15,3170290,DSL,200.0,40.3,LOW,500,HEX0000001019,5497,11310,12965,349,78,1,242.58,WIRELESS,MIDBAND,0,0.621,19.92
2022-10-16,6120271,DSL,1000.0,98.0,MEDIUM,250,HEX0000001020,3084,12517,6864,1,1,0,190.46,WIRELESS,SUB6,0,0.2298,6.88
2022-10-17,6074151,CABLE,25.0,11.8,LOW,2000,HEX0000001021,264,4348,23903,209,145,0,164.56,UNDERGROUND,NONE,0,0.2489,50.62
2022-10-18,8565160,COPPER,200.0,64.8,MEDIUM,500,HEX0000001022,22146,5179,22,190,190,1,7.77,UNDERGROUND,NONE,0,0.3642,61.18
2022-10-19,5265335,DSL,100.0,63.6,UNKNOWN,2000,HEX0000001023,23749,16730,5435,311,86,0,92.35,HYBRID,NONE,0,0.6361,36.89
2022-10-20,6046695,DSL,200.0,45.2,HIGH,5000,HEX0000001024,4513,16288,7564,81,81,1,252.86,UNDERGROUND,UNLICENSED,1,0.5938,37.97
2022-10-21,3700298,FIXED_WIRELESS,50.0,11.6,LOW,0,HEX0000001025,18408,1587,8823,227,227,0,247.79,HYBRID,UNLICENSED,1,0.1877,65.4
2022-10-22,4163587,DSL,50.0,39.9,MEDIUM,2000,HEX0000001026,4879,4048,17573,235,117,0,234.6,HYBRID,MMWAVE,0,0.4029,52.9
2022-10-23,3538749,SATELLITE,1000.0,682.1,LOW,2000,HEX0000001027,15594,9318,13052,239,239,0,178.23,UNDERGROUND,NONE,1,0.3639,30.45
2022-10-24,3845904,DSL,300.0,114.5,LOW,2000,HEX0000001028,21512,16863,22394,301,60,1,66.79,AERIAL,MIDBAND,0,0.5017,14.08
2022-10-25,2347548,CABLE,25.0,1.3,LOW,5000,HEX0000001029,13968,24514,3095,202,114,0,133.83,UNDERGROUND,UNLICENSED,1,0.036,59.04
2022-10-26,2131922,OTHER,100.0,47.6,LOW,1000,HEX0000001030,5872,19752,8547,318,318,1,120.7,AERIAL,NONE,1,0.66,16.63
2022-10-27,7750392,CABLE,50.0,7.5,MEDIUM,1000,HEX0000001031,24919,16818,18046,244,244,1,111.14,HYBRID,MIDBAND,1,0.8113,93.25
2022-10-28,3739615,DSL,300.0,248.3,HIGH,250,HEX0000001032,1135,19319,17206,337,161,1,233.0,AERIAL,NONE,0,0.8041,10.93
2022-10-29,2230045,FIXED_WIRELESS,500.0,362.2,LOW,5000,HEX0000001033,24874,4287,6405,40,40,1,14.92,WIRELESS,NONE,1,0.6163,55.71
2022-10-30,9575862,FIBER,1000.0,566.2,LOW,1000,HEX0000001034,7089,278,17933,84,84,0,7.96,UNDERGROUND,NONE,0,0.1418,4.67
2022-10-31,6383050,CABLE,2000.0,881.1,LOW,1000,HEX0000001035,5919,13104,19416,180,134,1,297.49,UNDERGROUND,NONE,0,0.7452,21.55
2022-11-01,4536394,FIBER,300.0,188.3,LOW,2000,HEX0000001036,23093,13464,18819,20,20,1,167.52,AERIAL,NONE,1,0.5861,18.77
2022-11-02,4030628,CABLE,300.0,61.6,LOW,0,HEX0000001037,4893,23624,9659,384,60,0,214.26,AERIAL,NONE,0,0.8757,22.81
2022-11-03,2876333,FIBER,200.0,109.1,HIGH,2000,HEX0000001038,398,8116,8758,46,46,1,278.63,UNDERGROUND,SUB6,1,0.0459,87.03
2022-11-04,6587865,CABLE,1000.0,558.1,LOW,500,HEX0000001039,1848,1626,14091,307,307,0,8.71,UNDERGROUND,SUB6,0,0.3314,13.58
2022-11-05,4919202,FIXED_WIRELESS,300.0,124.7,HIGH,0,HEX0000001040,12950,20280,13017,176,176,1,265.17,AERIAL,NONE,1,0.9122,19.34
2022-11-06,1214348,FIBER,50.0,31.6,UNKNOWN,0,HEX0000001041,2899,10518,13869,224,72,1,7.84,AERIAL,NONE,1,0.7059,98.57
2022-11-07,8118531,FIBER,50.0,31.2,LOW,500,HEX0000001042,2366,23981,21204,132,61,1,55.68,AERIAL,NONE,0,0.5102,44.05
2022-11-08,5249956,CABLE,50.0,10.0,LOW,1000,HEX0000001043,14610,11782,9127,111,100,0,149.65,WIRELESS,MIDBAND,0,0.8031,2.32
2022-11-09,5364383,COPPER,50.0,33.7,MEDIUM,250,HEX0000001044,12445,12443,23607,345,117,0,153.92,UNDERGROUND,MIDBAND,1,0.7815,55.63
2022-11-10,1300777,COPPER,1000.0,748.8,LOW,1000,HEX0000001045,13195,23311,9397,204,204,0,289.45,AERIAL,UNLICENSED,0,0.8013,77.66
2022-11-11,8349727,DSL,300.0,217.3,MEDIUM,1000,HEX0000001046,4385,17414,7799,217,145,1,274.42,HYBRID,NONE,1,0.6743,7.59
2022-11-12,5806274,DSL,25.0,21.1,LOW,500,HEX0000001047,15306,9563,510,73,73,1,137.59,HYBRID,SUB6,0,0.3837,16.63
2022-11-13,6748018,CABLE,50.0,6.0,LOW,0,HEX0000001048,16366,21288,23787,371,321,1,55.35,UNDERGROUND,SUB6,1,0.7059,64.07
2022-11-14,1211217,COPPER,200.0,124.1,HIGH,2000,HEX0000001049,8547,3210,24883,331,182,0,48.86,HYBRID,NONE,0,0.5112,25.33
2022-11-15,2967131,FIXED_WIRELESS,100.0,27.9,LOW,500,HEX0000001050,13925,9364,19735,105,105,1,332.27,AERIAL,MMWAVE,1,0.7197,85.07
2022-11-16,8411573,CABLE,1000.0,265.0,MEDIUM,0,HEX0000001051,11077,22732,5857,239,239,1,15.52,HYBRID,MMWAVE,0,0.374,31.57
2022-11-17,7803262,OTHER,100.0,47.3,MEDIUM,1000,HEX0000001052,9951,631,647,71,2,0,304.52,HYBRID,MIDBAND,0,0.3683,78.79
2022-11-18,7874206,FIXED_WIRELESS,1000.0,160.9,LOW,500,HEX0000001053,17430,17849,7174,169,169,0,13.29,UNDERGROUND,SUB6,0,0.7556,33.67
2022-11-19,8765349,DSL,1000.0,468.0,LOW,500,HEX0000001054,5779,17646,15959,190,190,0,81.04,HYBRID,UNLICENSED,0,0.5401,93.47
2022-11-20,2944347,FIBER,300.0,79.2,HIGH,2000,HEX0000001055,8803,13144,8427,332,49,0,266.91,UNDERGROUND,NONE,0,0.3532,97.93
2022-11-21,1704098,FIBER,1000.0,84.2,LOW,1000,HEX0000001056,5857,3334,6469,10,10,0,164.94,WIRELESS,MIDBAND,0,0.1031,45.8
2022-11-22,6248677,COPPER,100.0,49.9,LOW,2000,HEX0000001057,5795,16465,17956,344,67,0,324.81,WIRELESS,MIDBAND,0,0.5351,66.8
2022-11-23,4952829,FIXED_WIRELESS,100.0,26.6,LOW,500,HEX0000001058,1520,17218,5196,265,77,0,223.06,AERIAL,NONE,0,0.0623,88.94
2022-11-24,4151659,CABLE,500.0,125.7,LOW,250,HEX0000001059,8098,18622,4253,123,25,0,300.29,AERIAL,NONE,1,0.689,84.35
2022-11-25,1914316,CABLE,200.0,85.5,LOW,5000,HEX0000001060,2442,17821,8613,194,194,0,44.64,HYBRID,MIDBAND,0,0.8295,58.79
2022-11-26,7080917,SATELLITE,500.0,204.9,UNKNOWN,1000,HEX0000001061,21140,5015,11707,310,148,0,177.44,AERIAL,MMWAVE,0,0.8975,88.84
2022-11-27,4123827,CABLE,2000.0,1333.3,UNKNOWN,0,HEX0000001062,11294,2766,5673,161,161,0,103.43,UNDERGROUND,UNLICENSED,0,0.2224,63.27
2022-11-28,3923376,SATELLITE,50.0,22.6,UNKNOWN,0,HEX0000001063,14584,17588,15099,14,14,1,135.89,WIRELESS,NONE,0,0.1317,73.54
2022-11-29,3524558,SATELLITE,50.0,34.9,HIGH,1000,HEX0000001064,16193,21672,3899,10,10,1,259.92,HYBRID,NONE,0,0.8665,33.77
2022-11-30,4863893,FIBER,50.0,30.4,MEDIUM,2000,HEX0000001065,12401,19641,14066,267,72,1,314.67,UNDERGROUND,SUB6,0,0.7844,36.24
2022-12-01,8111015,CABLE,50.0,35.1,LOW,1000,HEX0000001066,19719,9373,9243,189,189,1,182.84,HYBRID,NONE,1,0.1376,69.66
2022-12-02,2281425,FIBER,500.0,155.7,MEDIUM,0,HEX0000001067,20633,11948,10784,148,148,0,12.1,AERIAL,UNLICENSED,0,0.2412,72.45
2022-12-03,6796247,SATELLITE,200.0,93.3,LOW,1000,HEX0000001068,11874,12863,19703,13,13,1,155.45,HYBRID,UNLICENSED,0,0.1482,40.26
2022-12-04,9580025,FIBER,25.0,11.0,HIGH,5000,HEX0000001069,12773,20351,21462,76,18,1,289.32,AERIAL,NONE,1,0.2226,26.57
2022-12-05,1392385,FIXED_WIRELESS,100.0,13.4,UNKNOWN,2000,HEX0000001070,14794,18101,9388,109,109,1,135.17,AERIAL,NONE,0,0.5143,37.19
2022-12-06,1060368,FIBER,300.0,181.2,LOW,0,HEX0000001071,16972,2852,20073,261,92,0,60.09,WIRELESS,UNLICENSED,1,0.6806,88.83
2022-12-07,3611912,FIBER,50.0,4.6,LOW,5000,HEX0000001072,9418,15372,7416,148,80,0,50.81,HYBRID,SUB6,1,0.7822,15.97
2022-12-08,9248640,FIBER,1000.0,680.2,LOW,0,HEX0000001073,11608,10024,4352,300,10,0,9.47,UNDERGROUND,NONE,0,0.5064,24.75
2022-12-09,1100931,DSL,1000.0,148.3,LOW,0,HEX0000001074,3508,23480,8849,282,58,1,300.0,UNDERGROUND,MMWAVE,1,0.3018,27.72
2022-12-10,8121261,FIBER,100.0,65.8,UNKNOWN,5000,HEX0000001075,7609,2498,1548,91,37,0,292.19,AERIAL,SUB6,1,0.1653,45.55
2022-12-11,1186249,OTHER,100.0,7.3,LOW,0,HEX0000001076,12905,7321,18532,385,216,0,189.95,HYBRID,MMWAVE,1,0.9247,36.85
2022-12-12,9263987,FIBER,50.0,26.7,LOW,500,HEX0000001077,10945,8718,17259,277,277,1,81.09,AERIAL,SUB6,1,0.7496,86.84
2022-12-13,2125813,DSL,50.0,25.2,LOW,250,HEX0000001078,6574,6356,15148,107,1,0,104.21,HYBRID,UNLICENSED,1,0.5418,53.3
2022-12-14,6371653,FIXED_WIRELESS,100.0,5.7,LOW,2000,HEX0000001079,6048,12747,5275,19,19,0,160.59,UNDERGROUND,SUB6,1,0.2769,7.63
2022-12-15,1912139,FIXED_WIRELESS,100.0,79.2,LOW,1000,HEX0000001080,8610,13184,16325,176,81,0,179.72,UNDERGROUND,MMWAVE,1,0.6524,14.5
2022-12-16,9561592,FIBER,1000.0,175.7,HIGH,1000,HEX0000001081,16316,9465,6204,84,84,0,294.12,AERIAL,MIDBAND,0,0.926,81.03
2022-12-17,5381420,FIXED_WIRELESS,500.0,53.9,LOW,5000,HEX0000001082,14041,23682,9452,212,212,1,46.75,UNDERGROUND,MIDBAND,1,0.2265,21.42
2022-12-18,9612968,CABLE,200.0,55.4,LOW,2000,HEX0000001083,14498,8108,7083,85,85,0,335.7,UNDERGROUND,NONE,1,0.8043,54.07
2022-12-19,2970944,CABLE,100.0,78.1,LOW,500,HEX0000001084,2128,10878,2240,87,87,1,270.67,UNDERGROUND,UNLICENSED,0,0.8569,67.32
2022-12-20,4047552,FIXED_WIRELESS,50.0,24.5,HIGH,5000,HEX0000001085,3719,14506,13016,155,137,1,95.42,WIRELESS,MIDBAND,1,0.8603,98.04
2022-12-21,7646420,FIXED_WIRELESS,50.0,7.7,LOW,5000,HEX0000001086,3852,2032,3011,228,228,0,269.71,UNDERGROUND,NONE,1,0.3156,28.16
2022-12-22,3241373,CABLE,100.0,19.6,LOW,0,HEX0000001087,8878,2078,15718,20,20,1,7.52,AERIAL,NONE,1,0.6167,20.8
2022-12-23,2252987,FIBER,100.0,56.3,LOW,2000,HEX0000001088,14146,12061,5199,336,335,1,102.97,AERIAL,SUB6,1,0.7189,26.86
2022-12-24,4213594,SATELLITE,100.0,7.5,UNKNOWN,5000,HEX0000001089,5172,23128,6513,372,291,0,76.07,AERIAL,UNLICENSED,0,0.0628,55.63
2022-12-25,3272331,FIXED_WIRELESS,25.0,1.5,LOW,1000,HEX0000001090,5918,4321,12802,173,158,1,166.17,HYBRID,SUB6,0,0.1503,89.25
2022-12-26,2491981,COPPER,200.0,136.1,LOW,0,HEX0000001091,2783,14155,1029,69,69,0,32.73,HYBRID,MMWAVE,1,0.807,61.46
2022-12-27,5718452,DSL,200.0,152.4,LOW,5000,HEX0000001092,23974,6239,19055,282,140,0,342.95,UNDERGROUND,UNLICENSED,0,0.997,87.02
2022-12-28,3292507,CABLE,200.0,78.6,LOW,500,HEX0000001093,7429,4236,5313,395,203,1,113.63,AERIAL,NONE,0,0.126,51.54
2022-12-29,3798438,FIBER,2000.0,686.1,LOW,2000,HEX0000001094,7265,13341,15932,62,62,0,75.78,WIRELESS,MIDBAND,1,0.922,23.55
2022-12-30,8296015,SATELLITE,25.0,20.8,LOW,1000,HEX0000001095,13451,11599,3810,210,210,0,219.48,UNDERGROUND,NONE,0,0.5834,90.11
2022-12-31,7407182,FIBER,500.0,204.3,LOW,500,HEX0000001096,21828,1432,4129,125,125,0,326.49,UNDERGROUND,NONE,1,0.7936,39.85
2023-01-01,4818202,FIXED_WIRELESS,500.0,91.6,LOW,2000,HEX0000001097,114,15528,23543,40,40,1,259.84,UNDERGROUND,MMWAVE,0,0.49,46.2
2023-01-02,9309022,SATELLITE,100.0,69.4,LOW,5000,HEX0000001098,17371,24345,16781,51,51,1,287.3,AERIAL,UNLICENSED,0,0.8699,45.15
2023-01-03,9984454,CABLE,100.0,35.6,MEDIUM,2000,HEX0000001099,6161,15969,17239,150,123,0,172.54,UNDERGROUND,NONE,0,0.0211,93.81
2023-01-04,5184772,DSL,100.0,31.8,LOW,0,HEX0000001100,19027,21311,17817,21,7,0,177.35,HYBRID,UNLICENSED,1,0.2538,44.27
2023-01-05,8817817,COPPER,200.0,84.2,HIGH,1000,HEX0000001101,4177,23363,19302,97,3,0,207.16,WIRELESS,NONE,0,0.6519,29.89
2023-01-06,6494145,SATELLITE,2000.0,732.4,MEDIUM,500,HEX0000001102,983,797,3474,336,177,0,309.38,WIRELESS,SUB6,0,0.6466,51.93
2023-01-07,1248056,CABLE,200.0,16.5,HIGH,1000,HEX0000001103,3451,1873,8233,240,240,0,218.72,HYBRID,MIDBAND,0,0.7114,32.24
2023-01-08,1166253,FIXED_WIRELESS,100.0,69.2,HIGH,1000,HEX0000001104,19196,24576,190,270,151,0,281.45,UNDERGROUND,NONE,0,0.0489,50.84
2023-01-09,4742174,SATELLITE,1000.0,692.6,HIGH,500,HEX0000001105,14470,19385,1498,358,79,1,303.83,HYBRID,MMWAVE,0,0.4004,14.08
2023-01-10,9264649,FIBER,200.0,41.8,LOW,2000,HEX0000001106,24657,24605,4583,397,338,1,36.84,WIRELESS,SUB6,1,0.3736,97.33
2023-01-11,1215227,FIXED_WIRELESS,200.0,11.5,LOW,500,HEX0000001107,10856,16110,18120,259,159,0,73.1,AERIAL,MIDBAND,1,0.3654,50.11
2023-01-12,7545472,COPPER,300.0,243.7,MEDIUM,1000,HEX0000001108,20711,20338,4526,168,168,0,65.86,HYBRID,MIDBAND,0,0.5056,58.11
2023-01-13,4175140,SATELLITE,300.0,46.0,UNKNOWN,0,HEX0000001109,2911,4481,3168,54,54,1,206.67,AERIAL,SUB6,1,0.8854,92.13
