health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2021-09-28,TB,v1,125,31,17.17,15,5,0,7.06,LINEAGE_A,CL0001002,SCHOOL,64.93,17,0.5006,0.3391,1,MONITOR,2025-01-01T00:16:41
2021-09-29,WNV,v1,112,37,31.96,14,3,1,38.94,NONE,CL0001003,HOUSEHOLD,64.35,16,0.6832,0.0955,0,INVESTIGATE,2025-01-01T00:16:42
2021-09-30,MRSA,v1,112,29,6.07,15,4,3,32.11,LINEAGE_C,CL0001004,SCHOOL,30.53,8,0.1546,0.4581,0,NONE,2025-01-01T00:16:43
2021-10-01,MEASLES,v1,126,36,33.0,22,6,3,17.39,LINEAGE_A,CL0001005,WORKPLACE,23.02,17,0.819,0.708,0,ALERT,2025-01-01T00:16:44
2021-10-02,TB,v3,128,35,31.68,13,6,0,52.48,LINEAGE_C,CL0001006,TRAVEL,34.68,14,0.2073,0.1202,0,NONE,2025-01-01T00:16:45
2021-10-03,MRSA,v4,111,40,16.67,19,4,1,67.83,NONE,CL0001007,HEALTHCARE,16.35,3,0.9357,0.5334,1,NONE,2025-01-01T00:16:46
2021-10-04,TB,v1,124,38,23.31,17,6,3,60.16,LINEAGE_A,CL0001008,TRAVEL,12.6,5,0.8435,0.0205,0,INVESTIGATE,2025-01-01T00:16:47
2021-10-05,SARS2,v1,136,34,30.21,23,6,2,31.18,LINEAGE_B,CL0001009,HOUSEHOLD,42.63,4,0.7558,0.0991,0,INVESTIGATE,2025-01-01T00:16:48
2021-10-06,WNV,v2,125,25,12.17,15,6,1,83.8,LINEAGE_C,CL0001010,HEALTHCARE,61.57,7,0.8319,0.3904,0,ALERT,2025-01-01T00:16:49
2021-10-07,SARS2,v5,132,39,13.39,23,5,1,45.5,NONE,CL0001011,CONGREGATE,79.27,17,0.1671,0.7413,0,INVESTIGATE,2025-01-01T00:16:50
2021-10-08,INFLU_A,v2,103,39,5.7,17,5,3,54.34,LINEAGE_C,CL0001012,HOUSEHOLD,67.01,9,0.1636,0.987,0,ALERT,2025-01-01T00:16:51
2021-10-09,SARS2,v4,102,35,29.46,18,5,1,5.63,LINEAGE_B,CL0001013,HEALTHCARE,33.77,8,0.4995,0.5205,0,MONITOR,2025-01-01T00:16:52
2021-10-10,SARS2,v3,123,35,25.47,12,1,3,20.45,LINEAGE_B,CL0001014,COMMUNITY,20.8,17,0.7312,0.6005,0,NONE,2025-01-01T00:16:53
2021-10-11,RSV,v5,111,39,30.57,16,7,3,69.55,LINEAGE_D,CL0001015,SCHOOL,82.23,16,0.8458,0.0819,1,MONITOR,2025-01-01T00:16:54
2021-10-12,SALMONELLA,v3,120,30,15.72,16,7,3,9.53,NONE,CL0001016,UNKNOWN,15.76,4,0.1482,0.6189,0,MONITOR,2025-01-01T00:16:55
2021-10-13,TB,v5,100,38,34.05,14,0,3,11.2,LINEAGE_C,CL0001017,WORKPLACE,82.45,3,0.0331,0.6845,1,MONITOR,2025-01-01T00:16:56
2021-10-14,INFLU_B,v3,122,41,3.94,14,1,1,92.91,NONE,CL0001018,WORKPLACE,72.62,0,0.1659,0.0924,0,MONITOR,2025-01-01T00:16:57
2021-10-15,MRSA,v1,135,36,28.4,21,2,2,40.6,LINEAGE_B,CL0001019,CONGREGATE,25.16,8,0.4941,0.4001,0,INVESTIGATE,2025-01-01T00:16:58
2021-10-16,SALMONELLA,v5,114,30,6.17,19,2,2,25.85,LINEAGE_C,CL0001020,TRAVEL,82.7,3,0.9469,0.424,0,INVESTIGATE,2025-01-01T00:16:59
2021-10-17,MRSA,v3,121,40,25.66,15,5,3,61.46,NONE,CL0001021,COMMUNITY,67.01,4,0.0358,0.9347,0,ALERT,2025-01-01T00:17:00
2021-10-18,WNV,v2,105,40,19.49,19,2,1,16.95,LINEAGE_C,CL0001022,TRAVEL,18.06,19,0.8766,0.5542,0,ALERT,2025-01-01T00:17:01
2021-10-19,TB,v3,124,29,2.42,16,5,1,12.11,LINEAGE_A,CL0001023,UNKNOWN,96.68,8,0.9497,0.9324,0,INVESTIGATE,2025-01-01T00:17:02
2021-10-20,SARS2,v1,137,29,3.41,22,3,3,22.61,NONE,CL0001024,WORKPLACE,73.24,12,0.6164,0.5254,0,NONE,2025-01-01T00:17:03
2021-10-21,MEASLES,v3,106,43,34.29,17,8,1,74.89,LINEAGE_C,CL0001025,CONGREGATE,40.09,17,0.3825,0.0683,0,ALERT,2025-01-01T00:17:04
2021-10-22,SALMONELLA,v3,125,43,6.09,12,5,1,4.95,LINEAGE_B,CL0001026,UNKNOWN,57.97,6,0.7265,0.9587,0,NONE,2025-01-01T00:17:05
2021-10-23,SARS2,v1,124,37,12.49,25,0,3,28.84,LINEAGE_C,CL0001027,WORKPLACE,32.09,8,0.8461,0.898,0,NONE,2025-01-01T00:17:06
2021-10-24,TB,v1,94,49,19.65,10,3,3,23.19,LINEAGE_A,CL0001028,HOUSEHOLD,60.95,11,0.493,0.3857,0,INVESTIGATE,2025-01-01T00:17:07
2021-10-25,SARS2,v5,121,31,23.21,17,5,0,87.92,NONE,CL0001029,HEALTHCARE,19.52,6,0.0971,0.5516,0,NONE,2025-01-01T00:17:08
2021-10-26,MRSA,v5,114,47,8.95,20,1,4,18.63,LINEAGE_C,CL0001030,COMMUNITY,78.99,3,0.4303,0.717,1,MONITOR,2025-01-01T00:17:09
2021-10-27,INFLU_B,v1,117,38,18.21,21,2,1,73.24,NONE,CL0001031,HOUSEHOLD,39.1,13,0.8407,0.7516,0,MONITOR,2025-01-01T00:17:10
2021-10-28,RSV,v5,123,28,8.6,15,1,2,87.24,LINEAGE_A,CL0001032,TRAVEL,84.25,5,0.2672,0.8416,1,MONITOR,2025-01-01T00:17:11
2021-10-29,SARS2,v1,112,33,31.06,19,2,1,21.14,LINEAGE_B,CL0001033,HOUSEHOLD,36.26,17,0.7632,0.6754,0,MONITOR,2025-01-01T00:17:12
2021-10-30,WNV,v2,108,35,29.76,26,5,3,20.2,LINEAGE_B,CL0001034,WORKPLACE,90.56,21,0.6325,0.9818,0,MONITOR,2025-01-01T00:17:13
2021-10-31,RSV,v4,98,27,13.7,21,1,0,18.59,LINEAGE_A,CL0001035,CONGREGATE,51.59,10,0.2603,0.9604,0,NONE,2025-01-01T00:17:14
2021-11-01,INFLU_A,v1,130,38,19.73,12,1,2,80.01,LINEAGE_A,CL0001036,SCHOOL,67.74,2,0.7622,0.55,0,NONE,2025-01-01T00:17:15
2021-11-02,SARS2,v2,117,47,28.1,27,4,3,23.81,NONE,CL0001037,HOUSEHOLD,97.38,6,0.4991,0.7596,0,INVESTIGATE,2025-01-01T00:17:16
2021-11-03,SALMONELLA,v1,115,38,18.18,22,6,3,93.27,LINEAGE_D,CL0001038,TRAVEL,68.37,15,0.1809,0.0895,0,ALERT,2025-01-01T00:17:17
2021-11-04,SALMONELLA,v3,114,25,31.36,22,5,3,77.13,LINEAGE_C,CL0001039,WORKPLACE,23.17,0,0.9111,0.8041,1,INVESTIGATE,2025-01-01T00:17:18
2021-11-05,MRSA,v4,110,46,1.97,18,4,2,86.34,NONE,CL0001040,CONGREGATE,18.45,16,0.1542,0.7855,0,NONE,2025-01-01T00:17:19
2021-11-06,MEASLES,v1,117,36,32.62,15,5,1,65.05,LINEAGE_B,CL0001041,CONGREGATE,36.45,4,0.988,0.7435,0,NONE,2025-01-01T00:17:20
2021-11-07,TB,v2,120,34,4.38,15,5,4,42.07,LINEAGE_C,CL0001042,SCHOOL,11.1,1,0.4001,0.6914,0,MONITOR,2025-01-01T00:17:21
2021-11-08,TB,v5,117,33,5.93,21,4,3,41.4,NONE,CL0001043,SCHOOL,92.23,6,0.4414,0.1449,0,MONITOR,2025-01-01T00:17:22
2021-11-09,WNV,v2,118,26,6.29,18,1,3,25.22,NONE,CL0001044,UNKNOWN,86.02,15,0.7215,0.8135,0,NONE,2025-01-01T00:17:23
2021-11-10,INFLU_B,v5,109,24,27.76,26,9,2,24.9,NONE,CL0001045,HOUSEHOLD,62.59,10,0.2353,0.0629,1,NONE,2025-01-01T00:17:24
2021-11-11,SARS2,v3,121,23,30.83,29,2,2,60.81,LINEAGE_B,CL0001046,SCHOOL,28.65,19,0.8075,0.9843,0,INVESTIGATE,2025-01-01T00:17:25
2021-11-12,MEASLES,v2,121,42,33.69,15,4,3,11.02,LINEAGE_A,CL0001047,HEALTHCARE,97.98,3,0.9462,0.7252,0,MONITOR,2025-01-01T00:17:26
2021-11-13,WNV,v3,122,36,11.14,16,8,3,58.1,NONE,CL0001048,TRAVEL,13.35,11,0.1013,0.0628,0,INVESTIGATE,2025-01-01T00:17:27
2021-11-14,MEASLES,v2,127,21,3.66,12,1,1,63.36,NONE,CL0001049,UNKNOWN,67.72,12,0.741,0.7616,0,MONITOR,2025-01-01T00:17:28
2021-11-15,INFLU_A,v4,122,28,7.53,18,3,1,12.79,LINEAGE_D,CL0001050,WORKPLACE,91.17,9,0.8237,0.5012,0,INVESTIGATE,2025-01-01T00:17:29
2021-11-16,NORO,v4,120,40,33.63,23,10,3,78.02,NONE,CL0001051,TRAVEL,60.4,17,0.0983,0.904,0,INVESTIGATE,2025-01-01T00:17:30
2021-11-17,MEASLES,v1,107,30,20.59,11,5,4,30.22,LINEAGE_B,CL0001052,UNKNOWN,70.73,4,0.847,0.6338,0,INVESTIGATE,2025-01-01T00:17:31
2021-11-18,RSV,v4,108,34,29.37,21,4,3,47.42,LINEAGE_B,CL0001053,HEALTHCARE,88.69,17,0.9554,0.0725,0,NONE,2025-01-01T00:17:32
2021-11-19,TB,v5,126,36,11.14,24,7,2,15.81,LINEAGE_A,CL0001054,CONGREGATE,38.11,20,0.5402,0.1832,0,INVESTIGATE,2025-01-01T00:17:33
2021-11-20,WNV,v1,135,41,24.49,11,1,3,84.11,LINEAGE_C,CL0001055,TRAVEL,56.28,12,0.6879,0.4065,0,NONE,2025-01-01T00:17:34
2021-11-21,TB,v3,96,33,22.22,18,3,2,36.81,NONE,CL0001056,COMMUNITY,75.85,11,0.335,0.6442,0,NONE,2025-01-01T00:17:35
2021-11-22,SARS2,v5,114,34,28.25,23,4,0,55.59,LINEAGE_D,CL0001057,HEALTHCARE,89.39,4,0.8897,0.9656,0,NONE,2025-01-01T00:17:36
2021-11-23,INFLU_A,v3,106,44,23.85,18,5,4,40.24,LINEAGE_D,CL0001058,UNKNOWN,74.19,12,0.5085,0.9338,0,ALERT,2025-01-01T00:17:37
2021-11-24,TB,v1,129,29,35.0,18,4,3,29.29,LINEAGE_B,CL0001059,HEALTHCARE,76.23,6,0.378,0.5135,0,MONITOR,2025-01-01T00:17:38
2021-11-25,INFLU_A,v3,129,43,24.19,16,5,1,88.44,NONE,CL0001060,CONGREGATE,32.82,16,0.1096,0.7835,0,MONITOR,2025-01-01T00:17:39
2021-11-26,SARS2,v2,135,27,3.98,22,2,1,52.6,NONE,CL0001061,COMMUNITY,30.73,2,0.3392,0.0066,0,MONITOR,2025-01-01T00:17:40
2021-11-27,TB,v2,133,39,8.08,20,6,1,46.42,LINEAGE_B,CL0001062,COMMUNITY,49.53,6,0.4573,0.6903,0,NONE,2025-01-01T00:17:41
2021-11-28,SALMONELLA,v3,140,37,1.04,17,5,1,97.33,NONE,CL0001063,CONGREGATE,35.2,14,0.66,0.0649,0,NONE,2025-01-01T00:17:42
2021-11-29,MRSA,v1,107,27,22.5,20,5,1,41.76,NONE,CL0001064,CONGREGATE,24.0,9,0.7177,0.4443,0,NONE,2025-01-01T00:17:43
2021-11-30,MRSA,v5,124,32,32.24,18,8,1,82.18,LINEAGE_C,CL0001065,UNKNOWN,56.95,6,0.9609,0.2407,0,INVESTIGATE,2025-01-01T00:17:44
2021-12-01,SALMONELLA,v4,137,33,34.55,18,2,2,72.25,NONE,CL0001066,CONGREGATE,81.4,10,0.7734,0.4066,1,INVESTIGATE,2025-01-01T00:17:45
2021-12-02,INFLU_A,v3,113,30,17.81,10,2,4,19.6,LINEAGE_B,CL0001067,HOUSEHOLD,82.03,8,0.2924,0.024,0,INVESTIGATE,2025-01-01T00:17:46
2021-12-03,MEASLES,v5,117,43,24.42,14,5,1,30.13,LINEAGE_D,CL0001068,TRAVEL,88.31,18,0.1729,0.1316,0,ALERT,2025-01-01T00:17:47
2021-12-04,MRSA,v1,107,40,0.26,13,4,2,70.97,LINEAGE_B,CL0001069,COMMUNITY,58.8,21,0.5437,0.9332,0,NONE,2025-01-01T00:17:48
2021-12-05,SALMONELLA,v1,106,29,8.15,10,4,2,60.23,NONE,CL0001070,SCHOOL,16.31,9,0.9132,0.7012,0,INVESTIGATE,2025-01-01T00:17:49
2021-12-06,MRSA,v2,104,46,15.31,16,6,1,92.73,LINEAGE_B,CL0001071,HOUSEHOLD,59.19,2,0.03,0.639,0,MONITOR,2025-01-01T00:17:50
2021-12-07,TB,v3,130,55,23.87,20,5,3,85.73,LINEAGE_C,CL0001072,HOUSEHOLD,52.15,11,0.1249,0.5165,0,EMERGENCY,2025-01-01T00:17:51
2021-12-08,MEASLES,v5,113,44,3.38,19,4,1,75.92,NONE,CL0001073,WORKPLACE,56.72,17,0.9927,0.1719,1,MONITOR,2025-01-01T00:17:52
2021-12-09,NORO,v3,138,21,16.99,15,6,1,44.67,LINEAGE_B,CL0001074,UNKNOWN,72.38,3,0.4449,0.1419,0,ALERT,2025-01-01T00:17:53
2021-12-10,MRSA,v4,125,40,4.86,22,1,0,33.13,LINEAGE_A,CL0001075,COMMUNITY,15.91,4,0.8523,0.8245,0,MONITOR,2025-01-01T00:17:54
2021-12-11,WNV,v3,105,27,23.05,24,7,1,65.05,NONE,CL0001076,HOUSEHOLD,62.47,10,0.4168,0.4097,1,ALERT,2025-01-01T00:17:55
2021-12-12,SALMONELLA,v1,124,41,33.85,22,2,0,75.64,LINEAGE_C,CL0001077,SCHOOL,42.59,15,0.0483,0.2863,0,MONITOR,2025-01-01T00:17:56
2021-12-13,MRSA,v4,105,38,22.03,15,3,2,26.05,LINEAGE_A,CL0001078,CONGREGATE,64.06,1,0.1945,0.6878,0,ALERT,2025-01-01T00:17:57
2021-12-14,TB,v4,112,37,19.12,17,3,3,68.94,LINEAGE_A,CL0001079,SCHOOL,93.59,11,0.04,0.8623,0,NONE,2025-01-01T00:17:58
2021-12-15,SALMONELLA,v4,114,37,4.58,19,4,0,65.7,LINEAGE_C,CL0001080,HEALTHCARE,90.89,11,0.0459,0.7268,0,NONE,2025-01-01T00:17:59
2021-12-16,NORO,v2,98,28,6.05,7,2,0,7.99,NONE,CL0001081,HOUSEHOLD,33.09,2,0.1559,0.0943,0,INVESTIGATE,2025-01-01T00:18:00
2021-12-17,INFLU_A,v1,125,28,25.7,20,4,2,57.46,LINEAGE_B,CL0001082,HEALTHCARE,16.24,13,0.0574,0.7738,0,NONE,2025-01-01T00:18:01
2021-12-18,WNV,v2,132,33,9.01,14,2,3,10.04,LINEAGE_B,CL0001083,CONGREGATE,66.47,14,0.1483,0.6787,0,INVESTIGATE,2025-01-01T00:18:02
2021-12-19,WNV,v5,116,40,31.9,16,2,3,14.26,NONE,CL0001084,HEALTHCARE,40.46,1,0.5348,0.781,0,NONE,2025-01-01T00:18:03
2021-12-20,WNV,v2,136,24,25.34,11,6,1,82.89,NONE,CL0001085,HEALTHCARE,53.43,4,0.7418,0.9626,0,ALERT,2025-01-01T00:18:04
2021-12-21,MRSA,v5,113,34,13.41,24,2,0,57.02,LINEAGE_D,CL0001086,COMMUNITY,28.06,18,0.0599,0.823,0,MONITOR,2025-01-01T00:18:05
2021-12-22,SARS2,v1,121,35,5.43,13,7,0,71.32,LINEAGE_C,CL0001087,HEALTHCARE,37.25,5,0.1729,0.0816,0,INVESTIGATE,2025-01-01T00:18:06
2021-12-23,INFLU_B,v2,118,29,17.26,12,3,3,9.19,NONE,CL0001088,WORKPLACE,75.69,5,0.893,0.2003,0,NONE,2025-01-01T00:18:07
2021-12-24,TB,v4,124,34,20.13,11,3,5,24.44,LINEAGE_D,CL0001089,TRAVEL,36.74,8,0.2515,0.4139,0,MONITOR,2025-01-01T00:18:08
2021-12-25,TB,v2,124,30,25.21,17,3,1,25.34,LINEAGE_C,CL0001090,HOUSEHOLD,85.36,5,0.1106,0.905,0,MONITOR,2025-01-01T00:18:09
2021-12-26,SALMONELLA,v4,108,31,6.61,12,3,2,28.26,NONE,CL0001091,TRAVEL,42.77,11,0.4165,0.799,0,MONITOR,2025-01-01T00:18:10
2021-12-27,NORO,v5,129,43,8.0,16,6,3,21.83,LINEAGE_B,CL0001092,UNKNOWN,16.71,2,0.9781,0.7548,0,MONITOR,2025-01-01T00:18:11
2021-12-28,MRSA,v3,126,38,34.77,18,2,0,36.6,LINEAGE_B,CL0001093,UNKNOWN,85.04,21,0.1741,0.7764,0,INVESTIGATE,2025-01-01T00:18:12
2021-12-29,INFLU_B,v2,119,39,16.94,16,4,2,24.65,LINEAGE_A,CL0001094,HOUSEHOLD,41.92,14,0.4018,0.6315,0,NONE,2025-01-01T00:18:13
2021-12-30,INFLU_B,v1,111,38,26.93,18,1,3,5.38,LINEAGE_B,CL0001095,WORKPLACE,86.38,5,0.4441,0.2974,1,MONITOR,2025-01-01T00:18:14
2021-12-31,MEASLES,v3,115,29,26.19,18,3,1,59.25,LINEAGE_A,CL0001096,HEALTHCARE,42.68,21,0.9711,0.544,0,ALERT,2025-01-01T00:18:15
2022-01-01,SALMONELLA,v2,134,39,30.85,18,3,1,9.15,LINEAGE_A,CL0001097,UNKNOWN,51.87,6,0.4909,0.6071,0,NONE,2025-01-01T00:18:16
2022-01-02,WNV,v5,124,35,27.14,11,4,4,7.17,NONE,CL0001098,SCHOOL,62.83,9,0.9918,0.1292,0,INVESTIGATE,2025-01-01T00:18:17
2022-01-03,MRSA,v3,127,33,27.7,15,2,1,21.55,LINEAGE_B,CL0001099,CONGREGATE,30.71,17,0.8467,0.6682,0,NONE,2025-01-01T00:18:18
2022-01-04,INFLU_B,v4,134,30,3.1,17,1,2,41.6,LINEAGE_A,CL0001100,HOUSEHOLD,41.51,5,0.2576,0.6494,0,MONITOR,2025-01-01T00:18:19
2022-01-05,SALMONELLA,v2,109,42,3.03,12,5,2,88.41,NONE,CL0001101,HEALTHCARE,31.06,12,0.5963,0.801,0,NONE,2025-01-01T00:18:20
2022-01-06,WNV,v5,116,40,4.93,16,5,1,1.04,NONE,CL0001102,WORKPLACE,48.43,14,0.7031,0.7987,0,NONE,2025-01-01T00:18:21
2022-01-07,RSV,v1,118,40,13.0,16,3,1,76.43,NONE,CL0001103,SCHOOL,16.41,16,0.8911,0.4295,0,NONE,2025-01-01T00:18:22
2022-01-08,WNV,v1,121,30,34.32,20,4,4,72.44,NONE,CL0001104,HEALTHCARE,53.31,17,0.8321,0.1145,0,NONE,2025-01-01T00:18:23
2022-01-09,SARS2,v1,117,39,5.95,19,2,2,3.28,LINEAGE_B,CL0001105,CONGREGATE,42.45,0,0.5568,0.4931,0,MONITOR,2025-01-01T00:18:24
2022-01-10,SALMONELLA,v5,105,36,18.81,26,6,0,87.64,LINEAGE_A,CL0001106,CONGREGATE,41.21,12,0.6809,0.0916,0,EMERGENCY,2025-01-01T00:18:25
2022-01-11,INFLU_B,v4,117,32,2.29,16,2,4,87.85,LINEAGE_B,CL0001107,WORKPLACE,97.23,4,0.1834,0.7519,1,MONITOR,2025-01-01T00:18:26
2022-01-12,MEASLES,v5,128,33,12.63,21,4,0,15.6,LINEAGE_A,CL0001108,UNKNOWN,13.67,19,0.838,0.5514,0,MONITOR,2025-01-01T00:18:27
2022-01-13,TB,v3,120,32,14.82,13,2,1,45.37,LINEAGE_B,CL0001109,HEALTHCARE,49.11,5,0.743,0.3772,0,NONE,2025-01-01T00:18:28
2022-01-14,INFLU_A,v4,113,42,3.89,18,11,1,1.79,LINEAGE_B,CL0001110,SCHOOL,28.33,14,0.0613,0.0149,0,MONITOR,2025-01-01T00:18:29
2022-01-15,TB,v5,119,33,14.58,23,9,0,13.69,NONE,CL0001111,COMMUNITY,68.29,15,0.3994,0.8613,1,NONE,2025-01-01T00:18:30
2022-01-16,SARS2,v5,108,36,18.41,18,5,1,81.26,LINEAGE_A,CL0001112,COMMUNITY,77.61,8,0.8389,0.1741,0,MONITOR,2025-01-01T00:18:31
2022-01-17,MEASLES,v5,133,34,34.81,18,2,1,47.06,LINEAGE_D,CL0001113,SCHOOL,53.88,13,0.0463,0.8631,0,MONITOR,2025-01-01T00:18:32
2022-01-18,INFLU_B,v5,132,30,10.53,23,6,1,92.11,LINEAGE_D,CL0001114,SCHOOL,88.78,9,0.7168,0.9483,0,NONE,2025-01-01T00:18:33
2022-01-19,RSV,v4,102,24,17.27,21,4,2,47.37,LINEAGE_C,CL0001115,HEALTHCARE,27.13,13,0.3275,0.4556,0,MONITOR,2025-01-01T00:18:34
2022-01-20,RSV,v2,107,28,16.16,24,3,1,27.13,LINEAGE_A,CL0001116,UNKNOWN,80.08,13,0.9066,0.0851,0,MONITOR,2025-01-01T00:18:35
2022-01-21,INFLU_A,v3,119,38,18.6,14,4,2,5.88,LINEAGE_C,CL0001117,HEALTHCARE,34.76,16,0.322,0.5233,0,NONE,2025-01-01T00:18:36
2022-01-22,MEASLES,v3,110,42,31.88,15,5,0,30.88,LINEAGE_C,CL0001118,HEALTHCARE,44.0,3,0.9725,0.8375,0,NONE,2025-01-01T00:18:37
2022-01-23,INFLU_B,v2,116,37,5.99,20,3,4,30.27,NONE,CL0001119,UNKNOWN,65.95,15,0.8851,0.6955,0,MONITOR,2025-01-01T00:18:38
2022-01-24,INFLU_B,v1,137,32,2.57,19,0,0,84.62,LINEAGE_C,CL0001120,HOUSEHOLD,50.01,8,0.5198,0.0801,0,MONITOR,2025-01-01T00:18:39
2022-01-25,RSV,v2,134,33,2.94,19,3,2,9.62,LINEAGE_C,CL0001121,SCHOOL,36.82,13,0.149,0.4719,0,INVESTIGATE,2025-01-01T00:18:40
2022-01-26,MEASLES,v3,125,40,21.7,20,3,2,89.23,LINEAGE_C,CL0001122,SCHOOL,81.09,0,0.4409,0.837,0,EMERGENCY,2025-01-01T00:18:41
2022-01-27,SARS2,v1,134,36,28.93,19,4,4,21.67,LINEAGE_C,CL0001123,CONGREGATE,15.68,2,0.9683,0.7197,0,MONITOR,2025-01-01T00:18:42
2022-01-28,RSV,v3,143,26,27.31,12,7,1,30.14,LINEAGE_A,CL0001124,HOUSEHOLD,51.96,2,0.3366,0.9515,1,MONITOR,2025-01-01T00:18:43
2022-01-29,SARS2,v5,126,39,12.6,15,5,3,97.5,LINEAGE_C,CL0001125,SCHOOL,76.97,1,0.9136,0.0022,0,MONITOR,2025-01-01T00:18:44
2022-01-30,TB,v1,121,36,5.82,19,3,2,43.76,LINEAGE_C,CL0001126,HOUSEHOLD,82.32,3,0.7082,0.9504,0,ALERT,2025-01-01T00:18:45
2022-01-31,RSV,v2,126,30,6.91,17,5,4,22.23,NONE,CL0001127,WORKPLACE,90.28,6,0.69,0.3243,0,NONE,2025-01-01T00:18:46
2022-02-01,INFLU_B,v4,142,30,26.92,14,3,4,10.69,LINEAGE_B,CL0001128,CONGREGATE,80.82,18,0.2976,0.742,0,NONE,2025-01-01T00:18:47
2022-02-02,MRSA,v1,122,44,5.75,21,6,0,26.54,LINEAGE_C,CL0001129,HOUSEHOLD,37.96,13,0.1674,0.4336,1,INVESTIGATE,2025-01-01T00:18:48
2022-02-03,INFLU_A,v5,110,32,1.09,12,2,3,37.48,NONE,CL0001130,COMMUNITY,74.5,21,0.8611,0.1316,0,NONE,2025-01-01T00:18:49
2022-02-04,INFLU_B,v2,134,26,10.79,16,5,0,23.16,LINEAGE_C,CL0001131,TRAVEL,19.07,3,0.6889,0.7153,0,EMERGENCY,2025-01-01T00:18:50
2022-02-05,SARS2,v1,114,34,32.96,16,2,0,84.72,NONE,CL0001132,HOUSEHOLD,76.43,5,0.4782,0.8581,0,EMERGENCY,2025-01-01T00:18:51
2022-02-06,INFLU_B,v5,128,33,1.24,20,4,3,42.56,LINEAGE_B,CL0001133,TRAVEL,87.05,21,0.7247,0.0211,0,MONITOR,2025-01-01T00:18:52
2022-02-07,INFLU_A,v2,112,45,15.52,10,2,1,54.55,LINEAGE_B,CL0001134,UNKNOWN,63.02,7,0.1218,0.2797,0,MONITOR,2025-01-01T00:18:53
2022-02-08,NORO,v3,99,36,19.5,25,2,2,93.78,NONE,CL0001135,HEALTHCARE,30.68,11,0.4758,0.685,0,NONE,2025-01-01T00:18:54
2022-02-09,INFLU_B,v1,136,28,9.38,16,4,1,81.56,NONE,CL0001136,UNKNOWN,50.01,2,0.5346,0.2104,0,MONITOR,2025-01-01T00:18:55
2022-02-10,WNV,v3,101,30,31.13,21,4,2,56.58,LINEAGE_A,CL0001137,CONGREGATE,91.59,16,0.6775,0.1953,0,NONE,2025-01-01T00:18:56
2022-02-11,MEASLES,v2,144,38,13.74,20,3,0,90.89,LINEAGE_C,CL0001138,TRAVEL,11.99,15,0.8728,0.4972,0,NONE,2025-01-01T00:18:57
2022-02-12,SALMONELLA,v3,134,31,4.57,20,4,1,37.62,NONE,CL0001139,TRAVEL,76.95,9,0.5181,0.7348,0,MONITOR,2025-01-01T00:18:58
2022-02-13,NORO,v4,115,36,7.24,14,4,4,91.1,LINEAGE_A,CL0001140,COMMUNITY,79.45,0,0.9911,0.4948,0,MONITOR,2025-01-01T00:18:59
2022-02-14,RSV,v2,122,23,17.17,19,1,4,1.49,LINEAGE_A,CL0001141,HEALTHCARE,68.51,10,0.9728,0.1562,0,INVESTIGATE,2025-01-01T00:19:00
2022-02-15,RSV,v1,142,42,0.23,18,6,1,23.08,LINEAGE_C,CL0001142,WORKPLACE,36.32,18,0.0429,0.1291,0,NONE,2025-01-01T00:19:01
2022-02-16,MRSA,v1,134,34,9.63,17,4,3,3.7,LINEAGE_C,CL0001143,WORKPLACE,58.18,12,0.7012,0.3515,0,MONITOR,2025-01-01T00:19:02
2022-02-17,RSV,v2,130,40,16.82,12,4,1,7.13,LINEAGE_B,CL0001144,UNKNOWN,12.49,4,0.3683,0.1776,0,NONE,2025-01-01T00:19:03
2022-02-18,RSV,v4,125,48,1.61,16,2,2,4.41,LINEAGE_B,CL0001145,TRAVEL,29.8,6,0.6819,0.9182,0,INVESTIGATE,2025-01-01T00:19:04
2022-02-19,RSV,v2,114,37,20.09,23,3,2,69.13,NONE,CL0001146,COMMUNITY,45.01,4,0.2351,0.7837,0,MONITOR,2025-01-01T00:19:05
2022-02-20,SALMONELLA,v1,119,32,11.25,23,4,2,1.69,LINEAGE_B,CL0001147,HEALTHCARE,73.45,21,0.716,0.3906,0,INVESTIGATE,2025-01-01T00:19:06
2022-02-21,INFLU_B,v3,118,31,7.94,12,4,2,95.35,LINEAGE_C,CL0001148,SCHOOL,57.91,21,0.8665,0.9421,0,MONITOR,2025-01-01T00:19:07
2022-02-22,RSV,v2,128,43,5.03,12,4,2,46.89,LINEAGE_A,CL0001149,UNKNOWN,61.28,1,0.762,0.2021,1,EMERGENCY,2025-01-01T00:19:08
2022-02-23,INFLU_A,v4,133,27,14.71,20,3,2,81.87,LINEAGE_A,CL0001150,COMMUNITY,54.75,2,0.1389,0.1929,0,EMERGENCY,2025-01-01T00:19:09
