energy_outage_outage_start_timestamp,energy_outage_outage_end_timestamp,energy_outage_utility_service_area_id,energy_outage_cause_category_code,energy_outage_customers_affected_count,energy_outage_customer_minutes_interrupted,energy_outage_saidi_minutes,energy_outage_saifi_frequency,energy_outage_momentary_interruptions_count,energy_outage_restoration_time_median_minutes,energy_outage_crew_dispatch_time_minutes,energy_outage_mutual_aid_crew_count,energy_outage_critical_facility_impact_flag,energy_outage_public_safety_power_shutdown_flag,energy_outage_storm_event_name,energy_outage_vegetation_related_flag,energy_outage_equipment_failure_flag,energy_outage_cyber_incident_flag,energy_outage_outage_notification_channel,energy_outage_after_action_report_id
2023-01-05T20:40:00,2023-01-07T09:58:00,AREASR015,load_shed,49684,111192792,803.0,1.029,98,2041,43,39,0,0,,0,0,0,social,AAR20230105-00936
2020-08-03T03:09:00,2020-08-03T13:32:00,AREAER019,cyber,284169,177037287,584.28,0.764,704,325,31,4,0,1,,0,0,1,app,AAR20200803-00937
2021-04-29T02:03:00,2021-05-01T00:12:00,AREASR060,load_shed,242653,671906157,3148.15,0.537,995,1468,57,16,1,1,,0,0,0,social,AAR20210429-00938
2024-01-13T09:13:00,2024-01-13T12:48:00,AREAWR042,vegetation,22431,4822665,296.67,0.231,688,195,65,38,1,0,,1,0,0,website,AAR20240113-00939
2023-01-20T01:16:00,2023-01-20T22:16:00,AREAER010,cyber,74730,94159800,980.96,1.117,1095,829,16,88,1,0,,0,0,1,sms,AAR20230120-00940
2023-01-19T20:06:00,2023-01-19T23:00:00,AREANE037,cyber,459979,80036346,104.86,0.871,1031,123,10,72,0,0,,0,0,1,social,AAR20230119-00941
2021-02-14T06:01:00,2021-02-15T14:15:00,AREAER041,storm,392358,758820372,1279.02,0.957,942,1569,21,87,0,0,Nivar,0,0,0,sms,AAR20210214-00942
2023-07-21T12:13:00,2023-07-22T12:00:00,AREASR039,vegetation,140309,200220943,1911.49,1.726,8,710,82,100,1,0,,1,0,0,website,AAR20230721-00943
2022-09-01T17:40:00,2022-09-02T04:31:00,AREASR071,cyber,89631,58349781,234.11,0.74,817,445,12,68,0,0,,0,0,1,app,AAR20220901-00944
2022-01-27T06:34:00,2022-01-27T17:06:00,AREASR043,cyber,119711,75657352,352.16,1.953,476,361,6,45,1,0,,0,0,1,call_center,AAR20220127-00945
2023-09-25T22:45:00,2023-09-27T17:05:00,AREAER014,animal,370828,941903120,2266.24,0.163,577,1655,2,22,1,1,,0,0,0,sms,AAR20230925-00946
2021-04-04T12:53:00,2021-04-04T13:32:00,AREANE047,vegetation,178874,6976086,19.91,1.899,87,28,12,54,1,0,,1,0,0,call_center,AAR20210404-00947
2023-12-20T17:54:00,2023-12-21T10:37:00,AREANR029,vegetation,35366,35472098,1292.99,0.168,360,737,43,57,0,0,,1,0,0,social,AAR20231220-00948
2022-03-13T12:38:00,2022-03-13T18:30:00,AREASR052,cyber,183189,64482528,370.79,0.101,376,278,18,53,0,1,,0,0,1,social,AAR20220313-00949
2020-08-16T21:55:00,2020-08-18T12:20:00,AREAWR058,animal,159978,368749290,1564.1,1.457,667,2161,17,72,0,1,,0,0,0,call_center,AAR20200816-00950
2023-06-05T09:35:00,2023-06-06T04:31:00,AREASR077,vegetation,110338,125343968,550.36,0.929,171,686,47,105,1,0,,1,0,0,app,AAR20230605-00951
2021-11-22T17:48:00,2021-11-23T07:53:00,AREANR049,load_shed,338842,286321490,650.63,1.345,91,754,83,78,0,1,,0,0,0,call_center,AAR20211122-00952
2021-12-15T12:48:00,2021-12-17T09:25:00,AREASR024,load_shed,342046,915657142,1991.16,0.221,746,1510,76,105,0,1,,0,0,0,sms,AAR20211215-00953
2021-08-19T20:43:00,2021-08-20T12:07:00,AREASR009,load_shed,157417,145453308,1036.64,0.988,883,377,15,108,0,1,,0,0,0,app,AAR20210819-00954
2024-09-05T02:26:00,2024-09-05T21:40:00,AREANE044,equipment,105199,121399646,1289.32,0.01,1143,782,40,52,0,1,,0,1,0,sms,AAR20240905-00955
2021-12-31T05:40:00,2021-12-31T10:13:00,AREANR050,storm,276995,75619635,286.57,1.369,697,156,84,15,1,0,Mocha,0,0,0,call_center,AAR20211231-00956
2020-11-01T02:35:00,2020-11-01T22:32:00,AREASR078,equipment,94393,112988421,1299.68,0.885,231,946,10,39,1,1,,0,1,0,sms,AAR20201101-00957
2022-11-21T23:39:00,2022-11-23T08:37:00,AREANE007,equipment,171355,338940190,1649.68,0.525,254,1694,57,106,1,1,,0,1,0,social,AAR20221121-00958
2024-03-28T10:34:00,2024-03-28T12:32:00,AREAER073,planned,299045,35287310,98.72,0.461,691,104,13,46,1,0,,0,0,0,call_center,AAR20240328-00959
2023-08-30T02:17:00,2023-08-30T10:52:00,AREANR026,planned,439942,226570130,244.73,0.883,851,347,79,69,1,0,,0,0,0,sms,AAR20230830-00960
2024-11-13T07:27:00,2024-11-14T03:41:00,AREANR047,animal,105380,127931320,776.41,1.576,1089,950,86,112,1,1,,0,0,0,sms,AAR20241113-00961
2024-03-19T03:48:00,2024-03-20T08:48:00,AREANR048,storm,475360,827126400,2294.13,1.232,186,1509,37,49,1,0,Yaas,0,0,0,app,AAR20240319-00962
2022-02-19T21:06:00,2022-02-20T13:24:00,AREAER021,planned,275251,269195478,973.5,0.292,836,450,12,99,1,1,,0,0,0,social,AAR20220219-00963
2023-05-16T15:34:00,2023-05-18T11:57:00,AREAWR079,vegetation,73068,194580084,2666.96,0.056,523,2040,53,56,1,0,,1,0,0,call_center,AAR20230516-00964
2020-02-13T15:28:00,2020-02-15T12:36:00,AREASR026,planned,410147,1110678076,2784.5,0.01,1093,2341,24,60,0,0,,0,0,0,call_center,AAR20200213-00965
2024-07-16T07:26:00,2024-07-16T08:01:00,AREAWR065,animal,97214,3402490,41.2,1.385,61,30,38,7,1,1,,0,0,0,sms,AAR20240716-00966
2023-11-10T05:02:00,2023-11-10T14:03:00,AREASR013,storm,437520,236698320,338.29,0.45,576,255,88,29,0,1,Amphan,0,0,0,website,AAR20231110-00967
2024-10-07T13:07:00,2024-10-07T17:42:00,AREASR040,animal,262918,72302450,181.96,1.132,330,252,12,6,1,1,,0,0,0,social,AAR20241007-00968
2021-10-14T01:44:00,2021-10-15T02:10:00,AREANR032,storm,124936,183156176,679.07,0.093,1169,1015,16,50,1,0,Remal,0,0,0,sms,AAR20211014-00969
2021-04-03T09:28:00,2021-04-03T21:40:00,AREANE027,vegetation,173695,127144740,253.62,1.376,219,363,75,95,0,0,,1,0,0,social,AAR20210403-00970
2020-01-01T14:34:00,2020-01-01T15:21:00,AREANE058,cyber,10725,504075,22.99,0.251,595,36,68,85,0,1,,0,0,1,app,AAR20200101-00971
2022-10-19T07:56:00,2022-10-19T19:54:00,AREAWR047,load_shed,451687,324311266,811.73,1.395,293,456,83,22,0,1,,0,0,0,sms,AAR20221019-00972
2022-02-20T11:10:00,2022-02-22T09:42:00,AREASR040,planned,386548,1079242016,2882.5,2.393,582,2067,30,58,0,0,,0,0,0,website,AAR20220220-00973
2020-08-19T09:01:00,2020-08-20T04:35:00,AREANE025,storm,53085,62321790,1391.58,1.113,477,930,29,43,0,1,Vayu,0,0,0,website,AAR20200819-00974
2023-08-28T00:53:00,2023-08-30T00:31:00,AREANR008,animal,326689,933677162,1666.12,1.024,1174,2273,17,48,0,1,,0,0,0,app,AAR20230828-00975
2022-10-10T23:12:00,2022-10-12T13:15:00,AREAER025,storm,493780,1127299740,1457.7,1.107,1002,1448,28,16,1,0,Nivar,0,0,0,social,AAR20221010-00976
2020-04-11T00:53:00,2020-04-12T00:57:00,AREASR052,planned,313499,452692556,1179.55,0.304,597,881,55,71,0,1,,0,0,0,app,AAR20200411-00977
2023-04-30T17:17:00,2023-05-01T17:12:00,AREAWR003,equipment,224996,322869260,1226.22,0.842,812,802,86,60,1,1,,0,1,0,call_center,AAR20230430-00978
2022-01-26T16:26:00,2022-01-28T03:33:00,AREAWR061,equipment,94145,198363515,1053.99,0.391,71,1556,53,114,0,1,,0,1,0,website,AAR20220126-00979
2023-05-12T05:19:00,2023-05-13T05:58:00,AREAWR058,load_shed,318791,471491889,1074.39,0.251,552,964,82,14,0,1,,0,0,0,sms,AAR20230512-00980
2021-06-26T06:59:00,2021-06-27T15:41:00,AREAWR019,animal,470755,923621310,949.61,1.408,797,882,26,43,1,1,,0,0,0,social,AAR20210626-00981
2023-08-02T21:04:00,2023-08-03T06:22:00,AREAWR051,storm,428305,238994190,217.23,0.538,84,379,72,107,0,1,Nivar,0,0,0,call_center,AAR20230802-00982
2021-04-08T23:07:00,2021-04-09T05:18:00,AREASR030,planned,89504,33205984,122.81,1.524,956,200,39,114,1,0,,0,0,0,app,AAR20210408-00983
2021-12-03T11:27:00,2021-12-04T06:06:00,AREANE003,vegetation,27797,31104843,616.21,0.334,829,866,45,111,1,0,,1,0,0,app,AAR20211203-00984
2023-06-09T06:19:00,2023-06-10T23:58:00,AREASR033,planned,178968,447241032,2302.72,0.317,109,1688,34,19,0,1,,0,0,0,call_center,AAR20230609-00985
2022-03-23T20:13:00,2022-03-24T08:03:00,AREANE032,load_shed,176120,125045200,952.85,1.052,953,594,14,8,1,0,,0,0,0,call_center,AAR20220323-00986
2022-02-16T14:50:00,2022-02-18T09:37:00,AREANR014,vegetation,270096,693336432,2736.95,1.126,995,2246,14,17,1,1,,1,0,0,website,AAR20220216-00987
2020-12-16T21:46:00,2020-12-18T02:23:00,AREAER006,load_shed,249283,428018911,841.02,1.459,147,1563,43,40,0,1,,0,0,0,social,AAR20201216-00988
2020-10-17T17:07:00,2020-10-19T15:45:00,AREANR042,cyber,49282,137891036,3463.69,0.665,804,1662,86,110,0,0,,0,0,1,website,AAR20201017-00989
2022-02-20T12:56:00,2022-02-21T23:09:00,AREAWR045,equipment,74484,152915652,818.99,1.892,378,1673,45,76,1,1,,0,1,0,sms,AAR20220220-00990
2020-06-01T11:03:00,2020-06-02T09:36:00,AREAWR040,vegetation,339787,459731811,1431.19,0.48,257,836,58,119,1,0,,1,0,0,website,AAR20200601-00991
2022-10-04T01:56:00,2022-10-04T11:43:00,AREAWR009,vegetation,41621,24431527,629.0,0.613,14,326,22,108,1,1,,1,0,0,app,AAR20221004-00992
2023-07-17T00:03:00,2023-07-17T01:52:00,AREAWR052,planned,56218,6127762,59.26,0.025,932,76,32,114,1,1,,0,0,0,app,AAR20230717-00993
2023-11-16T03:52:00,2023-11-16T09:09:00,AREASR034,equipment,305069,96706873,176.17,1.475,97,181,12,106,0,1,,0,1,0,social,AAR20231116-00994
2022-01-06T09:10:00,2022-01-06T12:47:00,AREANE022,load_shed,294661,63941437,179.5,0.861,488,184,43,114,0,1,,0,0,0,app,AAR20220106-00995
2024-08-17T04:38:00,2024-08-18T02:25:00,AREASR001,animal,194751,254539557,966.87,1.925,1138,1090,66,104,1,0,,0,0,0,call_center,AAR20240817-00996
2022-07-27T21:55:00,2022-07-28T12:53:00,AREANR018,equipment,98125,88116250,458.26,2.14,534,802,25,53,1,1,,0,1,0,website,AAR20220727-00997
2024-11-17T16:06:00,2024-11-18T19:04:00,AREAER071,planned,359919,582348942,1835.25,1.089,657,950,10,24,0,1,,0,0,0,sms,AAR20241117-00998
2023-12-12T22:55:00,2023-12-14T21:16:00,AREAWR053,storm,224756,625046436,2316.31,1.44,1180,2375,39,89,1,1,Yaas,0,0,0,social,AAR20231212-00999
2023-02-10T13:08:00,2023-02-11T00:03:00,AREASR021,animal,227623,149093065,703.13,0.089,1089,512,65,46,1,0,,0,0,0,app,AAR20230210-01000
2023-10-18T21:02:00,2023-10-19T05:36:00,AREAER043,animal,301829,155140106,714.0,0.01,325,332,54,65,0,1,,0,0,0,call_center,AAR20231018-01001
2024-10-03T14:23:00,2024-10-03T18:49:00,AREANE027,storm,183601,48837866,124.99,0.01,347,149,44,3,1,0,Yaas,0,0,0,social,AAR20241003-01002
2024-07-02T18:21:00,2024-07-03T22:34:00,AREANR008,load_shed,193687,327912091,902.97,1.4,190,875,70,103,0,0,,0,0,0,app,AAR20240702-01003
2021-01-20T14:18:00,2021-01-22T12:31:00,AREAWR069,vegetation,78521,217738733,2998.0,0.503,292,2115,73,108,0,1,,1,0,0,app,AAR20210120-01004
2021-02-15T21:26:00,2021-02-17T18:02:00,AREAWR013,animal,187989,503058564,1221.65,1.158,749,2193,44,93,0,0,,0,0,0,sms,AAR20210215-01005
2020-06-13T19:17:00,2020-06-14T22:18:00,AREAWR017,load_shed,221031,358291251,1094.73,1.624,518,1302,33,116,0,0,,0,0,0,call_center,AAR20200613-01006
2024-03-01T02:17:00,2024-03-03T00:34:00,AREAWR079,load_shed,494426,1373021002,3744.66,2.024,284,2553,8,10,0,0,,0,0,0,social,AAR20240301-01007
2022-01-12T05:59:00,2022-01-12T10:23:00,AREAER026,equipment,401021,105869544,352.38,0.772,756,218,55,61,1,0,,0,1,0,sms,AAR20220112-01008
2021-02-20T00:22:00,2021-02-20T09:48:00,AREANR067,cyber,3483,1971378,781.73,1.859,584,259,76,7,1,1,,0,0,1,call_center,AAR20210220-01009
2024-03-15T23:03:00,2024-03-17T16:30:00,AREAWR001,load_shed,137003,340726461,3253.77,1.005,460,1760,79,85,1,1,,0,0,0,call_center,AAR20240315-01010
2021-08-24T22:24:00,2021-08-25T23:08:00,AREANE019,vegetation,481900,715139600,1129.62,0.095,232,1287,30,21,0,0,,1,0,0,app,AAR20210824-01011
2021-02-01T12:12:00,2021-02-01T12:47:00,AREASR072,planned,101787,3562545,22.46,0.273,1099,25,36,38,1,1,,0,0,0,social,AAR20210201-01012
2023-05-01T08:00:00,2023-05-01T18:36:00,AREAWR061,equipment,194208,123516288,795.09,0.274,1070,328,50,27,0,1,,0,1,0,website,AAR20230501-01013
2022-09-07T19:33:00,2022-09-08T11:01:00,AREANE013,cyber,157636,146286208,802.72,0.377,355,490,70,44,1,0,,0,0,1,call_center,AAR20220907-01014
2024-05-07T11:27:00,2024-05-07T20:10:00,AREASR066,vegetation,33142,17333266,248.58,1.509,337,255,73,105,1,1,,1,0,0,call_center,AAR20240507-01015
2024-07-28T19:15:00,2024-07-30T08:12:00,AREANR071,load_shed,375745,833026665,1870.3,0.408,772,1132,51,38,1,1,,0,0,0,sms,AAR20240728-01016
2021-05-27T14:18:00,2021-05-29T00:14:00,AREANE050,equipment,465494,947745784,1727.62,1.07,762,1702,51,77,1,1,,0,1,0,website,AAR20210527-01017
2020-10-12T12:05:00,2020-10-13T22:33:00,AREAER042,cyber,266879,551905772,805.27,0.49,958,1506,41,88,1,1,,0,0,1,call_center,AAR20201012-01018
2022-01-03T08:25:00,2022-01-03T21:17:00,AREASR019,storm,143795,111009740,558.43,2.076,648,591,79,9,1,0,Nivar,0,0,0,social,AAR20220103-01019
2024-05-24T10:18:00,2024-05-25T21:14:00,AREANR029,vegetation,485791,1018217936,1565.51,0.01,826,1000,39,39,0,1,,1,0,0,call_center,AAR20240524-01020
2023-01-17T23:20:00,2023-01-18T07:57:00,AREANR079,animal,206562,106792554,266.47,0.413,1054,483,1,45,0,0,,0,0,0,social,AAR20230117-01021
2023-08-28T09:47:00,2023-08-28T23:06:00,AREAER060,planned,315431,252029369,673.03,1.484,177,432,88,43,1,1,,0,0,0,app,AAR20230828-01022
2023-02-04T00:48:00,2023-02-05T00:00:00,AREASR013,animal,269306,374873952,1255.96,0.85,561,1034,89,43,1,1,,0,0,0,app,AAR20230204-01023
2021-12-20T21:56:00,2021-12-22T13:16:00,AREANE060,load_shed,17289,40802040,2000.18,1.515,388,1701,48,103,1,0,,0,0,0,social,AAR20211220-01024
2020-03-06T09:52:00,2020-03-08T02:19:00,AREAER032,equipment,120990,293642730,955.31,1.097,882,2158,5,87,1,1,,0,1,0,website,AAR20200306-01025
2020-02-17T02:50:00,2020-02-17T14:49:00,AREANR008,planned,229851,165262869,548.22,2.129,98,310,49,45,1,1,,0,0,0,social,AAR20200217-01026
2021-08-21T00:55:00,2021-08-22T18:06:00,AREANR050,cyber,239299,591307829,1694.63,0.46,1135,2297,61,72,1,1,,0,0,1,social,AAR20210821-01027
2022-01-05T15:11:00,2022-01-07T10:23:00,AREAER030,animal,337788,875546496,1597.24,2.124,80,1524,11,58,1,0,,0,0,0,social,AAR20220105-01028
2020-09-23T19:12:00,2020-09-25T11:18:00,AREANR079,load_shed,191308,460287048,2365.14,0.348,114,1856,72,52,1,1,,0,0,0,social,AAR20200923-01029
2020-06-18T00:49:00,2020-06-19T05:03:00,AREAER021,planned,176727,299375538,2098.61,1.35,422,1072,11,41,1,0,,0,0,0,website,AAR20200618-01030
2024-01-08T17:45:00,2024-01-10T07:00:00,AREAWR066,storm,278681,622852035,1912.05,0.122,617,1130,24,100,1,1,Vayu,0,0,0,social,AAR20240108-01031
2024-04-10T01:16:00,2024-04-10T15:11:00,AREANE027,storm,317473,265089955,765.03,0.831,70,610,28,55,0,0,Nilam,0,0,0,app,AAR20240410-01032
2020-07-11T23:57:00,2020-07-13T14:35:00,AREAWR066,load_shed,14840,34399120,1229.64,0.417,915,2067,50,99,0,1,,0,0,0,sms,AAR20200711-01033
2024-09-04T11:52:00,2024-09-05T00:19:00,AREANR033,cyber,466330,348348510,805.54,0.907,73,411,5,43,1,0,,0,0,1,website,AAR20240904-01034
2020-09-27T10:33:00,2020-09-28T12:06:00,AREASR014,animal,383725,588250425,759.96,1.119,1065,1058,47,40,0,1,,0,0,0,app,AAR20200927-01035
2021-05-23T14:06:00,2021-05-25T05:52:00,AREAWR023,equipment,178536,425986896,3299.23,1.098,1049,980,11,42,0,1,,0,1,0,app,AAR20210523-01036
2020-10-22T13:38:00,2020-10-22T18:48:00,AREANE029,equipment,262893,81496830,323.3,1.588,567,150,76,26,1,0,,0,1,0,website,AAR20201022-01037
2024-06-04T12:23:00,2024-06-06T12:09:00,AREANE064,cyber,131404,376603864,3423.66,0.01,1196,2461,19,43,1,0,,0,0,1,call_center,AAR20240604-01038
2024-12-28T04:37:00,2024-12-28T21:35:00,AREANR007,planned,69229,70475122,847.68,1.393,224,945,58,3,0,0,,0,0,0,website,AAR20241228-01039
2022-12-08T06:38:00,2022-12-09T16:51:00,AREASR062,animal,213116,437527148,1964.32,1.075,1049,1249,11,24,0,0,,0,0,0,app,AAR20221208-01040
2020-12-18T23:23:00,2020-12-19T03:00:00,AREANR032,equipment,194837,42279629,86.19,1.513,211,146,66,64,0,0,,0,1,0,sms,AAR20201218-01041
2023-11-29T17:40:00,2023-11-30T22:41:00,AREANR015,animal,397965,692857065,1541.99,0.954,1120,1132,22,11,1,0,,0,0,0,app,AAR20231129-01042
2020-01-16T04:20:00,2020-01-17T02:32:00,AREANR055,equipment,485100,646153200,667.42,0.161,725,995,70,74,1,0,,0,1,0,website,AAR20200116-01043
2024-12-13T12:09:00,2024-12-14T17:23:00,AREASR049,cyber,200390,351484060,1452.93,0.01,1162,1007,86,39,1,0,,0,0,1,call_center,AAR20241213-01044
2023-08-12T15:54:00,2023-08-12T16:16:00,AREAWR071,load_shed,183516,4037352,6.89,0.209,1075,19,77,55,1,1,,0,0,0,app,AAR20230812-01045
2023-08-28T10:35:00,2023-08-29T16:16:00,AREAER029,equipment,256663,457116803,2063.44,0.962,1098,921,84,110,0,1,,0,1,0,sms,AAR20230828-01046
2023-02-01T21:43:00,2023-02-02T09:02:00,AREAER014,load_shed,424702,288372658,530.83,0.709,138,368,79,58,1,0,,0,0,0,app,AAR20230201-01047
2022-06-02T13:23:00,2022-06-04T12:49:00,AREANE039,animal,417101,1187069446,3333.98,2.196,1079,1307,71,23,1,1,,0,0,0,social,AAR20220602-01048
2022-02-07T18:43:00,2022-02-08T11:56:00,AREAER043,animal,15309,15814197,912.84,0.455,193,968,58,68,0,0,,0,0,0,social,AAR20220207-01049
2020-08-01T22:45:00,2020-08-02T08:06:00,AREASR078,vegetation,121197,67991517,700.8,0.424,975,471,72,90,1,0,,1,0,0,app,AAR20200801-01050
2020-10-30T01:27:00,2020-10-30T09:07:00,AREAWR067,equipment,27990,12875400,422.77,0.01,27,319,24,86,0,1,,0,1,0,sms,AAR20201030-01051
2020-02-13T05:22:00,2020-02-14T17:23:00,AREANR059,equipment,162403,350952883,2112.44,0.01,626,1404,65,20,0,0,,0,1,0,app,AAR20200213-01052
2024-01-23T16:54:00,2024-01-24T06:48:00,AREANE032,storm,291372,243004248,486.46,1.465,402,487,73,98,1,0,Amphan,0,0,0,call_center,AAR20240123-01053
2024-07-11T00:11:00,2024-07-11T16:10:00,AREANR064,storm,281734,270182906,1087.12,0.532,44,634,68,71,0,1,Fani,0,0,0,social,AAR20240711-01054
2024-07-11T03:37:00,2024-07-12T03:59:00,AREASR012,animal,219623,321088826,1907.83,0.01,631,1155,29,35,1,0,,0,0,0,app,AAR20240711-01055
2024-05-03T23:25:00,2024-05-04T16:46:00,AREANE046,planned,199603,207786723,552.19,0.507,406,633,79,4,1,1,,0,0,0,website,AAR20240503-01056
2021-09-22T22:23:00,2021-09-23T14:00:00,AREANE019,load_shed,394691,369825467,548.9,0.01,1148,421,43,60,0,1,,0,0,0,website,AAR20210922-01057
2023-10-17T00:24:00,2023-10-18T23:42:00,AREAWR008,equipment,24400,69247200,3260.81,1.1,608,1757,11,59,0,0,,0,1,0,call_center,AAR20231017-01058
2020-03-17T18:46:00,2020-03-18T23:33:00,AREANR038,vegetation,280467,484366509,1208.13,0.861,75,1612,35,69,0,1,,1,0,0,call_center,AAR20200317-01059
2022-07-20T02:53:00,2022-07-21T03:37:00,AREANR062,cyber,161140,239131760,1497.32,0.988,1077,1366,36,56,1,1,,0,0,1,social,AAR20220720-01060
2020-12-21T15:31:00,2020-12-23T11:32:00,AREAWR060,storm,389416,1028447656,2829.22,0.951,924,1593,86,71,0,1,Fani,0,0,0,app,AAR20201221-01061
2023-03-22T08:00:00,2023-03-23T21:50:00,AREANR002,animal,482516,1095311320,2514.92,1.536,714,1107,50,21,0,1,,0,0,0,social,AAR20230322-01062
2023-04-15T04:41:00,2023-04-16T07:54:00,AREAWR016,equipment,491101,801967933,656.87,0.274,72,953,52,90,1,1,,0,1,0,social,AAR20230415-01063
2020-11-23T00:52:00,2020-11-23T14:00:00,AREANR065,load_shed,330671,260568748,516.5,1.355,477,548,82,14,1,1,,0,0,0,sms,AAR20201123-01064
2023-10-18T05:13:00,2023-10-18T11:59:00,AREASR041,storm,181318,73615108,568.23,0.683,1035,198,16,100,0,0,Midhili,0,0,0,sms,AAR20231018-01065
2023-04-28T07:49:00,2023-04-28T10:22:00,AREAWR063,equipment,20810,3183930,139.6,0.546,992,62,39,44,0,0,,0,1,0,social,AAR20230428-01066
2023-10-04T20:03:00,2023-10-04T21:48:00,AREANE053,animal,416861,43770405,103.27,1.718,581,68,48,102,1,1,,0,0,0,call_center,AAR20231004-01067
2021-11-16T18:39:00,2021-11-17T01:51:00,AREANE079,load_shed,264513,114269616,368.52,1.196,1084,182,63,49,0,1,,0,0,0,social,AAR20211116-01068
2024-11-15T13:43:00,2024-11-17T06:51:00,AREAER016,vegetation,217189,536022452,2946.07,0.02,362,1041,53,41,0,1,,1,0,0,call_center,AAR20241115-01069
2020-06-04T01:06:00,2020-06-04T02:25:00,AREASR035,cyber,138476,10939604,54.11,1.542,772,65,54,9,1,0,,0,0,1,sms,AAR20200604-01070
2021-05-12T10:49:00,2021-05-12T18:09:00,AREAWR064,animal,439215,193254600,411.84,0.847,854,180,12,33,0,1,,0,0,0,sms,AAR20210512-01071
2021-04-06T07:06:00,2021-04-07T12:18:00,AREANR043,animal,13390,23459280,602.76,0.467,346,1280,74,57,1,1,,0,0,0,app,AAR20210406-01072
2021-01-03T10:17:00,2021-01-05T02:17:00,AREASR028,storm,228252,547804800,2825.17,0.518,559,2169,43,102,1,1,Vayu,0,0,0,app,AAR20210103-01073
2023-07-14T23:50:00,2023-07-16T05:12:00,AREANE053,planned,380165,669850730,1255.83,0.058,869,1637,73,32,1,0,,0,0,0,call_center,AAR20230714-01074
2021-03-09T04:25:00,2021-03-09T09:50:00,AREAWR064,animal,313862,102005150,162.32,0.541,484,213,74,98,0,1,,0,0,0,call_center,AAR20210309-01075
2024-12-11T18:00:00,2024-12-13T01:21:00,AREANE024,load_shed,495538,932106978,2473.15,0.333,57,927,48,38,0,1,,0,0,0,call_center,AAR20241211-01076
2024-05-30T08:09:00,2024-05-31T07:17:00,AREANE033,planned,326547,453247236,1270.71,0.548,494,724,44,71,0,1,,0,0,0,website,AAR20240530-01077
2022-11-22T16:03:00,2022-11-23T15:07:00,AREANE020,equipment,338767,468853528,507.4,1.139,237,629,44,85,1,0,,0,1,0,sms,AAR20221122-01078
2021-11-23T12:55:00,2021-11-25T02:40:00,AREANR018,equipment,300563,680775195,971.87,0.01,84,1065,37,80,0,1,,0,1,0,social,AAR20211123-01079
2022-07-22T17:40:00,2022-07-23T13:35:00,AREANE056,load_shed,99244,118596580,1467.32,1.198,866,936,86,113,1,1,,0,0,0,social,AAR20220722-01080
2024-05-25T11:11:00,2024-05-25T20:08:00,AREAWR020,vegetation,48982,26303334,250.63,0.594,745,233,72,83,1,1,,1,0,0,app,AAR20240525-01081
2021-10-06T09:19:00,2021-10-08T06:39:00,AREAER044,planned,364050,990216000,923.5,0.039,1039,1171,63,23,0,0,,0,0,0,website,AAR20211006-01082
2020-09-10T23:00:00,2020-09-12T16:28:00,AREASR034,equipment,438391,1090716808,2824.27,1.144,790,2310,80,54,0,0,,0,1,0,website,AAR20200910-01083
2022-08-21T22:04:00,2022-08-23T15:07:00,AREANE025,cyber,460130,1133300190,1551.68,1.618,582,1767,39,56,0,0,,0,0,1,call_center,AAR20220821-01084
2024-05-21T04:46:00,2024-05-21T10:07:00,AREANR008,equipment,2409,773289,207.79,1.715,985,243,22,29,1,0,,0,1,0,website,AAR20240521-01085
2022-08-16T14:10:00,2022-08-18T13:44:00,AREASR063,load_shed,170409,486347286,3112.69,0.367,1019,2585,79,68,1,1,,0,0,0,website,AAR20220816-01086
2023-10-23T22:57:00,2023-10-24T11:09:00,AREAER075,planned,184092,134755344,244.44,0.452,125,453,83,85,0,0,,0,0,0,call_center,AAR20231023-01087
2021-06-19T08:35:00,2021-06-19T22:03:00,AREANE007,equipment,34211,27642488,546.33,1.383,814,561,16,62,1,1,,0,1,0,sms,AAR20210619-01088
2023-05-09T20:34:00,2023-05-11T15:58:00,AREANR055,planned,366364,954011856,1292.87,0.01,963,1929,38,75,0,1,,0,0,0,call_center,AAR20230509-01089
2023-04-03T14:40:00,2023-04-04T00:27:00,AREAWR025,animal,127722,74972814,611.67,1.145,277,499,89,83,0,0,,0,0,0,sms,AAR20230403-01090
2022-05-11T16:40:00,2022-05-12T10:33:00,AREAER019,animal,484683,520064859,1399.56,2.057,5,871,56,30,1,1,,0,0,0,app,AAR20220511-01091
2023-12-10T00:48:00,2023-12-11T18:35:00,AREAWR022,storm,487539,1222260273,1279.28,0.972,1127,1043,80,96,0,0,Yaas,0,0,0,social,AAR20231210-01092
2024-09-15T02:32:00,2024-09-16T09:55:00,AREANR061,equipment,279157,525652631,2265.04,0.353,1070,939,48,108,0,0,,0,1,0,social,AAR20240915-01093
2024-10-25T21:34:00,2024-10-27T10:07:00,AREAER012,load_shed,403985,885939105,1931.86,0.104,892,1045,43,93,1,0,,0,0,0,sms,AAR20241025-01094
2021-11-10T23:55:00,2021-11-11T15:10:00,AREASR002,storm,291976,267158040,726.5,0.676,694,446,43,82,0,0,Amphan,0,0,0,sms,AAR20211110-01095
2021-04-30T10:07:00,2021-04-30T13:27:00,AREANR046,vegetation,278402,55680400,228.01,0.631,1051,163,38,47,1,1,,1,0,0,website,AAR20210430-01096
2024-06-08T01:34:00,2024-06-09T16:42:00,AREANE015,vegetation,338796,795493008,3145.57,0.86,861,1190,61,94,1,0,,1,0,0,sms,AAR20240608-01097
