civic_turnout_election_date,civic_turnout_election_type_code,civic_turnout_jurisdiction_precinct_id,civic_turnout_registered_voters_count,civic_turnout_ballots_cast_count,civic_turnout_turnout_rate_pct,civic_turnout_early_vote_count,civic_turnout_mail_ballot_count,civic_turnout_election_day_vote_count,civic_turnout_provisional_ballot_count,civic_turnout_rejected_ballot_count,civic_turnout_cure_rate_pct,civic_turnout_same_day_registration_flag,civic_turnout_new_registrations_count,civic_turnout_inactive_to_active_reinstatements,civic_turnout_polling_place_wait_minutes_avg,civic_turnout_accessibility_compliance_flag,civic_turnout_language_assistance_provided,civic_turnout_voter_id_required_flag,civic_turnout_post_election_audit_type
2027-11-02,GENERAL,PRC000001035,24084,13812,57.35,4292,2327,6452,741,6,31.16,0,2294,364,61.4,1,TAGALOG,0,RLA
2027-11-09,GENERAL,PRC000001036,8247,4728,57.33,2004,421,2263,40,236,33.42,0,4645,918,65.4,1,NONE,1,NO_AUDIT
2027-11-16,GENERAL,PRC000001037,32370,9500,29.35,1200,5000,2780,520,472,34.15,0,4439,1073,104.9,1,OTHER,1,HAND_COUNT
2027-11-23,LOCAL,PRC000001038,42764,7235,16.92,1315,2583,3147,190,140,5.73,0,3404,2779,84.4,0,SPANISH,0,RLA
2027-11-30,GENERAL,PRC000001039,17698,3989,22.54,1949,2006,0,34,258,13.43,1,279,826,44.9,1,NONE,0,NO_AUDIT
2027-12-07,GENERAL,PRC000001040,12695,9141,72.0,3134,2785,3086,136,213,66.18,0,2038,477,165.4,1,SPANISH,1,OTHER
2027-12-14,GENERAL,PRC000001041,44942,33261,74.01,8532,20900,2370,1459,141,66.19,0,3461,591,18.9,1,NONE,1,NO_AUDIT
2027-12-21,LOCAL,PRC000001042,12618,8407,66.63,1328,4274,2386,419,290,63.39,0,2324,3289,103.4,1,SPANISH,1,NO_AUDIT
2027-12-28,GENERAL,PRC000001043,22574,7993,35.41,4218,529,3211,35,242,8.22,1,3307,1560,34.3,0,SPANISH,1,TABULATOR_TEST
2028-01-04,LOCAL,PRC000001044,20245,17133,84.63,2072,4908,9396,757,286,78.05,0,1293,238,97.4,0,NONE,1,TABULATOR_TEST
2028-01-11,GENERAL,PRC000001045,5552,1053,18.97,332,459,247,15,143,26.52,0,2153,2015,127.3,0,KOREAN,1,NO_AUDIT
2028-01-18,LOCAL,PRC000001046,2548,1442,56.59,717,59,645,21,101,38.92,0,2547,2126,22.4,1,VIETNAMESE,1,NO_AUDIT
2028-01-25,GENERAL,PRC000001047,16278,10520,64.63,4383,670,4963,504,273,26.3,0,3767,1252,154.3,1,NONE,1,NO_AUDIT
2028-02-01,PRIMARY,PRC000001048,23151,14094,60.88,4958,5562,3436,138,454,81.7,0,3604,259,56.3,1,SPANISH,0,NO_AUDIT
2028-02-08,GENERAL,PRC000001049,34799,25765,74.04,8175,2894,14245,451,148,68.8,0,1197,2848,122.0,1,NONE,1,RLA
2028-02-15,LOCAL,PRC000001050,28813,3817,13.25,613,896,2239,69,109,9.28,0,4717,3476,115.5,1,KOREAN,0,RLA
2028-02-22,PRIMARY,PRC000001051,37191,27919,75.07,8498,5119,14218,84,323,28.72,0,3653,982,168.7,1,TAGALOG,1,HAND_COUNT
2028-02-29,LOCAL,PRC000001052,36631,14696,40.12,6539,3221,4871,65,459,84.93,0,4565,2027,99.8,1,SPANISH,0,RLA
2028-03-07,RUNOFF,PRC000001053,2670,621,23.26,316,284,0,21,439,33.49,0,1567,1722,162.6,0,TAGALOG,0,NO_AUDIT
2028-03-14,GENERAL,PRC000001054,15201,6835,44.96,680,1101,4843,211,152,15.09,1,1783,1899,39.7,1,NONE,1,HAND_COUNT
2028-03-21,PRIMARY,PRC000001055,37167,31086,83.64,2702,4049,23083,1252,383,62.34,1,4784,843,174.4,1,ARABIC,1,NO_AUDIT
2028-03-28,SPECIAL,PRC000001056,20907,18009,86.14,6558,3746,7564,141,253,11.46,1,4641,2314,18.1,1,NONE,1,NO_AUDIT
2028-04-04,PRIMARY,PRC000001057,13178,1902,14.43,486,1208,108,100,363,22.33,0,237,3306,93.8,1,NONE,1,RLA
2028-04-11,GENERAL,PRC000001058,33945,10139,29.87,675,5504,3611,349,267,16.35,0,3618,812,13.7,1,RUSSIAN,1,HAND_COUNT
2028-04-18,GENERAL,PRC000001059,2665,1880,70.54,546,763,539,32,362,77.93,0,2599,1986,129.7,1,NONE,0,NO_AUDIT
2028-04-25,PRIMARY,PRC000001060,17702,12000,67.79,4224,2454,4844,478,368,58.93,0,4967,2688,22.4,1,NONE,0,OTHER
2028-05-02,PRIMARY,PRC000001061,24958,3813,15.28,582,663,2490,78,177,11.42,1,1182,1470,73.5,1,NONE,1,TABULATOR_TEST
2028-05-09,GENERAL,PRC000001062,22218,19025,85.63,8996,2631,6893,505,497,6.69,0,1442,2663,123.3,1,CHINESE,1,TABULATOR_TEST
2028-05-16,GENERAL,PRC000001063,35545,9678,27.23,4148,2811,2487,232,245,60.87,1,504,368,156.4,0,SPANISH,0,NO_AUDIT
2028-05-23,PRIMARY,PRC000001064,12819,5778,45.07,1641,1275,2639,223,103,4.24,0,1582,2108,125.3,1,FRENCH,1,HAND_COUNT
2028-05-30,GENERAL,PRC000001065,12887,6680,51.84,1215,3651,1513,301,441,79.14,0,3309,529,94.9,1,TAGALOG,1,TABULATOR_TEST
2028-06-06,GENERAL,PRC000001066,2527,1475,58.37,115,380,954,26,53,15.4,0,3974,2416,162.7,1,SPANISH,1,TABULATOR_TEST
2028-06-13,GENERAL,PRC000001067,29903,24750,82.77,8218,10662,4652,1218,218,34.87,0,4302,1116,93.2,1,KOREAN,1,OTHER
2028-06-20,GENERAL,PRC000001068,36740,5834,15.88,2475,3191,0,168,193,4.16,0,3344,3000,129.8,1,NONE,1,RLA
2028-06-27,GENERAL,PRC000001069,17687,5484,31.01,1135,3536,573,240,122,57.16,0,595,2473,144.7,1,VIETNAMESE,0,HAND_COUNT
2028-07-04,PRIMARY,PRC000001070,34694,17784,51.26,5893,9576,1361,954,196,26.85,0,4448,538,136.3,1,NONE,0,RLA
2028-07-11,PRIMARY,PRC000001071,17733,11767,66.36,1849,5549,4326,43,36,0.08,0,2200,1783,158.9,1,NONE,1,RLA
2028-07-18,SPECIAL,PRC000001072,8524,6339,74.37,2895,957,2195,292,416,69.06,0,4121,113,75.7,1,SPANISH,1,RLA
2028-07-25,PRIMARY,PRC000001073,38857,9356,24.08,3894,575,4610,277,291,39.04,0,4713,2823,28.6,1,OTHER,1,TABULATOR_TEST
2028-08-01,PRIMARY,PRC000001074,41197,34061,82.68,7463,9395,15352,1851,405,61.31,0,2827,3270,3.7,1,TAGALOG,1,NO_AUDIT
2028-08-08,PRIMARY,PRC000001075,36458,25010,68.6,3289,9652,11915,154,89,10.05,0,3222,1361,78.8,1,NONE,1,NO_AUDIT
2028-08-15,GENERAL,PRC000001076,13863,7472,53.9,2309,2681,2267,215,447,57.16,0,3871,1564,44.1,1,SPANISH,0,RLA
2028-08-22,LOCAL,PRC000001077,11292,2034,18.01,1102,881,0,51,377,31.7,0,3550,2935,82.0,1,RUSSIAN,1,RLA
2028-08-29,GENERAL,PRC000001078,41472,25899,62.45,3921,13058,7715,1205,220,36.9,0,917,1174,170.7,1,NONE,0,HAND_COUNT
2028-09-05,GENERAL,PRC000001079,8155,1292,15.84,175,797,279,41,200,62.73,0,3699,147,142.0,0,TAGALOG,0,RLA
2028-09-12,LOCAL,PRC000001080,42377,36702,86.61,5532,18096,10935,2139,484,12.27,0,556,1688,112.1,1,OTHER,0,NO_AUDIT
2028-09-19,GENERAL,PRC000001081,32338,17546,54.26,1490,2406,13436,214,238,55.34,0,3144,2257,24.2,1,NONE,1,NO_AUDIT
2028-09-26,GENERAL,PRC000001082,20386,13554,66.49,1991,2782,8012,769,212,41.92,0,4140,3412,89.3,1,NONE,1,TABULATOR_TEST
2028-10-03,PRIMARY,PRC000001083,14359,2577,17.95,1409,338,724,106,260,27.35,0,2131,3418,151.3,1,NONE,1,RLA
2028-10-10,PRIMARY,PRC000001084,18942,11617,61.33,5637,1404,4457,119,117,95.65,0,1782,2263,149.8,1,NONE,0,NO_AUDIT
2028-10-17,GENERAL,PRC000001085,21931,4019,18.33,2044,1674,253,48,261,88.77,1,1838,2756,154.2,1,NONE,0,HAND_COUNT
2028-10-24,PRIMARY,PRC000001086,16648,7583,45.55,475,3109,3690,309,432,89.21,0,707,2057,23.1,1,NONE,1,NO_AUDIT
2028-10-31,PRIMARY,PRC000001087,19697,4378,22.23,1975,1855,379,169,0,53.3,0,4225,345,31.5,1,NONE,1,TABULATOR_TEST
2028-11-07,LOCAL,PRC000001088,21544,9134,42.4,803,3673,4273,385,47,5.76,0,3850,1651,56.2,1,TAGALOG,1,HAND_COUNT
2028-11-14,GENERAL,PRC000001089,2916,2560,87.79,699,1318,475,68,311,61.33,0,4460,1147,53.6,1,NONE,0,HAND_COUNT
2028-11-21,LOCAL,PRC000001090,21033,17928,85.24,6806,9339,1203,580,103,9.76,1,2798,403,135.2,1,KOREAN,0,HAND_COUNT
2028-11-28,RUNOFF,PRC000001091,10553,8362,79.24,3228,1264,3732,138,2,51.84,0,1764,983,28.3,1,NONE,1,NO_AUDIT
2028-12-05,GENERAL,PRC000001092,22517,13512,60.01,1500,4216,7314,482,283,39.2,0,339,1794,55.4,1,ARABIC,1,TABULATOR_TEST
2028-12-12,PRIMARY,PRC000001093,7941,1477,18.6,801,107,530,39,101,82.97,0,2355,92,144.0,1,FRENCH,1,OTHER
2028-12-19,PRIMARY,PRC000001094,38313,28121,73.4,11689,13426,2102,904,172,56.53,0,3398,653,149.7,1,NONE,0,HAND_COUNT
2028-12-26,RUNOFF,PRC000001095,35293,11494,32.57,1266,3110,6829,289,444,42.4,1,4643,1990,97.8,1,NONE,0,OTHER
2029-01-02,GENERAL,PRC000001096,7758,6782,87.42,3315,1873,1423,171,417,2.91,0,2096,2203,98.3,1,SPANISH,0,NO_AUDIT
2029-01-09,GENERAL,PRC000001097,2242,1114,49.69,140,182,753,39,242,49.2,0,1857,1399,26.9,1,NONE,1,TABULATOR_TEST
2029-01-16,RUNOFF,PRC000001098,41937,26042,62.1,13144,10419,2091,388,6,43.19,1,554,1875,44.3,1,NONE,1,OTHER
2029-01-23,GENERAL,PRC000001099,23106,8868,38.38,1230,3836,3742,60,165,35.58,0,2203,2972,107.5,1,NONE,1,OTHER
2029-01-30,GENERAL,PRC000001100,43135,12263,28.43,6169,704,4893,497,366,14.85,0,3028,979,29.1,1,NONE,1,OTHER
2029-02-06,RUNOFF,PRC000001101,41022,26955,65.71,14053,8015,3467,1420,335,21.96,0,1579,587,74.4,1,NONE,0,RLA
2029-02-13,PRIMARY,PRC000001102,22705,17278,76.1,3408,10795,2697,378,238,5.92,1,998,2978,62.4,0,KOREAN,0,NO_AUDIT
2029-02-20,SPECIAL,PRC000001103,4285,3209,74.89,1751,431,914,113,481,6.85,0,1057,643,89.5,1,NONE,0,TABULATOR_TEST
2029-02-27,GENERAL,PRC000001104,3091,1225,39.63,303,574,277,71,424,85.23,1,981,716,13.4,1,OTHER,1,NO_AUDIT
2029-03-06,PRIMARY,PRC000001105,40597,35023,86.27,3118,9485,22330,90,499,71.42,0,2172,1786,118.0,1,SPANISH,0,RLA
2029-03-13,RUNOFF,PRC000001106,2902,989,34.08,473,480,0,36,380,38.26,0,756,334,31.9,1,NONE,1,HAND_COUNT
2029-03-20,PRIMARY,PRC000001107,21571,4743,21.99,1471,721,2346,205,147,49.04,0,236,834,121.8,1,NONE,0,HAND_COUNT
2029-03-27,PRIMARY,PRC000001108,38912,18887,48.54,1381,10065,7070,371,13,58.9,1,3296,1258,118.7,1,SPANISH,1,HAND_COUNT
2029-04-03,GENERAL,PRC000001109,21930,18958,86.45,8157,9838,271,692,385,64.12,0,4675,2192,11.0,1,NONE,1,RLA
2029-04-10,LOCAL,PRC000001110,30811,27012,87.67,8099,8811,9568,534,127,33.08,0,542,3133,123.9,1,CHINESE,0,RLA
2029-04-17,PRIMARY,PRC000001111,24093,12644,52.48,5945,6273,0,426,74,97.89,0,1570,2065,90.1,0,NONE,0,RLA
2029-04-24,PRIMARY,PRC000001112,23081,19496,84.47,9995,5738,3616,147,229,28.33,0,1199,532,153.8,1,NONE,0,HAND_COUNT
2029-05-01,PRIMARY,PRC000001113,44084,26992,61.23,12933,9264,3760,1035,257,33.49,0,506,268,77.7,0,SPANISH,0,HAND_COUNT
2029-05-08,GENERAL,PRC000001114,43786,23745,54.23,4833,12771,5552,589,296,35.17,1,4532,3399,86.3,1,NONE,1,NO_AUDIT
2029-05-15,PRIMARY,PRC000001115,8905,5731,64.36,1082,530,3828,291,105,75.15,0,681,2133,99.0,1,KOREAN,1,OTHER
2029-05-22,GENERAL,PRC000001116,19933,4909,24.63,2221,769,1662,257,490,55.29,0,3099,2634,73.7,1,NONE,0,NO_AUDIT
2029-05-29,PRIMARY,PRC000001117,2258,1103,48.85,588,442,45,28,39,13.34,0,3802,2791,158.0,1,SPANISH,1,TABULATOR_TEST
2029-06-05,PRIMARY,PRC000001118,17202,8377,48.7,791,1539,5553,494,442,7.61,0,3756,683,142.2,1,KOREAN,1,RLA
2029-06-12,PRIMARY,PRC000001119,39239,11630,29.64,1373,486,9571,200,75,33.08,0,2925,2460,159.9,1,TAGALOG,1,RLA
2029-06-19,SPECIAL,PRC000001120,27105,4027,14.86,1044,1351,1461,171,109,37.11,0,2265,3288,179.1,1,NONE,0,RLA
2029-06-26,PRIMARY,PRC000001121,6719,951,14.15,278,558,108,7,269,45.34,0,4051,2597,45.5,1,NONE,1,NO_AUDIT
2029-07-03,PRIMARY,PRC000001122,30236,19329,63.93,6972,4698,6519,1140,440,67.52,0,3844,2673,97.1,1,SPANISH,1,RLA
2029-07-10,SPECIAL,PRC000001123,16413,12109,73.78,2311,1923,7652,223,134,51.04,0,4404,1012,168.7,1,SPANISH,1,HAND_COUNT
2029-07-17,PRIMARY,PRC000001124,25676,10337,40.26,3101,6126,871,239,456,30.82,1,3595,79,89.7,1,VIETNAMESE,1,NO_AUDIT
2029-07-24,GENERAL,PRC000001125,23527,6535,27.78,2852,387,2946,350,465,3.46,0,3581,2280,11.0,1,NONE,1,NO_AUDIT
2029-07-31,GENERAL,PRC000001126,5446,2634,48.37,759,1709,37,129,335,30.56,0,2837,259,126.3,1,OTHER,1,RLA
2029-08-07,GENERAL,PRC000001127,38044,7498,19.71,1957,2058,3378,105,12,64.15,0,992,1217,38.5,1,SPANISH,1,RLA
2029-08-14,GENERAL,PRC000001128,12180,5667,46.53,1585,3357,430,295,44,31.56,0,1072,1593,128.4,1,CHINESE,1,NO_AUDIT
2029-08-21,GENERAL,PRC000001129,12454,2878,23.11,1368,1443,34,33,35,27.4,0,3083,2566,84.0,1,SPANISH,1,OTHER
2029-08-28,PRIMARY,PRC000001130,23265,8142,35.0,2651,5167,0,324,165,28.58,1,1205,1661,62.2,1,SPANISH,0,RLA
2029-09-04,PRIMARY,PRC000001131,31012,9033,29.13,3600,836,4369,228,381,22.24,0,51,2164,59.5,1,NONE,0,RLA
2029-09-11,LOCAL,PRC000001132,44168,22388,50.69,8906,5950,7380,152,377,55.32,0,880,1826,156.0,1,NONE,1,TABULATOR_TEST
2029-09-18,SPECIAL,PRC000001133,21409,4311,20.14,1442,465,2335,69,124,37.97,0,3923,3018,17.0,1,NONE,0,HAND_COUNT
2029-09-25,PRIMARY,PRC000001134,2204,1475,66.92,312,242,867,54,288,98.51,0,37,2116,91.6,1,SPANISH,1,NO_AUDIT
2029-10-02,SPECIAL,PRC000001135,11081,1853,16.72,976,296,548,33,388,9.91,1,4076,2446,75.6,1,SPANISH,1,NO_AUDIT
2029-10-09,GENERAL,PRC000001136,21054,11908,56.56,4221,549,6500,638,476,92.28,0,4312,657,28.1,1,NONE,0,RLA
2029-10-16,PRIMARY,PRC000001137,35465,23577,66.48,8721,3163,10970,723,174,11.09,0,1867,2176,11.5,1,SPANISH,1,HAND_COUNT
2029-10-23,GENERAL,PRC000001138,25669,21343,83.15,3938,12778,3827,800,279,94.67,1,1490,1820,166.5,1,CHINESE,0,RLA
2029-10-30,PRIMARY,PRC000001139,5926,1187,20.03,361,102,685,39,356,48.93,0,2039,1815,4.7,1,SPANISH,1,RLA
2029-11-06,PRIMARY,PRC000001140,41072,20433,49.75,8963,8792,2631,47,422,16.98,0,3477,2274,135.9,1,NONE,1,RLA
2029-11-13,LOCAL,PRC000001141,11208,2446,21.82,228,724,1448,46,440,96.38,0,1490,945,114.2,1,NONE,1,HAND_COUNT
2029-11-20,LOCAL,PRC000001142,6437,5143,79.9,2296,653,2049,145,361,52.78,0,3800,1832,73.7,1,SPANISH,1,TABULATOR_TEST
2029-11-27,PRIMARY,PRC000001143,24514,18964,77.36,1982,3286,12703,993,375,5.36,0,3540,2987,117.9,1,ARABIC,1,NO_AUDIT
2029-12-04,PRIMARY,PRC000001144,32677,24017,73.5,7385,7787,8380,465,256,95.0,1,1555,1747,177.7,0,SPANISH,0,NO_AUDIT
2029-12-11,GENERAL,PRC000001145,38487,18604,48.34,3819,3842,9897,1046,73,97.38,0,3809,1347,138.5,1,SPANISH,1,HAND_COUNT
2029-12-18,LOCAL,PRC000001146,27496,23168,84.26,11190,10832,0,1146,193,48.37,0,3374,73,38.4,1,VIETNAMESE,1,TABULATOR_TEST
2029-12-25,GENERAL,PRC000001147,39531,12464,31.53,4092,1782,6073,517,121,30.89,0,1419,3369,39.2,1,NONE,1,NO_AUDIT
2030-01-01,GENERAL,PRC000001148,29435,21081,71.62,7541,7949,5053,538,297,90.34,1,1516,1920,61.3,0,SPANISH,1,HAND_COUNT
2030-01-08,SPECIAL,PRC000001149,43071,19825,46.03,3515,7133,8793,384,464,78.47,0,4025,1092,61.8,1,NONE,0,TABULATOR_TEST
2030-01-15,GENERAL,PRC000001150,36989,5644,15.26,2055,1750,1769,70,426,42.99,0,4358,1433,141.3,1,NONE,1,NO_AUDIT
2030-01-22,PRIMARY,PRC000001151,1745,223,12.78,55,40,120,8,223,81.27,0,4854,725,62.4,0,KOREAN,1,NO_AUDIT
2030-01-29,SPECIAL,PRC000001152,36852,21005,57.0,6886,12075,1480,564,234,89.51,1,3873,2442,153.1,1,SPANISH,1,RLA
2030-02-05,GENERAL,PRC000001153,21466,12499,58.23,996,3287,7539,677,6,74.8,0,3077,839,93.2,0,SPANISH,0,OTHER
2030-02-12,PRIMARY,PRC000001154,26600,7854,29.53,1672,4437,1622,123,48,84.24,1,442,1129,128.0,1,SPANISH,1,NO_AUDIT
2030-02-19,GENERAL,PRC000001155,16920,5493,32.46,674,2225,2335,259,468,9.72,0,2170,2578,144.5,1,SPANISH,1,NO_AUDIT
2030-02-26,SPECIAL,PRC000001156,29750,4043,13.59,1284,658,1918,183,308,8.28,0,3177,2817,37.1,1,SPANISH,1,RLA
2030-03-05,GENERAL,PRC000001157,27524,23348,84.83,10244,11775,0,1329,22,67.96,0,2610,274,170.8,1,NONE,0,NO_AUDIT
2030-03-12,RUNOFF,PRC000001158,43566,17792,40.84,7937,9211,0,644,492,25.74,0,2167,3268,12.8,1,NONE,1,HAND_COUNT
2030-03-19,GENERAL,PRC000001159,41202,26653,64.69,10955,4982,9255,1461,309,11.03,0,4391,1626,15.6,1,RUSSIAN,0,NO_AUDIT
2030-03-26,SPECIAL,PRC000001160,32145,15088,46.94,3528,595,10385,580,152,94.8,0,1233,2603,143.3,1,NONE,1,NO_AUDIT
2030-04-02,PRIMARY,PRC000001161,26232,15049,57.37,4484,8710,1021,834,140,29.25,0,57,2072,97.7,1,CHINESE,0,NO_AUDIT
2030-04-09,PRIMARY,PRC000001162,30403,24605,80.93,6963,1928,14858,856,181,92.88,0,3641,1990,121.5,1,SPANISH,1,HAND_COUNT
2030-04-16,SPECIAL,PRC000001163,32530,19371,59.55,7561,9674,1391,745,331,41.64,0,4256,3471,27.6,1,CHINESE,1,TABULATOR_TEST
2030-04-23,GENERAL,PRC000001164,3550,1992,56.11,998,526,406,62,151,40.06,0,2776,924,140.4,1,TAGALOG,1,RLA
2030-04-30,SPECIAL,PRC000001165,12322,1670,13.55,264,415,903,88,381,19.4,0,2937,640,14.6,0,SPANISH,1,RLA
2030-05-07,RUNOFF,PRC000001166,1214,982,80.89,216,525,187,54,394,87.96,1,2035,471,26.2,0,NONE,1,RLA
2030-05-14,PRIMARY,PRC000001167,1765,325,18.41,123,175,11,16,325,98.96,0,4293,2999,15.4,1,NONE,0,HAND_COUNT
2030-05-21,GENERAL,PRC000001168,9925,2126,21.42,905,565,593,63,169,6.92,1,4482,1471,119.1,1,SPANISH,1,RLA
2030-05-28,PRIMARY,PRC000001169,397,266,67.0,86,14,155,11,98,59.58,0,2997,3044,80.5,1,SPANISH,0,TABULATOR_TEST
2030-06-04,GENERAL,PRC000001170,33887,19576,57.77,5122,5383,8944,127,408,34.62,0,62,1800,28.7,1,SPANISH,1,TABULATOR_TEST
2030-06-11,GENERAL,PRC000001171,17267,8315,48.16,978,4072,3185,80,127,24.96,0,43,207,57.3,1,NONE,1,TABULATOR_TEST
2030-06-18,PRIMARY,PRC000001172,33225,7027,21.15,3323,1198,2239,267,391,42.54,1,4921,1202,36.1,0,SPANISH,0,RLA
2030-06-25,GENERAL,PRC000001173,15546,13566,87.26,6779,1826,4569,392,39,36.74,0,565,1871,120.4,1,CHINESE,0,NO_AUDIT
2030-07-02,PRIMARY,PRC000001174,16111,7320,45.43,1661,4691,544,424,168,44.54,0,2582,1441,139.4,1,TAGALOG,1,TABULATOR_TEST
2030-07-09,PRIMARY,PRC000001175,17242,8550,49.59,621,4448,3271,210,104,91.49,0,4748,3057,16.7,1,NONE,0,NO_AUDIT
2030-07-16,GENERAL,PRC000001176,1204,888,73.75,47,159,661,21,220,77.42,0,682,2567,130.3,0,NONE,0,RLA
2030-07-23,PRIMARY,PRC000001177,28013,17959,64.11,2546,1695,12704,1014,3,16.58,0,4548,2911,117.1,1,CHINESE,1,OTHER
2030-07-30,GENERAL,PRC000001178,1947,1621,83.26,811,742,11,57,474,64.24,0,3606,1979,70.3,1,SPANISH,1,OTHER
2030-08-06,GENERAL,PRC000001179,38168,32610,85.44,2515,11725,17487,883,7,75.12,1,3480,1417,31.4,1,TAGALOG,1,RLA
2030-08-13,GENERAL,PRC000001180,11822,6678,56.49,1353,349,4652,324,452,68.9,0,4814,2685,36.0,1,NONE,1,RLA
2030-08-20,PRIMARY,PRC000001181,914,626,68.49,330,271,0,25,8,97.21,1,3924,93,28.1,1,NONE,0,RLA
2030-08-27,LOCAL,PRC000001182,39336,18000,45.76,6188,9187,2178,447,122,30.23,1,1038,1741,95.4,1,ARABIC,1,RLA
2030-09-03,PRIMARY,PRC000001183,34569,9278,26.84,4005,330,4426,517,341,3.85,0,1419,44,142.3,1,TAGALOG,0,TABULATOR_TEST
2030-09-10,PRIMARY,PRC000001184,36460,20114,55.17,3732,1631,13799,952,138,10.64,0,1100,522,172.9,1,NONE,1,RLA
2030-09-17,PRIMARY,PRC000001185,13490,3971,29.44,1101,2281,493,96,128,79.41,0,869,2374,169.8,1,NONE,0,TABULATOR_TEST
2030-09-24,LOCAL,PRC000001186,38733,13463,34.76,3868,4040,5103,452,365,65.16,0,4645,1181,43.1,1,SPANISH,1,NO_AUDIT
2030-10-01,GENERAL,PRC000001187,40625,6760,16.64,2605,1746,2114,295,318,60.92,0,472,1345,81.2,1,NONE,1,RLA
2030-10-08,RUNOFF,PRC000001188,39321,6248,15.89,1134,1730,3113,271,53,6.56,1,4326,432,88.4,1,TAGALOG,1,RLA
2030-10-15,PRIMARY,PRC000001189,16863,14055,83.35,1107,3747,8559,642,206,63.86,0,4196,279,106.6,1,KOREAN,1,HAND_COUNT
2030-10-22,SPECIAL,PRC000001190,7793,2291,29.4,1124,1139,0,28,387,59.67,0,53,2454,113.1,1,NONE,1,RLA
2030-10-29,GENERAL,PRC000001191,18966,16456,86.77,2073,3675,10625,83,363,41.42,0,2096,1804,95.7,0,TAGALOG,1,RLA
2030-11-05,GENERAL,PRC000001192,1805,1434,79.45,184,205,1005,40,237,46.88,1,1292,1058,129.5,1,NONE,1,HAND_COUNT
2030-11-12,PRIMARY,PRC000001193,767,658,85.79,138,299,215,6,238,84.72,1,1651,262,41.5,1,NONE,1,HAND_COUNT
2030-11-19,GENERAL,PRC000001194,11137,7825,70.26,1276,3784,2358,407,221,88.87,1,3779,129,94.2,1,NONE,1,RLA
2030-11-26,PRIMARY,PRC000001195,40386,31432,77.83,13944,17300,0,188,298,89.56,0,248,2610,50.9,1,NONE,0,TABULATOR_TEST
2030-12-03,GENERAL,PRC000001196,32483,22263,68.54,11967,6913,3070,313,82,83.32,0,4408,2008,23.3,1,SPANISH,0,RLA
2030-12-10,RUNOFF,PRC000001197,28970,18836,65.02,3177,6104,9001,554,486,66.32,1,2289,1147,102.2,1,SPANISH,1,RLA
2030-12-17,GENERAL,PRC000001198,31412,5581,17.77,1103,1272,3015,191,35,69.98,1,2959,1596,167.1,1,SPANISH,0,NO_AUDIT
2030-12-24,GENERAL,PRC000001199,31769,13829,43.53,6817,5530,1301,181,108,99.59,1,4787,1608,86.6,1,OTHER,0,TABULATOR_TEST
2030-12-31,PRIMARY,PRC000001200,27629,6056,21.92,1241,2311,2408,96,222,24.36,0,1546,2918,124.1,1,VIETNAMESE,1,RLA
2031-01-07,PRIMARY,PRC000001201,26912,16537,61.45,2071,1458,12707,301,210,19.86,1,206,2293,124.5,1,ARABIC,1,OTHER
2031-01-14,GENERAL,PRC000001202,16484,3338,20.25,452,429,2337,120,224,34.79,0,3502,894,68.6,1,NONE,1,TABULATOR_TEST
2031-01-21,PRIMARY,PRC000001203,21254,2777,13.07,1240,692,827,18,304,58.63,0,320,3169,87.9,1,NONE,1,HAND_COUNT
2031-01-28,GENERAL,PRC000001204,37362,8017,21.46,3603,3349,1060,5,186,27.92,0,4174,919,125.9,1,SPANISH,1,RLA
2031-02-04,PRIMARY,PRC000001205,24608,11395,46.31,5654,3164,2142,435,100,99.06,0,3549,3040,12.2,1,SPANISH,1,RLA
2031-02-11,GENERAL,PRC000001206,5862,4910,83.76,1394,1377,1977,162,321,9.89,0,4403,2634,75.8,1,NONE,0,NO_AUDIT
2031-02-18,GENERAL,PRC000001207,41718,29044,69.62,1528,1792,25564,160,37,85.3,0,4346,1479,119.9,1,CHINESE,0,OTHER
2031-02-25,GENERAL,PRC000001208,20688,12946,62.58,6465,3057,3213,211,437,96.01,1,4790,3205,95.4,1,TAGALOG,1,RLA
2031-03-04,LOCAL,PRC000001209,36048,12627,35.03,6169,6109,0,349,124,85.91,1,4025,2627,150.9,1,KOREAN,0,HAND_COUNT
2031-03-11,GENERAL,PRC000001210,10784,9392,87.09,906,1282,7118,86,172,31.63,0,3559,1028,77.3,0,NONE,0,TABULATOR_TEST
2031-03-18,PRIMARY,PRC000001211,37124,28685,77.27,4174,13928,10091,492,14,66.97,0,2173,811,1.6,1,VIETNAMESE,1,HAND_COUNT
2031-03-25,GENERAL,PRC000001212,24541,8469,34.51,822,1895,5268,484,149,3.76,0,1593,1405,41.3,1,RUSSIAN,1,NO_AUDIT
2031-04-01,GENERAL,PRC000001213,35099,5303,15.11,277,3093,1625,308,369,53.67,0,612,1492,7.0,1,CHINESE,1,NO_AUDIT
2031-04-08,PRIMARY,PRC000001214,8106,5732,70.71,1878,2428,1267,159,358,50.15,0,286,608,15.5,1,NONE,0,OTHER
2031-04-15,PRIMARY,PRC000001215,10517,7189,68.36,2794,2051,2254,90,219,98.89,1,3682,3479,104.5,1,NONE,1,RLA
2031-04-22,PRIMARY,PRC000001216,32559,28635,87.95,5195,4261,18288,891,145,3.36,0,4030,1702,84.8,1,FRENCH,0,NO_AUDIT
